window,train_rows,test_rows,train_start,train_end,test_start,test_end,run_id,summary_path,sharpe,ann_return,ann_vol,max_drawdown,sortino,calmar,final_equity,trades,data_hash,data_path,param_fingerprint,status
0,6000,1500,2020-11-15T22:00:00+00:00,2021-11-04T05:00:00+00:00,2021-11-04T06:00:00+00:00,2022-01-31T20:00:00+00:00,20251116_174855,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_usdjpy_xgb_v2_balanced_20251116_174855/20251116_174855/summary.json,2.537794067210964,0.00472781061272487,0.0018629607003222033,-0.0006793099056279031,1.003066392190698,6.959725706273687,961122.5110419407,34,9315be84f1524198ee52ec58de3c135658cdcad7f9ee7c9d7d4149b22c8e3db2,results/walkforward_usdjpy_xgb_v2_balanced_20251116_174855/walkforward/window_000_test.csv,9ebbbf40be1f8113eff84560ec601c879e0ff05cf38d77fc405dd9eb8a4b4ce5,pass
1,6000,1500,2021-02-12T09:00:00+00:00,2022-01-31T20:00:00+00:00,2022-01-31T21:00:00+00:00,2022-04-28T14:00:00+00:00,20251116_174856,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_usdjpy_xgb_v2_balanced_20251116_174855/20251116_174856/summary.json,5.311024398564694,0.006321871919449773,0.0011903300465270431,-0.0002253183137043859,2.080411361603135,28.05751479102569,961500.4723262996,20,d899d0831c1e15dd8a3784c9673f542a37004b19c95eb39103dd23d000472595,results/walkforward_usdjpy_xgb_v2_balanced_20251116_174855/walkforward/window_001_test.csv,9ebbbf40be1f8113eff84560ec601c879e0ff05cf38d77fc405dd9eb8a4b4ce5,pass
2,6000,1500,2021-05-12T05:00:00+00:00,2022-04-28T14:00:00+00:00,2022-04-28T15:00:00+00:00,2022-07-26T15:00:00+00:00,20251116_174856,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_usdjpy_xgb_v2_balanced_20251116_174855/20251116_174856/summary.json,5.070834596017221,0.004233427151210778,0.0008348580635100646,-0.00016185839358282434,1.7275556434717458,26.15512892165519,961005.6041956694,14,c0abe3f552c7162000f112a4a36eac11fbc67ee68541fcfa5f815199c49a8954,results/walkforward_usdjpy_xgb_v2_balanced_20251116_174855/walkforward/window_002_test.csv,9ebbbf40be1f8113eff84560ec601c879e0ff05cf38d77fc405dd9eb8a4b4ce5,pass
3,6000,1500,2021-08-09T06:00:00+00:00,2022-07-26T15:00:00+00:00,2022-07-26T16:00:00+00:00,2022-10-21T16:00:00+00:00,20251116_174857,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_usdjpy_xgb_v2_balanced_20251116_174855/20251116_174857/summary.json,4.290664483927549,0.005214183929161509,0.0012152392592553862,-0.00020692646275380234,1.988442357789625,25.198246081098183,961238.0435036186,22,f435ad47dbea23b53b9c06d3644c78a85cc96265933cee4cfb885ecc2e5d377e,results/walkforward_usdjpy_xgb_v2_balanced_20251116_174855/walkforward/window_003_test.csv,9ebbbf40be1f8113eff84560ec601c879e0ff05cf38d77fc405dd9eb8a4b4ce5,pass
