window,train_rows,test_rows,train_start,train_end,test_start,test_end,run_id,summary_path,sharpe,ann_return,ann_vol,max_drawdown,sortino,calmar,final_equity,trades,data_hash,data_path,param_fingerprint,equity_path,status
0,3000,1000,2020-11-19T21:00:00+00:00,2021-05-18T05:00:00+00:00,2021-05-18T06:00:00+00:00,2021-07-15T05:00:00+00:00,20251119_173731,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_usdchf_h1_xgb_baseline_20251119_173731/20251119_173731/summary.json,4.251636304402754,0.05041780363049342,0.011858446965062273,-0.0034902093474740922,1.4172909020572735,14.445495559451587,1008146.2076979737,8,10a8c52cbf69451454ec346b1f1058eaf0215eb28d77fd4dc482802bcdc13444,results/walkforward_fx_top6/walkforward_usdchf_h1_xgb_baseline_20251119_173731/walkforward/window_000_test.csv,031aa850947031246670f8b2b2ce1c7149f497bb01188efc812c818d4acfc635,results/walkforward_fx_top6/walkforward_usdchf_h1_xgb_baseline_20251119_173731/walkforward/window_000_equity.csv,pass
1,3000,1000,2021-01-20T13:00:00+00:00,2021-07-15T05:00:00+00:00,2021-07-15T06:00:00+00:00,2021-09-13T06:00:00+00:00,20251119_173731,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_usdchf_h1_xgb_baseline_20251119_173731/20251119_173731/summary.json,2.441752492184858,0.025066927947050566,0.010265957760780622,-0.004405287465792903,0.5892849643462793,5.690191194489687,1004089.1186009927,6,95bca2c8b45cd9cc78e4dc780f3cc6cfb7d2e2f904bce2eff79be7af6e0ec37b,results/walkforward_fx_top6/walkforward_usdchf_h1_xgb_baseline_20251119_173731/walkforward/window_001_test.csv,031aa850947031246670f8b2b2ce1c7149f497bb01188efc812c818d4acfc635,results/walkforward_fx_top6/walkforward_usdchf_h1_xgb_baseline_20251119_173731/walkforward/window_001_equity.csv,pass
2,3000,1000,2021-03-19T05:00:00+00:00,2021-09-13T06:00:00+00:00,2021-09-13T07:00:00+00:00,2021-11-10T06:00:00+00:00,20251119_173732,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_usdchf_h1_xgb_baseline_20251119_173731/20251119_173732/summary.json,2.710792690670713,0.05584736726291073,0.02060185843613618,-0.0050708428329808855,1.028220675534365,11.013428951037112,1008981.4948600444,4,d9c87b02904a635ac57626a27fe71e5e61ea4d59db0d7ea423ea56bc8f976744,results/walkforward_fx_top6/walkforward_usdchf_h1_xgb_baseline_20251119_173731/walkforward/window_002_test.csv,031aa850947031246670f8b2b2ce1c7149f497bb01188efc812c818d4acfc635,results/walkforward_fx_top6/walkforward_usdchf_h1_xgb_baseline_20251119_173731/walkforward/window_002_equity.csv,pass
3,3000,1000,2021-05-18T06:00:00+00:00,2021-11-10T06:00:00+00:00,2021-11-10T07:00:00+00:00,2022-01-07T00:00:00+00:00,20251119_173733,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_usdchf_h1_xgb_baseline_20251119_173731/20251119_173733/summary.json,-0.04209173296900528,-0.0008560566921922419,0.020337881854914572,-0.010816128362343977,-0.013396489667751631,-0.07914631405194647,999824.4252189581,6,1d1a5cb7fbcf4481affd83b6fa34e675b5afa0d9705c4759f0eaef606dc061cd,results/walkforward_fx_top6/walkforward_usdchf_h1_xgb_baseline_20251119_173731/walkforward/window_003_test.csv,031aa850947031246670f8b2b2ce1c7149f497bb01188efc812c818d4acfc635,results/walkforward_fx_top6/walkforward_usdchf_h1_xgb_baseline_20251119_173731/walkforward/window_003_equity.csv,fail
4,3000,1000,2021-07-15T06:00:00+00:00,2022-01-07T00:00:00+00:00,2022-01-07T01:00:00+00:00,2022-03-07T16:00:00+00:00,20251119_173733,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_usdchf_h1_xgb_baseline_20251119_173731/20251119_173733/summary.json,6.360971172480411,0.1227567446861999,0.01929842807923493,-0.004242489440674147,2.7886263401315134,28.935073711507794,1019278.3018063938,14,234db161dc32f24ed7945b687b7abc815f928cc22ba2231168f61304cf06e019,results/walkforward_fx_top6/walkforward_usdchf_h1_xgb_baseline_20251119_173731/walkforward/window_004_test.csv,031aa850947031246670f8b2b2ce1c7149f497bb01188efc812c818d4acfc635,results/walkforward_fx_top6/walkforward_usdchf_h1_xgb_baseline_20251119_173731/walkforward/window_004_equity.csv,pass
5,3000,1000,2021-09-13T07:00:00+00:00,2022-03-07T16:00:00+00:00,2022-03-07T17:00:00+00:00,2022-05-04T15:00:00+00:00,20251119_173734,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_usdchf_h1_xgb_baseline_20251119_173731/20251119_173734/summary.json,4.049393837465532,0.11215149569514526,0.027695872566778926,-0.005528260440057421,1.5950871382542697,20.286941418769402,1017648.551599659,10,9fccf16e16914a8a20ffee079246a65e89bdbdefdc68ecb474c3f5b4081e8b08,results/walkforward_fx_top6/walkforward_usdchf_h1_xgb_baseline_20251119_173731/walkforward/window_005_test.csv,031aa850947031246670f8b2b2ce1c7149f497bb01188efc812c818d4acfc635,results/walkforward_fx_top6/walkforward_usdchf_h1_xgb_baseline_20251119_173731/walkforward/window_005_equity.csv,pass
6,3000,1000,2021-11-10T07:00:00+00:00,2022-05-04T15:00:00+00:00,2022-05-04T16:00:00+00:00,2022-07-01T15:00:00+00:00,20251119_173734,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_usdchf_h1_xgb_baseline_20251119_173731/20251119_173734/summary.json,2.391628011247706,0.09830848823642091,0.041105258750140504,-0.011408465391013449,1.3494041552943634,8.617152690304815,1015468.0886699941,22,8ccd252f0b6145132ba38fe35dbf3067e282092d1a1e87ff482559c98e6f4e07,results/walkforward_fx_top6/walkforward_usdchf_h1_xgb_baseline_20251119_173731/walkforward/window_006_test.csv,031aa850947031246670f8b2b2ce1c7149f497bb01188efc812c818d4acfc635,results/walkforward_fx_top6/walkforward_usdchf_h1_xgb_baseline_20251119_173731/walkforward/window_006_equity.csv,pass
7,3000,1000,2022-01-07T01:00:00+00:00,2022-07-01T15:00:00+00:00,2022-07-01T16:00:00+00:00,2022-08-30T17:00:00+00:00,20251119_173735,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_usdchf_h1_xgb_baseline_20251119_173731/20251119_173735/summary.json,-0.9787091125393735,-0.03296220567352115,0.033679267160389374,-0.01576891563554725,-0.40046221170475543,-2.0903279867396676,994385.8010916209,14,8cdff072d345138bd59a0cc0c1891668f39c32cb87fe75f661fdf5272b772985,results/walkforward_fx_top6/walkforward_usdchf_h1_xgb_baseline_20251119_173731/walkforward/window_007_test.csv,031aa850947031246670f8b2b2ce1c7149f497bb01188efc812c818d4acfc635,results/walkforward_fx_top6/walkforward_usdchf_h1_xgb_baseline_20251119_173731/walkforward/window_007_equity.csv,fail
8,3000,1000,2022-03-07T17:00:00+00:00,2022-08-30T17:00:00+00:00,2022-08-30T18:00:00+00:00,2022-10-27T17:00:00+00:00,20251119_173735,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_usdchf_h1_xgb_baseline_20251119_173731/20251119_173735/summary.json,4.281503266678806,0.2446748503872196,0.05714694936505693,-0.011188422712451662,2.295326308784724,21.86857403188025,1036535.8294455502,24,05910f1b74bedfbd8f04d21620e307b0caee477c8224148b7d56f927f90c6d5f,results/walkforward_fx_top6/walkforward_usdchf_h1_xgb_baseline_20251119_173731/walkforward/window_008_test.csv,031aa850947031246670f8b2b2ce1c7149f497bb01188efc812c818d4acfc635,results/walkforward_fx_top6/walkforward_usdchf_h1_xgb_baseline_20251119_173731/walkforward/window_008_equity.csv,pass
9,3000,1000,2022-05-04T16:00:00+00:00,2022-10-27T17:00:00+00:00,2022-10-27T18:00:00+00:00,2022-12-27T11:00:00+00:00,20251119_173736,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_usdchf_h1_xgb_baseline_20251119_173731/20251119_173736/summary.json,1.1913947034347652,0.04058593710359526,0.03406590358895073,-0.014980382456687372,0.437477645589468,2.7092724248490296,1006496.7006923344,18,2cbcb90e703e42fe3408308a5c1f74ce8a889e09192bcc8db7b5535410f630e8,results/walkforward_fx_top6/walkforward_usdchf_h1_xgb_baseline_20251119_173731/walkforward/window_009_test.csv,031aa850947031246670f8b2b2ce1c7149f497bb01188efc812c818d4acfc635,results/walkforward_fx_top6/walkforward_usdchf_h1_xgb_baseline_20251119_173731/walkforward/window_009_equity.csv,pass
10,3000,1000,2022-07-01T16:00:00+00:00,2022-12-27T11:00:00+00:00,2022-12-27T12:00:00+00:00,2023-02-23T04:00:00+00:00,20251119_173737,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_usdchf_h1_xgb_baseline_20251119_173731/20251119_173737/summary.json,6.2180955027978255,0.2057476608809179,0.03308853342447731,-0.0037380051220075464,2.887845378642132,55.04210244913156,1031294.3608040629,12,9951432ab171ea4b621aebb8ada9509fda9b2f66c8d253bae31d8fa64a4170d3,results/walkforward_fx_top6/walkforward_usdchf_h1_xgb_baseline_20251119_173731/walkforward/window_010_test.csv,031aa850947031246670f8b2b2ce1c7149f497bb01188efc812c818d4acfc635,results/walkforward_fx_top6/walkforward_usdchf_h1_xgb_baseline_20251119_173731/walkforward/window_010_equity.csv,pass
11,3000,1000,2022-08-30T18:00:00+00:00,2023-02-23T04:00:00+00:00,2023-02-23T05:00:00+00:00,2023-04-24T02:00:00+00:00,20251119_173737,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_usdchf_h1_xgb_baseline_20251119_173731/20251119_173737/summary.json,4.575933402968272,0.10999310093141323,0.02403730370290441,-0.007471612711716092,1.9196551678797982,14.721467128366433,1017337.96013725,8,42672313efd79606a4ec5d3aae4d2413bde6eba0238594b08f2b6a218ada53af,results/walkforward_fx_top6/walkforward_usdchf_h1_xgb_baseline_20251119_173731/walkforward/window_011_test.csv,031aa850947031246670f8b2b2ce1c7149f497bb01188efc812c818d4acfc635,results/walkforward_fx_top6/walkforward_usdchf_h1_xgb_baseline_20251119_173731/walkforward/window_011_equity.csv,pass
