order_id,ts,symbol,pnl,strategy
PAPER-1,2024-11-15 18:00:00+00:00,EURUSD,0.0,default
PAPER-2,2024-11-18 16:00:00+00:00,EURUSD,-29.82116119999983,default
PAPER-3,2024-11-18 16:00:00+00:00,EURUSD,0.0,default
PAPER-4,2024-11-19 09:00:00+00:00,EURUSD,46.37892239999978,default
PAPER-5,2024-11-19 09:00:00+00:00,EURUSD,0.0,default
PAPER-6,2024-11-19 10:00:00+00:00,EURUSD,-21.23899717857102,default
PAPER-7,2024-11-19 10:00:00+00:00,EURUSD,0.0,default
PAPER-8,2024-11-19 13:00:00+00:00,EURUSD,-23.221166999998776,default
PAPER-9,2024-11-19 13:00:00+00:00,EURUSD,0.0,default
PAPER-10,2024-11-19 23:00:00+00:00,EURUSD,-26.97120609999892,default
PAPER-11,2024-11-19 23:00:00+00:00,EURUSD,0.0,default
PAPER-12,2024-11-20 09:00:00+00:00,EURUSD,49.33602857142615,default
PAPER-13,2024-11-20 09:00:00+00:00,EURUSD,0.0,default
PAPER-14,2024-11-20 14:00:00+00:00,EURUSD,30.200379214285764,default
PAPER-15,2024-11-20 14:00:00+00:00,EURUSD,0.0,default
PAPER-16,2024-11-20 23:00:00+00:00,EURUSD,-22.106807057141943,default
PAPER-17,2024-11-20 23:00:00+00:00,EURUSD,0.0,default
PAPER-18,2024-11-21 16:00:00+00:00,EURUSD,39.32898850000022,default
PAPER-19,2024-11-21 16:00:00+00:00,EURUSD,0.0,default
PAPER-20,2024-11-22 09:00:00+00:00,EURUSD,55.07916320000126,default
PAPER-21,2024-11-22 09:00:00+00:00,EURUSD,0.0,default
PAPER-22,2024-11-22 10:00:00+00:00,EURUSD,-31.299436385715236,default
PAPER-23,2024-11-22 10:00:00+00:00,EURUSD,0.0,default
PAPER-24,2024-11-24 22:00:00+00:00,EURUSD,-35.96021579285738,default
PAPER-25,2024-11-24 22:00:00+00:00,EURUSD,0.0,default
PAPER-26,2024-11-25 13:00:00+00:00,EURUSD,-47.885344842856675,default
PAPER-27,2024-11-25 13:00:00+00:00,EURUSD,0.0,default
PAPER-28,2024-11-25 16:00:00+00:00,EURUSD,55.1004832142868,default
PAPER-29,2024-11-25 16:00:00+00:00,EURUSD,0.0,default
PAPER-30,2024-11-25 19:00:00+00:00,EURUSD,-33.41030649285844,default
PAPER-31,2024-11-25 19:00:00+00:00,EURUSD,0.0,default
PAPER-32,2024-11-26 00:00:00+00:00,EURUSD,69.60770048571334,default
PAPER-33,2024-11-26 00:00:00+00:00,EURUSD,0.0,default
PAPER-34,2024-11-26 03:00:00+00:00,EURUSD,-36.06736966428507,default
PAPER-35,2024-11-26 03:00:00+00:00,EURUSD,0.0,default
PAPER-36,2024-11-26 09:00:00+00:00,EURUSD,-35.3174537642846,default
PAPER-37,2024-11-26 09:00:00+00:00,EURUSD,0.0,default
PAPER-38,2024-11-26 12:00:00+00:00,EURUSD,-31.25678995714194,default
PAPER-39,2024-11-26 12:00:00+00:00,EURUSD,0.0,default
PAPER-40,2024-11-27 13:00:00+00:00,EURUSD,-35.52111739999942,default
PAPER-41,2024-11-27 13:00:00+00:00,EURUSD,0.0,default
PAPER-42,2024-11-28 09:00:00+00:00,EURUSD,39.37893460000055,default
PAPER-43,2024-11-28 10:00:00+00:00,EURUSD,0.0,default
PAPER-44,2024-11-28 13:00:00+00:00,EURUSD,-20.34963377142884,default
PAPER-45,2024-11-28 13:00:00+00:00,EURUSD,0.0,default
PAPER-46,2024-11-29 06:00:00+00:00,EURUSD,42.435988542856144,default
PAPER-47,2024-11-29 06:00:00+00:00,EURUSD,0.0,default
PAPER-48,2024-11-29 08:00:00+00:00,EURUSD,-13.824705621429391,default
PAPER-49,2024-11-29 08:00:00+00:00,EURUSD,0.0,default
PAPER-50,2024-11-29 09:00:00+00:00,EURUSD,-17.06039323571505,default
PAPER-51,2024-11-29 09:00:00+00:00,EURUSD,0.0,default
PAPER-52,2024-12-01 23:00:00+00:00,EURUSD,-19.89964887143033,default
PAPER-53,2024-12-01 23:00:00+00:00,EURUSD,0.0,default
PAPER-54,2024-12-02 02:00:00+00:00,EURUSD,-25.288896007142338,default
PAPER-55,2024-12-02 02:00:00+00:00,EURUSD,0.0,default
PAPER-56,2024-12-02 07:00:00+00:00,EURUSD,-24.36743207857185,default
PAPER-57,2024-12-02 07:00:00+00:00,EURUSD,0.0,default
PAPER-58,2024-12-02 14:00:00+00:00,EURUSD,-22.310248135713916,default
PAPER-59,2024-12-02 14:00:00+00:00,EURUSD,0.0,default
PAPER-60,2024-12-03 18:00:00+00:00,EURUSD,56.77179475714125,default
PAPER-61,2024-12-03 18:00:00+00:00,EURUSD,0.0,default
PAPER-62,2024-12-04 00:00:00+00:00,EURUSD,-27.678144742856887,default
PAPER-63,2024-12-04 00:00:00+00:00,EURUSD,0.0,default
PAPER-64,2024-12-04 06:00:00+00:00,EURUSD,-22.653185121429814,default
PAPER-65,2024-12-04 06:00:00+00:00,EURUSD,0.0,default
