ts_entry,side,qty,entry,commission,entry_atr,stop_price,tp_price,ts_exit,reason,exit,pnl
2021-09-20 15:00:00+00:00,LONG,1000000.0,1.36574,0.341435,0.0021092857142857185,1.361732357142857,1.3737552857142856,,,,
,LONG,1000000.0,1.36574,0.34206,0.0021092857142857185,1.361732357142857,1.3737552857142856,2021-09-21 07:00:00+00:00,Signal,1.36824,2499.657939999947
2021-09-21 14:00:00+00:00,LONG,1000000.0,1.36447,0.3411175,0.0015978571428571112,1.3614340714285715,1.3705418571428571,,,,
,LONG,1000000.0,1.36447,0.34147,0.0015978571428571112,1.3614340714285715,1.3705418571428571,2021-09-21 22:00:00+00:00,Signal,1.36588,1409.6585299999113
2021-09-28 13:00:00+00:00,LONG,1000000.0,1.3549,0.338725,0.0024471428571428383,1.3502504285714285,1.3641991428571427,,,,
,LONG,1000000.0,1.3549,0.33793,0.0024471428571428383,1.3502504285714285,1.3641991428571427,2021-09-29 07:00:00+00:00,Signal,1.35172,-3180.3379299999606
2021-09-29 14:00:00+00:00,LONG,1000000.0,1.3426,0.33565,0.002364999999999982,1.3381065,1.3515869999999999,,,,
,LONG,1000000.0,1.3426,0.33604,0.002364999999999982,1.3381065,1.3515869999999999,2021-09-30 07:00:00+00:00,Signal,1.34416,1559.663960000006
2021-10-04 12:00:00+00:00,LONG,1000000.0,1.36065,0.3401625,0.001855714285714278,1.3571241428571428,1.3677017142857142,,,,
,LONG,1000000.0,1.36065,0.3402550000000001,0.001855714285714278,1.3571241428571428,1.3677017142857142,2021-10-04 17:00:00+00:00,Signal,1.3610200000000001,369.6597450002035
2021-10-06 09:00:00+00:00,LONG,1000000.0,1.35521,0.3388025,0.001465000000000002,1.3524265,1.3607770000000001,,,,
,LONG,1000000.0,1.35521,0.34006,0.001465000000000002,1.3524265,1.3607770000000001,2021-10-07 06:00:00+00:00,Signal,1.3602400000000001,5029.65994000009
2021-11-08 13:00:00+00:00,LONG,1000000.0,1.35429,0.3385725,0.0018107142857143005,1.3508496428571428,1.3611707142857143,,,,
,LONG,1000000.0,1.35429,0.33907,0.0018107142857143005,1.3508496428571428,1.3611707142857143,2021-11-08 23:00:00+00:00,Signal,1.35628,1989.6609299999363
