ts_entry,side,qty,entry,commission,entry_atr,stop_price,tp_price,ts_exit,reason,exit,pnl
2023-02-28 12:00:00+00:00,LONG,1000000.0,1.2104,0.3026,0.001834285714285693,1.2069148571428572,1.2173702857142856,,,,
,LONG,1000000.0,1.2104,0.3017037142857143,0.001834285714285693,1.2069148571428572,1.2173702857142856,2023-02-28 18:00:00+00:00,SL,1.2068148571428572,-3585.444560857017
2023-03-07 21:00:00+00:00,LONG,1000000.0,1.18276,0.29569,0.003108571428571381,1.1768537142857145,1.1945725714285713,,,,
,LONG,1000000.0,1.18276,0.2955975,0.003108571428571381,1.1768537142857145,1.1945725714285713,2023-03-08 07:00:00+00:00,Signal,1.18239,-370.29559749998145
2023-03-08 22:00:00+00:00,LONG,1000000.0,1.18435,0.2960875,0.0018535714285714544,1.1808282142857143,1.1913935714285715,,,,
,LONG,1000000.0,1.18435,0.2963725,0.0018535714285714544,1.1808282142857143,1.1913935714285715,2023-03-09 06:00:00+00:00,Signal,1.18549,1139.7036274999189
2023-03-09 08:00:00+00:00,LONG,1000000.0,1.18674,0.296685,0.0014014285714285851,1.1840772857142856,1.1920654285714285,,,,
,LONG,1000000.0,1.18674,0.2979913571428571,0.0014014285714285851,1.1840772857142856,1.1920654285714285,2023-03-09 14:00:00+00:00,TP,1.1919654285714285,5225.130580071461
2023-03-09 18:00:00+00:00,LONG,1000000.0,1.19278,0.298195,0.002340714285714283,1.1883326428571428,1.2016747142857143,,,,
,LONG,1000000.0,1.19278,0.2988625,0.002340714285714283,1.1883326428571428,1.2016747142857143,2023-03-10 07:00:00+00:00,Signal,1.19545,2669.70113749995
2023-03-13 10:00:00+00:00,LONG,1000000.0,1.20678,0.301695,0.003241428571428554,1.2006212857142857,1.2190974285714284,,,,
,LONG,1000000.0,1.20678,0.30393,0.003241428571428554,1.2006212857142857,1.2190974285714284,2023-03-13 16:00:00+00:00,Signal,1.21572,8939.696069999947
2023-03-15 18:00:00+00:00,LONG,1000000.0,1.20778,0.301945,0.003897857142857112,1.2003740714285716,1.2225918571428571,,,,
,LONG,1000000.0,1.20778,0.30407,0.003897857142857112,1.2003740714285716,1.2225918571428571,2023-03-17 06:00:00+00:00,Signal,1.21628,8499.695929999953
2023-04-04 09:00:00+00:00,LONG,1000000.0,1.25128,0.31282,0.0018249999999999972,1.2478125,1.2582149999999999,,,,
,LONG,1000000.0,1.25128,0.311928125,0.0018249999999999972,1.2478125,1.2582149999999999,2023-04-04 12:00:00+00:00,SL,1.2477125,-3567.811928124946
2023-04-10 14:00:00+00:00,LONG,1000000.0,1.23603,0.3090075,0.001784999999999973,1.2326385,1.242813,,,,
,LONG,1000000.0,1.23603,0.31067825,0.001784999999999973,1.2326385,1.242813,2023-04-11 07:00:00+00:00,TP,1.242713,6682.689321749995
2023-04-11 20:00:00+00:00,LONG,1000000.0,1.24266,0.310665,0.0018499999999999866,1.2391450000000002,1.24969,,,,
,LONG,1000000.0,1.24266,0.3123975,0.0018499999999999866,1.2391450000000002,1.24969,2023-04-13 07:00:00+00:00,TP,1.24959,6929.687602499881
2023-04-17 16:00:00+00:00,LONG,1000000.0,1.23572,0.30893,0.002142857142857113,1.2316485714285714,1.243862857142857,,,,
,LONG,1000000.0,1.23572,0.31094071428571424,0.002142857142857113,1.2316485714285714,1.243862857142857,2023-04-18 08:00:00+00:00,TP,1.243762857142857,8042.546202142733
2023-04-18 14:00:00+00:00,LONG,1000000.0,1.24286,0.310715,0.001737857142857156,1.2395580714285714,1.2494638571428573,,,,
,LONG,1000000.0,1.24286,0.311345,0.001737857142857156,1.2395580714285714,1.2494638571428573,2023-04-19 06:00:00+00:00,Signal,1.24538,2519.6886549998558
