ts_entry,side,qty,entry,commission,entry_atr,stop_price,tp_price,ts_exit,reason,exit,pnl
2020-11-25 09:00:00+00:00,LONG,1000000.0,0.735075,0.18376875,0.0012285714285714439,0.7327407142857143,0.7397435714285715,,,,
,LONG,1000000.0,0.735075,0.18316142857142856,0.0012285714285714439,0.7327407142857143,0.7397435714285715,2020-11-25 15:00:00+00:00,SL,0.7326457142857142,-2429.468875714372
2020-11-25 15:00:00+00:00,LONG,1000000.0,0.7352050000000001,0.18380125000000003,0.0014899999999999994,0.7323740000000001,0.740867,,,,
,LONG,1000000.0,0.7352050000000001,0.18405624999999998,0.0014899999999999994,0.7323740000000001,0.740867,2020-11-25 22:00:00+00:00,Signal,0.7362249999999999,1019.8159437497989
2020-11-26 08:00:00+00:00,LONG,1000000.0,0.7358750000000001,0.18396875,0.0008678571428571504,0.7342260714285714,0.7391728571428572,,,,
,LONG,1000000.0,0.7358750000000001,0.18407125,0.0008678571428571504,0.7342260714285714,0.7391728571428572,2020-11-26 16:00:00+00:00,Signal,0.736285,409.8159287499104
2020-11-26 19:00:00+00:00,LONG,1000000.0,0.736395,0.18409875,0.0007578571428571355,0.7349550714285714,0.7392748571428571,,,,
,LONG,1000000.0,0.736395,0.18448125,0.0007578571428571355,0.7349550714285714,0.7392748571428571,2020-11-27 06:00:00+00:00,Signal,0.7379249999999999,1529.8155187499203
2020-11-27 07:00:00+00:00,LONG,1000000.0,0.7376050000000001,0.18440125000000002,0.0007771428571428493,0.7361284285714287,0.7405581428571429,,,,
,LONG,1000000.0,0.7376050000000001,0.18500375,0.0007771428571428493,0.7361284285714287,0.7405581428571429,2020-11-29 23:00:00+00:00,Signal,0.740015,2409.8149962499124
2020-11-30 17:00:00+00:00,LONG,1000000.0,0.735785,0.18394625,0.0012964285714285714,0.7333217857142857,0.7407114285714286,,,,
,LONG,1000000.0,0.735785,0.18401874999999998,0.0012964285714285714,0.7333217857142857,0.7407114285714286,2020-12-01 06:00:00+00:00,Signal,0.7360749999999999,289.8159812499014
2020-12-01 09:00:00+00:00,LONG,1000000.0,0.7354350000000001,0.18385875000000004,0.00102785714285712,0.7334820714285716,0.7393408571428571,,,,
,LONG,1000000.0,0.7354350000000001,0.18432125,0.00102785714285712,0.7334820714285716,0.7393408571428571,2020-12-01 22:00:00+00:00,Signal,0.737285,1849.8156787499072
2020-12-01 23:00:00+00:00,LONG,1000000.0,0.7381550000000001,0.18453875000000003,0.0010528571428571251,0.7361545714285715,0.7421558571428571,,,,
,LONG,1000000.0,0.7381550000000001,0.18401489285714287,0.0010528571428571251,0.7361545714285715,0.7421558571428571,2020-12-02 12:00:00+00:00,SL,0.7360595714285715,-2095.6125863214943
2020-12-02 12:00:00+00:00,LONG,1000000.0,0.7357750000000001,0.18394375000000002,0.0014528571428571288,0.7330145714285715,0.7412958571428572,,,,
,LONG,1000000.0,0.7357750000000001,0.18530021428571428,0.0014528571428571288,0.7330145714285715,0.7412958571428572,2020-12-02 21:00:00+00:00,TP,0.7412008571428571,5425.6718426427515
2020-12-02 23:00:00+00:00,LONG,1000000.0,0.7415750000000001,0.18539375000000002,0.0012557142857142728,0.739189142857143,0.7463467142857143,,,,
,LONG,1000000.0,0.7415750000000001,0.18579374999999998,0.0012557142857142728,0.739189142857143,0.7463467142857143,2020-12-03 07:00:00+00:00,Signal,0.7431749999999999,1599.8142062498239
2020-12-03 08:00:00+00:00,LONG,1000000.0,0.7429850000000001,0.18574625000000003,0.0010764285714285813,0.7409397857142858,0.7470754285714287,,,,
,LONG,1000000.0,0.7429850000000001,0.18570625,0.0010764285714285813,0.7409397857142858,0.7470754285714287,2020-12-03 13:00:00+00:00,Signal,0.742825,-160.18570625016002
2020-12-04 08:00:00+00:00,LONG,1000000.0,0.741975,0.18549375,0.0009728571428571245,0.7401265714285715,0.7456718571428571,,,,
,LONG,1000000.0,0.741975,0.18592124999999998,0.0009728571428571245,0.7401265714285715,0.7456718571428571,2020-12-04 14:00:00+00:00,Signal,0.7436849999999999,1709.8140787498783
2020-12-07 08:00:00+00:00,LONG,1000000.0,0.7396750000000001,0.18491875000000002,0.000900000000000004,0.7379650000000001,0.7430950000000001,,,,
,LONG,1000000.0,0.7396750000000001,0.1844675,0.000900000000000004,0.7379650000000001,0.7430950000000001,2020-12-07 09:00:00+00:00,SL,0.73787,-1805.1844675000566
2020-12-07 13:00:00+00:00,LONG,1000000.0,0.7424750000000001,0.18561875000000003,0.0011750000000000213,0.7402425,0.7469400000000002,,,,
,LONG,1000000.0,0.7424750000000001,0.18581874999999998,0.0011750000000000213,0.7402425,0.7469400000000002,2020-12-07 18:00:00+00:00,Signal,0.7432749999999999,799.8141812498009
2020-12-07 19:00:00+00:00,LONG,1000000.0,0.742955,0.18573875,0.0014600000000000088,0.740181,0.748503,,,,
,LONG,1000000.0,0.742955,0.18529625,0.0014600000000000088,0.740181,0.748503,2020-12-08 06:00:00+00:00,Signal,0.741185,-1770.1852962500493
2020-12-08 11:00:00+00:00,LONG,1000000.0,0.741295,0.18532375,0.0010635714285714335,0.7392742142857143,0.7453365714285715,,,,
,LONG,1000000.0,0.741295,0.18631039285714285,0.0010635714285714335,0.7392742142857143,0.7453365714285715,2020-12-09 08:00:00+00:00,TP,0.7452415714285714,3946.3851181784976
2020-12-09 14:00:00+00:00,LONG,1000000.0,0.747125,0.18678125,0.0012164285714285547,0.7448137857142858,0.7517474285714285,,,,
,LONG,1000000.0,0.747125,0.18617969642857143,0.0012164285714285547,0.7448137857142858,0.7517474285714285,2020-12-09 16:00:00+00:00,SL,0.7447187857142857,-2406.4004654107316
2020-12-09 19:00:00+00:00,LONG,1000000.0,0.7437750000000001,0.18594375000000002,0.0014228571428571226,0.7410715714285715,0.7491818571428571,,,,
,LONG,1000000.0,0.7437750000000001,0.18727171428571426,0.0014228571428571226,0.7410715714285715,0.7491818571428571,2020-12-10 09:00:00+00:00,TP,0.749086857142857,5311.669871142693
2020-12-10 09:00:00+00:00,LONG,1000000.0,0.748785,0.18719625,0.001300714285714282,0.7463136428571429,0.7537277142857143,,,,
,LONG,1000000.0,0.748785,0.18840817857142855,0.001300714285714282,0.7463136428571429,0.7537277142857143,2020-12-10 20:00:00+00:00,TP,0.7536327142857142,4847.525877535606
2020-12-10 20:00:00+00:00,LONG,1000000.0,0.753735,0.18843375,0.0014957142857143144,0.7508931428571428,0.7594187142857144,,,,
,LONG,1000000.0,0.753735,0.18907374999999996,0.0014957142857143144,0.7508931428571428,0.7594187142857144,2020-12-11 06:00:00+00:00,Signal,0.7562949999999999,2559.810926249896
2020-12-11 08:00:00+00:00,LONG,1000000.0,0.7532350000000001,0.18830875000000002,0.0013907142857142848,0.750592642857143,0.7585197142857144,,,,
,LONG,1000000.0,0.7532350000000001,0.18871125,0.0013907142857142848,0.750592642857143,0.7585197142857144,2020-12-13 22:00:00+00:00,Signal,0.754845,1609.8112887498892
2020-12-14 06:00:00+00:00,LONG,1000000.0,0.7556250000000001,0.18890625000000003,0.0010464285714285513,0.7536367857142858,0.7596014285714286,,,,
,LONG,1000000.0,0.7556250000000001,0.18915125,0.0010464285714285513,0.7536367857142858,0.7596014285714286,2020-12-14 11:00:00+00:00,Signal,0.756605,979.8108487498698
2020-12-15 07:00:00+00:00,LONG,1000000.0,0.752375,0.18809375,0.0010778571428571384,0.7503270714285715,0.7564708571428571,,,,
,LONG,1000000.0,0.752375,0.18884625,0.0010778571428571384,0.7503270714285715,0.7564708571428571,2020-12-15 16:00:00+00:00,Signal,0.755385,3009.811153749957
2020-12-15 22:00:00+00:00,LONG,1000000.0,0.7553150000000001,0.18882875000000002,0.001097142857142868,0.7532304285714286,0.7594841428571429,,,,
,LONG,1000000.0,0.7553150000000001,0.18937874999999998,0.001097142857142868,0.7532304285714286,0.7594841428571429,2020-12-16 08:00:00+00:00,Signal,0.7575149999999999,2199.8106212498687
2020-12-16 11:00:00+00:00,LONG,1000000.0,0.7570950000000001,0.18927375000000002,0.0009085714285714173,0.7553687142857144,0.7605475714285714,,,,
,LONG,1000000.0,0.7570950000000001,0.18881842857142858,0.0009085714285714173,0.7553687142857144,0.7605475714285714,2020-12-16 15:00:00+00:00,SL,0.7552737142857143,-1821.474532714319
2020-12-16 18:00:00+00:00,LONG,1000000.0,0.7565750000000001,0.18914375000000003,0.0009792857142857222,0.7547143571428573,0.7602962857142859,,,,
,LONG,1000000.0,0.7565750000000001,0.18865483928571428,0.0009792857142857222,0.7547143571428573,0.7602962857142859,2020-12-16 19:00:00+00:00,SL,0.7546193571428572,-1955.8315119821775
2020-12-17 13:00:00+00:00,LONG,1000000.0,0.7625350000000001,0.19063375000000002,0.0011285714285714313,0.7603907142857144,0.7668235714285715,,,,
,LONG,1000000.0,0.7625350000000001,0.19056625,0.0011285714285714313,0.7603907142857144,0.7668235714285715,2020-12-17 18:00:00+00:00,Signal,0.762265,-270.19056625010353
2020-12-18 15:00:00+00:00,LONG,1000000.0,0.7610750000000001,0.19026875,0.0012907142857142642,0.758622642857143,0.7659797142857142,,,,
,LONG,1000000.0,0.7610750000000001,0.19046875,0.0012907142857142642,0.758622642857143,0.7659797142857142,2020-12-18 20:00:00+00:00,Signal,0.761875,799.8095312499119
2020-12-20 22:00:00+00:00,LONG,1000000.0,0.7603350000000001,0.19008375000000002,0.00130714285714284,0.7578514285714287,0.7653021428571429,,,,
,LONG,1000000.0,0.7603350000000001,0.18943910714285717,0.00130714285714284,0.7578514285714287,0.7653021428571429,2020-12-21 02:00:00+00:00,SL,0.7577564285714287,-2578.760867678573
2020-12-21 06:00:00+00:00,LONG,1000000.0,0.7562550000000001,0.18906375000000003,0.0014300000000000107,0.7535380000000002,0.7616890000000002,,,,
,LONG,1000000.0,0.7562550000000001,0.18836075000000002,0.0014300000000000107,0.7535380000000002,0.7616890000000002,2020-12-21 07:00:00+00:00,SL,0.7534430000000001,-2812.1883607500367
2020-12-21 11:00:00+00:00,LONG,1000000.0,0.750735,0.18768375,0.0024557142857142833,0.7460691428571429,0.7600667142857143,,,,
,LONG,1000000.0,0.750735,0.18935624999999998,0.0024557142857142833,0.7460691428571429,0.7600667142857143,2020-12-21 16:00:00+00:00,Signal,0.7574249999999999,6689.810643749863
2020-12-21 21:00:00+00:00,LONG,1000000.0,0.7587750000000001,0.18969375000000002,0.002235000000000011,0.7545285,0.7672680000000002,,,,
,LONG,1000000.0,0.7587750000000001,0.188608375,0.002235000000000011,0.7545285,0.7672680000000002,2020-12-22 09:00:00+00:00,SL,0.7544335,-4341.688608375109
2020-12-22 09:00:00+00:00,LONG,1000000.0,0.7531150000000001,0.18827875000000002,0.001438571428571424,0.7503817142857144,0.7585815714285715,,,,
,LONG,1000000.0,0.7531150000000001,0.18962164285714286,0.001438571428571424,0.7503817142857144,0.7585815714285715,2020-12-23 14:00:00+00:00,TP,0.7584865714285715,5371.381806928508
2020-12-23 14:00:00+00:00,LONG,1000000.0,0.7580150000000001,0.18950375000000003,0.001443571428571425,0.7552722142857144,0.7635005714285715,,,,
