ts_entry,side,qty,entry,commission,entry_atr,stop_price,tp_price,ts_exit,reason,exit,pnl
2020-11-25 10:00:00+00:00,LONG,148796.87101436348,139.077,5.173555607516158,0.1768571428571428,138.7409714285714,139.74905714285714,,,,
,LONG,148796.87101436348,139.077,5.198109216903113,0.1768571428571428,138.7409714285714,139.74905714285714,2020-11-25 16:00:00+00:00,TP,139.73705714285714,98209.23943860646
2020-11-27 20:00:00+00:00,LONG,124838.47514868496,138.371,4.3185061611996725,0.23150000000000098,137.93115,139.25070000000002,,,,
,LONG,124838.47514868496,138.371,4.345586747421301,0.23150000000000098,137.93115,139.25070000000002,2020-11-30 14:00:00+00:00,TP,139.23870000000002,108317.9992997682
2020-12-07 23:00:00+00:00,LONG,95490.12636933796,138.918,3.3163243437439225,0.3325000000000021,138.28625,140.18150000000003,,,,
,LONG,95490.12636933796,138.918,3.322865417400222,0.3325000000000021,138.28625,140.18150000000003,2020-12-08 18:00:00+00:00,Signal,139.192,26160.971759781285
2020-12-14 06:00:00+00:00,LONG,104689.61945578191,138.829,3.633488794856687,0.30985714285714444,138.24027142857145,140.00645714285716,,,,
,LONG,104689.61945578191,138.829,3.6474910314588973,0.30985714285714444,138.24027142857145,140.00645714285716,2020-12-15 20:00:00+00:00,Signal,139.364,56005.29891781151
2021-01-04 09:00:00+00:00,LONG,140175.89658271975,140.498,4.92360827951974,0.24192857142856944,140.03833571428572,141.41732857142856,,,,
,LONG,140175.89658271975,140.498,4.907079288485728,0.24192857142856944,140.03833571428572,141.41732857142856,2021-01-04 15:00:00+00:00,SL,140.02633571428572,-66120.8712153342
2021-01-04 15:00:00+00:00,LONG,131815.51852228103,140.038,4.614795395705798,0.2440714285714287,139.5742642857143,140.96547142857145,,,,
,LONG,131815.51852228103,140.038,4.599118058241263,0.2440714285714287,139.5742642857143,140.96547142857145,2021-01-05 08:00:00+00:00,SL,139.5622642857143,-62713.94897619801
