ts_entry,side,qty,entry,commission,entry_atr,stop_price,tp_price,ts_exit,reason,exit,pnl
2021-11-15 14:00:00+00:00,LONG,154215.59339957003,153.056,5.900905465841148,0.17064285714286193,152.73177857142858,153.70444285714288,,,,
,LONG,154215.59339957003,153.056,5.92544281906095,0.17064285714286193,152.73177857142858,153.70444285714288,2021-11-16 07:00:00+00:00,TP,153.69244285714288,98143.48743638603
2021-11-16 07:00:00+00:00,LONG,161443.33821389274,153.858,6.2098372827282775,0.1790000000000061,153.5179,154.53820000000002,,,,
,LONG,161443.33821389274,153.858,6.195626232882,0.1790000000000061,153.5179,154.53820000000002,2021-11-16 11:00:00+00:00,SL,153.5059,-56850.395011345674
2021-11-16 11:00:00+00:00,LONG,134277.15623262976,153.622,5.156981323692262,0.20407142857143054,153.2342642857143,154.39747142857146,,,,
,LONG,134277.15623262976,153.622,5.182610516765623,0.20407142857143054,153.2342642857143,154.39747142857146,2021-11-17 06:00:00+00:00,TP,154.38547142857146,102511.58968292078
2021-11-19 12:00:00+00:00,LONG,107718.65112322645,152.682,4.111674772699115,0.27942857142857186,152.1510857142857,153.74382857142857,,,,
,LONG,107718.65112322645,152.682,4.139946302105342,0.27942857142857186,152.1510857142857,153.74382857142857,2021-11-22 14:00:00+00:00,TP,153.73182857142857,113081.977678608
2021-11-22 14:00:00+00:00,LONG,147799.43492388318,153.822,5.683701169715389,0.22378571428571498,153.39680714285714,154.67238571428572,,,,
,LONG,147799.43492388318,153.822,5.667546955405772,0.22378571428571498,153.39680714285714,154.67238571428572,2021-11-23 08:00:00+00:00,SL,153.38480714285714,-64622.524785428264
2021-11-23 15:00:00+00:00,LONG,119946.81513277371,153.728,4.60979599918276,0.26157142857142696,153.2310142857143,154.72197142857144,,,,
,LONG,119946.81513277371,153.728,4.609166278403312,0.26157142857142696,153.2310142857143,154.72197142857144,2021-11-25 18:00:00+00:00,Signal,153.707,-2523.492284068451
