ts_entry,side,qty,entry,commission,entry_atr,stop_price,tp_price,ts_exit,reason,exit,pnl
2022-10-28 07:00:00+00:00,LONG,29073.917840224083,147.08899999999997,0.007268479460056021,0.3475714285714235,146.42861428571427,148.4097714285714,,,,
,LONG,29073.917840224083,147.08899999999997,0.007268479460056021,0.3475714285714235,146.42861428571427,148.4097714285714,2022-10-31 00:00:00+00:00,Signal,148.21300000000002,220.4800278603575
2022-11-01 12:00:00+00:00,LONG,28512.225454958727,147.069,0.007128056363739681,0.35450000000000365,146.39544999999998,148.4161,,,,
,LONG,28512.225454958727,147.069,0.007128056363739681,0.35450000000000365,146.39544999999998,148.4161,2022-11-01 20:00:00+00:00,Signal,148.21300000000002,220.0679390462099
2022-11-02 04:00:00+00:00,SHORT,38852.21107527115,147.61100000000002,0.009713052768817789,0.26021428571428984,148.10540714285716,146.6221857142857,,,,
,SHORT,38852.21107527115,147.61100000000002,0.009713052768817789,0.26021428571428984,148.10540714285716,146.6221857142857,2022-11-02 18:00:00+00:00,TP,146.63518571428568,258.540391508832
2022-11-10 14:00:00+00:00,SHORT,18687.526954209432,142.07500000000002,0.004671881738552358,0.5411428571428526,143.10317142857144,140.01865714285717,,,,
,SHORT,18687.526954209432,142.07500000000002,0.004671881738552358,0.5411428571428526,143.10317142857144,140.01865714285717,2022-11-11 09:00:00+00:00,TP,140.03165714285714,272.68384369151704
2022-11-11 09:00:00+00:00,SHORT,15359.749295455033,140.02300000000002,0.003839937323863758,0.6585714285714265,141.27428571428572,137.5204285714286,,,,
,SHORT,15359.749295455033,140.02300000000002,0.003839937323863758,0.6585714285714265,141.27428571428572,137.5204285714286,2022-11-21 09:00:00+00:00,SL,141.2872857142857,-137.447995022326
2022-11-21 10:00:00+00:00,LONG,38964.40078266503,141.66499999999996,0.009741100195666257,0.2595714285714296,141.17181428571425,142.6513714285714,,,,
,LONG,38964.40078266503,141.66499999999996,0.009741100195666257,0.2595714285714296,141.17181428571425,142.6513714285714,2022-11-21 18:00:00+00:00,Signal,142.16000000000003,135.6639954461013
2022-11-29 09:00:00+00:00,LONG,30474.84906336912,138.13699999999997,0.00761871226584228,0.3319285714285769,137.50633571428568,139.39832857142858,,,,
,LONG,30474.84906336912,138.13699999999997,0.00761871226584228,0.3319285714285769,137.50633571428568,139.39832857142858,2022-11-29 18:00:00+00:00,Signal,138.54100000000003,88.86021840167693
2022-12-14 01:00:00+00:00,SHORT,21999.0241790614,135.57700000000003,0.00549975604476535,0.459857142857144,136.4507285714286,133.82954285714288,,,,
,SHORT,21999.0241790614,135.57700000000003,0.00549975604476535,0.459857142857144,136.4507285714286,133.82954285714288,2022-12-15 08:00:00+00:00,SL,136.4637285714286,-142.95310559484452
2022-12-20 03:00:00+00:00,SHORT,18823.42816440957,133.44700000000003,0.004705857041102393,0.5373571428571405,134.4679785714286,131.4050428571429,,,,
,SHORT,18823.42816440957,133.44700000000003,0.004705857041102393,0.5373571428571405,134.4679785714286,131.4050428571429,2022-12-20 15:00:00+00:00,TP,131.41804285714286,290.6093391927231
2022-12-21 01:00:00+00:00,SHORT,21387.811569804766,132.15800000000002,0.005346952892451191,0.473071428571432,133.05683571428574,130.36032857142857,,,,
,SHORT,21387.811569804766,132.15800000000002,0.005346952892451191,0.473071428571432,133.05683571428574,130.36032857142857,2022-12-23 14:00:00+00:00,SL,133.06983571428572,-146.561253744827
2022-12-30 07:00:00+00:00,LONG,46436.0251600951,132.15299999999996,0.011609006290023776,0.21785714285714367,131.73907142857138,132.9808571428571,,,,
,LONG,46436.0251600951,132.15299999999996,0.011609006290023776,0.21785714285714367,131.73907142857138,132.9808571428571,2022-12-30 08:00:00+00:00,SL,131.7260714285714,-150.51230844580982
2023-01-18 13:00:00+00:00,LONG,12470.955021246078,128.13899999999998,0.0031177387553115196,0.8110714285714299,126.59796428571427,131.2210714285714,,,,
,LONG,12470.955021246078,128.13899999999998,0.0031177387553115196,0.8110714285714299,126.59796428571427,131.2210714285714,2023-01-18 21:00:00+00:00,Signal,128.89100000000002,72.75726255139313
