ts_entry,side,qty,entry,commission,entry_atr,stop_price,tp_price,ts_exit,reason,exit,pnl
2020-11-27 12:00:00+00:00,LONG,1000000.0,1.1925599999999998,0.29813999999999996,0.0007799999999999395,1.1910779999999999,1.1955239999999996,,,,
,LONG,1000000.0,1.1925599999999998,0.29886099999999993,0.0007799999999999395,1.1910779999999999,1.1955239999999996,2020-11-27 16:00:00+00:00,TP,1.1954439999999997,2883.7011389998866
2020-11-27 17:00:00+00:00,LONG,1000000.0,1.1957499999999999,0.29893749999999997,0.0011235714285713825,1.1936152142857142,1.200019571428571,,,,
,LONG,1000000.0,1.1957499999999999,0.29928000000000005,0.0011235714285713825,1.1936152142857142,1.200019571428571,2020-11-29 23:00:00+00:00,Signal,1.1971200000000002,1369.7007200003154
2021-01-18 22:00:00+00:00,LONG,1000000.0,1.20782,0.301955,0.0009192857142857733,1.206073357142857,1.2113132857142859,,,,
,LONG,1000000.0,1.20782,0.30243000000000003,0.0009192857142857733,1.206073357142857,1.2113132857142859,2021-01-19 06:00:00+00:00,Signal,1.2097200000000001,1899.697570000235
2021-01-20 16:00:00+00:00,LONG,1000000.0,1.2110999999999998,0.30277499999999996,0.0017164285714286029,1.2078387857142856,1.2176224285714286,,,,
,LONG,1000000.0,1.2110999999999998,0.302725,0.0017164285714286029,1.2078387857142856,1.2176224285714286,2021-01-20 22:00:00+00:00,Signal,1.2109,-200.30272499975592
2021-02-18 11:00:00+00:00,LONG,1000000.0,1.2072899999999998,0.30182249999999994,0.0009550000000000233,1.2054754999999997,1.2109189999999999,,,,
,LONG,1000000.0,1.2072899999999998,0.30236500000000005,0.0009550000000000233,1.2054754999999997,1.2109189999999999,2021-02-19 06:00:00+00:00,Signal,1.2094600000000002,2169.6976350004493
2021-03-09 15:00:00+00:00,LONG,1000000.0,1.1886499999999998,0.29716249999999994,0.0017635714285714357,1.185299214285714,1.1953515714285712,,,,
,LONG,1000000.0,1.1886499999999998,0.29692,0.0017635714285714357,1.185299214285714,1.1953515714285712,2021-03-10 06:00:00+00:00,Signal,1.18768,-970.2969199996933
2021-03-25 06:00:00+00:00,LONG,1000000.0,1.1816999999999998,0.29542499999999994,0.0007721428571428879,1.1802329285714284,1.1846341428571427,,,,
,LONG,1000000.0,1.1816999999999998,0.2950382321428571,0.0007721428571428879,1.1802329285714284,1.1846341428571427,2021-03-25 08:00:00+00:00,SL,1.1801529285714285,-1547.3664668033878
2021-03-25 12:00:00+00:00,LONG,1000000.0,1.1798199999999999,0.29495499999999997,0.0010250000000000536,1.1778724999999999,1.183715,,,,
,LONG,1000000.0,1.1798199999999999,0.294448125,0.0010250000000000536,1.1778724999999999,1.183715,2021-03-25 15:00:00+00:00,SL,1.1777925,-2027.7944481248487
2021-03-25 17:00:00+00:00,LONG,1000000.0,1.1775399999999998,0.29438499999999995,0.0014278571428571712,1.1748270714285711,1.182965857142857,,,,
,LONG,1000000.0,1.1775399999999998,0.29495000000000005,0.0014278571428571712,1.1748270714285711,1.182965857142857,2021-03-26 16:00:00+00:00,Signal,1.1798000000000002,2259.705050000373
2021-03-31 11:00:00+00:00,LONG,1000000.0,1.17322,0.293305,0.0011150000000000407,1.1711014999999998,1.177457,,,,
,LONG,1000000.0,1.17322,0.29373000000000005,0.0011150000000000407,1.1711014999999998,1.177457,2021-03-31 16:00:00+00:00,Signal,1.1749200000000002,1699.7062700002568
2021-04-02 18:00:00+00:00,LONG,1000000.0,1.17634,0.294085,0.00095214285714283,1.1745309285714285,1.1799581428571426,,,,
,LONG,1000000.0,1.17634,0.29369750000000006,0.00095214285714283,1.1745309285714285,1.1799581428571426,2021-04-05 06:00:00+00:00,Signal,1.1747900000000002,-1550.2936974997183
2021-04-08 15:00:00+00:00,LONG,1000000.0,1.1904599999999999,0.29761499999999996,0.001317142857142858,1.1879574285714285,1.1954651428571428,,,,
,LONG,1000000.0,1.1904599999999999,0.29786500000000005,0.001317142857142858,1.1879574285714285,1.1954651428571428,2021-04-08 20:00:00+00:00,Signal,1.1914600000000002,999.702135000334
2021-05-03 11:00:00+00:00,LONG,1000000.0,1.2046499999999998,0.30116249999999994,0.0010728571428571612,1.2026115714285712,1.2087268571428569,,,,
,LONG,1000000.0,1.2046499999999998,0.30146500000000004,0.0010728571428571612,1.2026115714285712,1.2087268571428569,2021-05-03 22:00:00+00:00,Signal,1.2058600000000002,1209.6985350003774
2021-05-19 21:00:00+00:00,LONG,1000000.0,1.2177399999999998,0.30443499999999996,0.0017514285714285624,1.2144122857142856,1.2243954285714285,,,,
,LONG,1000000.0,1.2177399999999998,0.30505000000000004,0.0017514285714285624,1.2144122857142856,1.2243954285714285,2021-05-20 07:00:00+00:00,Signal,1.2202000000000002,2459.6949500003507
2021-06-04 10:00:00+00:00,LONG,1000000.0,1.2108299999999999,0.30270749999999996,0.0008064285714286047,1.2092977857142855,1.2138944285714286,,,,
,LONG,1000000.0,1.2108299999999999,0.3034536071428572,0.0008064285714286047,1.2092977857142855,1.2138944285714286,2021-06-04 12:00:00+00:00,TP,1.2138144285714287,2984.125117821745
2021-06-08 19:00:00+00:00,LONG,1000000.0,1.2174099999999999,0.3043524999999999,0.0010685714285714187,1.2153797142857141,1.2214705714285712,,,,
,LONG,1000000.0,1.2174099999999999,0.304785,0.0010685714285714187,1.2153797142857141,1.2214705714285712,2021-06-09 10:00:00+00:00,Signal,1.2191400000000001,1729.6952150002314
2021-06-16 16:00:00+00:00,LONG,1000000.0,1.2118399999999998,0.30295999999999995,0.000950714285714265,1.2100336428571428,1.215452714285714,,,,
,LONG,1000000.0,1.2118399999999998,0.3024884107142857,0.000950714285714265,1.2100336428571428,1.215452714285714,2021-06-16 18:00:00+00:00,SL,1.209953642857143,-1886.6596312676124
2021-06-21 12:00:00+00:00,LONG,1000000.0,1.1893399999999998,0.29733499999999996,0.0014214285714286051,1.1866392857142856,1.1947414285714286,,,,
