ts_entry,side,qty,entry,commission,entry_atr,stop_price,tp_price,ts_exit,reason,exit,pnl
2023-03-03 19:00:00+00:00,LONG,1000000.0,0.9362450000000001,0.25,0.0017185714285714343,0.9329797142857144,0.9427755714285716,,,,
,LONG,1000000.0,0.9362450000000001,0.25,0.0017185714285714343,0.9329797142857144,0.9427755714285716,2023-03-06 06:00:00+00:00,Signal,0.9355249999999999,-769.8713356138692
2023-03-10 11:00:00+00:00,LONG,1000000.0,0.9277350000000001,0.25,0.0017142857142856999,0.9244778571428572,0.9342492857142858,,,,
,LONG,1000000.0,0.9277350000000001,0.25,0.0017142857142856999,0.9244778571428572,0.9342492857142858,2023-03-10 13:00:00+00:00,SL,0.9243828571428572,-3626.6076625641203
2023-03-16 07:00:00+00:00,LONG,1000000.0,0.924865,0.25,0.0021599999999999875,0.920761,0.933073,,,,
,LONG,1000000.0,0.924865,0.25,0.0021599999999999875,0.920761,0.933073,2023-03-16 14:00:00+00:00,Signal,0.9299649999999999,5483.827357749897
2023-03-17 18:00:00+00:00,LONG,1000000.0,0.9257550000000001,0.25,0.0019057142857142803,0.922134142857143,0.9329967142857144,,,,
,LONG,1000000.0,0.9257550000000001,0.25,0.0019057142857142803,0.922134142857143,0.9329967142857144,2023-03-20 06:00:00+00:00,Signal,0.925935,194.14809489850472
2023-03-31 06:00:00+00:00,LONG,1000000.0,0.913745,0.25,0.0008335714285714335,0.9121612142857143,0.9169125714285715,,,,
,LONG,1000000.0,0.913745,0.25,0.0008335714285714335,0.9121612142857143,0.9169125714285715,2023-03-31 09:00:00+00:00,TP,0.9168175714285715,3351.0943942656872
2023-03-31 13:00:00+00:00,LONG,1000000.0,0.9131150000000001,0.25,0.0014657142857142766,0.910330142857143,0.9186847142857144,,,,
,LONG,1000000.0,0.9131150000000001,0.25,0.0014657142857142766,0.910330142857143,0.9186847142857144,2023-04-03 05:00:00+00:00,TP,0.9185897142857143,5959.662462084666
2023-04-07 08:00:00+00:00,LONG,1000000.0,0.9040950000000001,0.25,0.0006164285714285654,0.9029237857142858,0.9064374285714286,,,,
,LONG,1000000.0,0.9040950000000001,0.25,0.0006164285714285654,0.9029237857142858,0.9064374285714286,2023-04-07 12:00:00+00:00,TP,0.9063424285714285,2479.4182805314977
2023-04-07 14:00:00+00:00,LONG,1000000.0,0.9038950000000001,0.25,0.0011299999999999882,0.9017480000000001,0.908189,,,,
,LONG,1000000.0,0.9038950000000001,0.25,0.0011299999999999882,0.9017480000000001,0.908189,2023-04-10 06:00:00+00:00,Signal,0.9062049999999999,2548.842092848541
2023-04-21 12:00:00+00:00,LONG,1000000.0,0.891495,0.25,0.0009828571428571425,0.8896275714285715,0.8952298571428572,,,,
,LONG,1000000.0,0.891495,0.25,0.0009828571428571425,0.8896275714285715,0.8952298571428572,2023-04-21 14:00:00+00:00,TP,0.8951348571428571,4066.016790766018
2023-04-21 19:00:00+00:00,LONG,1000000.0,0.892255,0.25,0.0015742857142856947,0.8892638571428572,0.8982372857142856,,,,
,LONG,1000000.0,0.892255,0.25,0.0015742857142856947,0.8892638571428572,0.8982372857142856,2023-04-24 02:00:00+00:00,mark_to_market,0.892685,481.4428703853324
