ts_entry,side,qty,entry,commission,entry_atr,stop_price,tp_price,ts_exit,reason,exit,pnl
2020-11-27 20:00:00+00:00,LONG,113675.11651699264,138.371,3.9323348868931975,0.23150000000000098,137.93115,139.25070000000002,,,,
,LONG,113675.11651699264,138.371,3.9569938615436464,0.23150000000000098,137.93115,139.25070000000002,2020-11-30 14:00:00+00:00,TP,139.23870000000002,98631.9416079345
2020-12-14 05:00:00+00:00,LONG,89409.69463815121,138.624,3.0985823773797683,0.32335714285714395,138.00962142857142,139.85275714285714,,,,
,LONG,89409.69463815121,138.624,3.113200862453106,0.32335714285714395,138.00962142857142,139.85275714285714,2020-12-15 18:00:00+00:00,Signal,139.278,58470.82709248811
2020-12-28 11:00:00+00:00,LONG,122464.35785968894,139.928,4.284048166647638,0.24864285714285878,139.45557857142856,140.87284285714287,,,,
,LONG,122464.35785968894,139.928,4.283313380500481,0.24864285714285878,139.45557857142856,140.87284285714287,2020-12-29 02:00:00+00:00,Signal,139.904,-2943.4279020131466
2021-01-04 09:00:00+00:00,LONG,125542.4950014942,140.498,4.409617365679983,0.24192857142856944,140.03833571428572,141.41732857142856,,,,
,LONG,125542.4950014942,140.498,4.394813887872067,0.24192857142856944,140.03833571428572,141.41732857142856,2021-01-04 15:00:00+00:00,SL,140.02633571428572,-59218.30604555479
2021-01-18 22:00:00+00:00,LONG,214001.87550440186,140.864,7.536290047763016,0.13464285714285446,140.60817857142857,141.37564285714285,,,,
,LONG,214001.87550440186,140.864,7.5630211748907525,0.13464285714285446,140.60817857142857,141.37564285714285,2021-01-19 02:00:00+00:00,TP,141.36364285714285,106916.94548977193
2021-02-01 15:00:00+00:00,LONG,166521.70455035497,143.412,5.970302673243878,0.18992857142857286,143.05113571428572,144.13372857142858,,,,
,LONG,166521.70455035497,143.412,5.969261912590437,0.18992857142857286,143.05113571428572,144.13372857142858,2021-02-03 16:00:00+00:00,Signal,143.387,-4169.011875672411
2021-02-17 16:00:00+00:00,LONG,150184.84039160595,146.548,5.502321997427267,0.20985714285714405,146.14927142857144,147.34545714285716,,,,
,LONG,150184.84039160595,146.548,5.5318129363358794,0.20985714285714405,146.14927142857144,147.34545714285716,2021-02-18 11:00:00+00:00,TP,147.33345714285716,117958.22382151226
2021-03-21 22:00:00+00:00,LONG,126125.24769350734,150.694,4.751579518981348,0.2744999999999972,150.17245,151.73709999999997,,,,
,LONG,126125.24769350734,150.694,4.734755987504631,0.2744999999999972,150.17245,151.73709999999997,2021-03-23 08:00:00+00:00,SL,150.16045,-67298.86066285722
2021-04-09 14:00:00+00:00,LONG,117622.31693552462,150.48,4.424951563114436,0.279285714285714,149.94935714285714,151.5412857142857,,,,
,LONG,117622.31693552462,150.48,4.408994835583022,0.279285714285714,149.94935714285714,151.5412857142857,2021-04-12 02:00:00+00:00,SL,149.93735714285714,-63831.31912049069
