window,train_rows,test_rows,train_start,train_end,test_start,test_end,run_id,summary_path,sharpe,ann_return,ann_vol,max_drawdown,sortino,calmar,final_equity,trades,data_hash,data_path,param_fingerprint,status
13,3000,1000,2022-12-27T12:00:00+00:00,2023-06-21T02:00:00+00:00,2023-06-21T03:00:00+00:00,2023-08-18T02:00:00+00:00,20251119_155614,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_gbpusd_h1_xgb_baseline_20251119_155609/20251119_155614/summary.json,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0,ec6ae587d11613e0054dc70c11e66d37809d784789ef85e7dfc5d453d5e0aa30,results/walkforward_fx_top6/walkforward_gbpusd_h1_xgb_baseline_20251119_155609/walkforward/window_013_test.csv,2a776848db8431c35241aced003c2748a7b6c56cbfe7fbf28a2c6f24847a19a7,fail
14,3000,1000,2023-02-23T05:00:00+00:00,2023-08-18T02:00:00+00:00,2023-08-18T03:00:00+00:00,2023-10-17T03:00:00+00:00,20251119_155615,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_gbpusd_h1_xgb_baseline_20251119_155609/20251119_155615/summary.json,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0,e436ca02b78aef7feadbe891bdca94a8a4c81f75eb73736ba6fc0e48331b31b3,results/walkforward_fx_top6/walkforward_gbpusd_h1_xgb_baseline_20251119_155609/walkforward/window_014_test.csv,2a776848db8431c35241aced003c2748a7b6c56cbfe7fbf28a2c6f24847a19a7,fail
15,3000,1000,2023-04-24T03:00:00+00:00,2023-10-17T03:00:00+00:00,2023-10-17T04:00:00+00:00,2023-12-13T22:00:00+00:00,20251119_155615,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_gbpusd_h1_xgb_baseline_20251119_155609/20251119_155615/summary.json,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0,8d7cf2e0807a447607e13503206b2b628327233550416606991bd88e2438f090,results/walkforward_fx_top6/walkforward_gbpusd_h1_xgb_baseline_20251119_155609/walkforward/window_015_test.csv,2a776848db8431c35241aced003c2748a7b6c56cbfe7fbf28a2c6f24847a19a7,fail
16,3000,1000,2023-06-21T03:00:00+00:00,2023-12-13T22:00:00+00:00,2023-12-13T23:00:00+00:00,2024-02-13T14:00:00+00:00,20251119_155615,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_gbpusd_h1_xgb_baseline_20251119_155609/20251119_155615/summary.json,-2.604664889286543,-0.009756198639488733,0.0037456636666074548,-0.0016192738874823552,-0.11653476264603158,-6.025045370587466,998380.7261125176,2,9b672a26a3c33af2e04055805366577b095ff2dc19ec067661f574d2cfc0bc03,results/walkforward_fx_top6/walkforward_gbpusd_h1_xgb_baseline_20251119_155609/walkforward/window_016_test.csv,2a776848db8431c35241aced003c2748a7b6c56cbfe7fbf28a2c6f24847a19a7,fail
17,3000,1000,2023-08-18T03:00:00+00:00,2024-02-13T14:00:00+00:00,2024-02-13T15:00:00+00:00,2024-04-11T10:00:00+00:00,20251119_155616,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_gbpusd_h1_xgb_baseline_20251119_155609/20251119_155616/summary.json,0.49059232244596596,0.0050051129527712845,0.010202183613100773,-0.003968615653427673,0.09958189221487757,1.2611735148623915,1000816.4207156606,12,20e40ca52ff9f23ee8c67a3154b56d62dca066baa0e33e99525e32b305ad4892,results/walkforward_fx_top6/walkforward_gbpusd_h1_xgb_baseline_20251119_155609/walkforward/window_017_test.csv,2a776848db8431c35241aced003c2748a7b6c56cbfe7fbf28a2c6f24847a19a7,fail
18,3000,1000,2023-10-17T04:00:00+00:00,2024-04-11T10:00:00+00:00,2024-04-11T11:00:00+00:00,2024-06-10T11:00:00+00:00,20251119_155616,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_gbpusd_h1_xgb_baseline_20251119_155609/20251119_155616/summary.json,-1.4423189715458227,-0.020255257281323824,0.014043535224122447,-0.00506179484953987,-0.2511840259492227,-4.0015958535271485,996609.3853054286,10,f217f91002c1e5bc90515d13837fdc5ec1adaa8503f057367790a9834cff8e6f,results/walkforward_fx_top6/walkforward_gbpusd_h1_xgb_baseline_20251119_155609/walkforward/window_018_test.csv,2a776848db8431c35241aced003c2748a7b6c56cbfe7fbf28a2c6f24847a19a7,fail
19,3000,1000,2023-12-13T23:00:00+00:00,2024-06-10T11:00:00+00:00,2024-06-10T12:00:00+00:00,2024-08-07T11:00:00+00:00,20251119_155616,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_gbpusd_h1_xgb_baseline_20251119_155609/20251119_155616/summary.json,-1.3109147613861176,-0.008977497145382651,0.006848269170369357,-0.0029753228503462004,-0.20538437974637008,-3.0173186564738863,998507.6580331608,8,a1ad708cc334070cefcf9fb32a3be5ba82d8fe6be9fc09f80b1d5e9a847a0370,results/walkforward_fx_top6/walkforward_gbpusd_h1_xgb_baseline_20251119_155609/walkforward/window_019_test.csv,2a776848db8431c35241aced003c2748a7b6c56cbfe7fbf28a2c6f24847a19a7,fail
20,3000,1000,2024-02-13T15:00:00+00:00,2024-08-07T11:00:00+00:00,2024-08-07T12:00:00+00:00,2024-10-04T11:00:00+00:00,20251119_155617,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_gbpusd_h1_xgb_baseline_20251119_155609/20251119_155617/summary.json,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0,7f197777fb028a23385dc2ee91c3dd0bb4781c8302cde17b6582d64358ee714e,results/walkforward_fx_top6/walkforward_gbpusd_h1_xgb_baseline_20251119_155609/walkforward/window_020_test.csv,2a776848db8431c35241aced003c2748a7b6c56cbfe7fbf28a2c6f24847a19a7,fail
21,3000,1000,2024-04-11T11:00:00+00:00,2024-10-04T11:00:00+00:00,2024-10-04T12:00:00+00:00,2024-12-03T08:00:00+00:00,20251119_155617,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_gbpusd_h1_xgb_baseline_20251119_155609/20251119_155617/summary.json,-4.837294713123095,-0.03243010620539888,0.006704182426061256,-0.005434434258857044,-0.4988830790656659,-5.9675220382957574,994565.565741143,4,af48fc11dfb2d420ce2c99e2195b882c7652dd9151e58a250199c8a6cb50021a,results/walkforward_fx_top6/walkforward_gbpusd_h1_xgb_baseline_20251119_155609/walkforward/window_021_test.csv,2a776848db8431c35241aced003c2748a7b6c56cbfe7fbf28a2c6f24847a19a7,fail
22,3000,1000,2024-06-10T12:00:00+00:00,2024-12-03T08:00:00+00:00,2024-12-03T09:00:00+00:00,2025-02-03T00:00:00+00:00,20251119_155617,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_gbpusd_h1_xgb_baseline_20251119_155609/20251119_155617/summary.json,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0,e29ab6426d88210efcffb467eb548990babdc1f97f73b9b8dad0badf7d730a8a,results/walkforward_fx_top6/walkforward_gbpusd_h1_xgb_baseline_20251119_155609/walkforward/window_022_test.csv,2a776848db8431c35241aced003c2748a7b6c56cbfe7fbf28a2c6f24847a19a7,fail
23,3000,1000,2024-08-07T12:00:00+00:00,2025-02-03T00:00:00+00:00,2025-02-03T01:00:00+00:00,2025-04-01T19:00:00+00:00,20251119_155618,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_gbpusd_h1_xgb_baseline_20251119_155609/20251119_155618/summary.json,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0,7762681199c914f4e942d35a03049036ec765cd29ed98ee3c84cca7c67d9c80d,results/walkforward_fx_top6/walkforward_gbpusd_h1_xgb_baseline_20251119_155609/walkforward/window_023_test.csv,2a776848db8431c35241aced003c2748a7b6c56cbfe7fbf28a2c6f24847a19a7,fail
24,3000,1000,2024-10-04T12:00:00+00:00,2025-04-01T19:00:00+00:00,2025-04-01T20:00:00+00:00,2025-05-29T19:00:00+00:00,20251119_155618,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_gbpusd_h1_xgb_baseline_20251119_155609/20251119_155618/summary.json,3.2901029560810033,0.023855493611518952,0.00725068301203995,-0.0021530137635484598,0.6167083228881614,11.08004696272905,1003897.3893410357,4,efa02a1eaa652a25cd3fb8f46f8b22a9045a45603f6eb8e5ca29f4ca52868d5f,results/walkforward_fx_top6/walkforward_gbpusd_h1_xgb_baseline_20251119_155609/walkforward/window_024_test.csv,2a776848db8431c35241aced003c2748a7b6c56cbfe7fbf28a2c6f24847a19a7,pass
25,3000,1000,2024-12-03T09:00:00+00:00,2025-05-29T19:00:00+00:00,2025-05-29T20:00:00+00:00,2025-07-28T20:00:00+00:00,20251119_155619,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_gbpusd_h1_xgb_baseline_20251119_155609/20251119_155619/summary.json,-1.8195298601027379,-0.02860797097921952,0.01572272684637569,-0.008590023568657845,-0.2895406574358249,-3.3303716515517543,995196.8296506249,2,fe0eba4390285c19046a7c34ecc039819e288ec71e1c36301d7f25242bb95eda,results/walkforward_fx_top6/walkforward_gbpusd_h1_xgb_baseline_20251119_155609/walkforward/window_025_test.csv,2a776848db8431c35241aced003c2748a7b6c56cbfe7fbf28a2c6f24847a19a7,fail
26,3000,1000,2025-02-03T01:00:00+00:00,2025-07-28T20:00:00+00:00,2025-07-28T21:00:00+00:00,2025-09-24T20:00:00+00:00,20251119_155619,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_gbpusd_h1_xgb_baseline_20251119_155609/20251119_155619/summary.json,-1.8289889307003369,-0.01155189139691759,0.006315998529577904,-0.0019206777000000002,-0.22128844394048844,-6.01448717654065,998079.3223,2,e64ae0b95adaff5f1bbef504d18b6e5f4120439b891f0cc69cab884d4d432252,results/walkforward_fx_top6/walkforward_gbpusd_h1_xgb_baseline_20251119_155609/walkforward/window_026_test.csv,2a776848db8431c35241aced003c2748a7b6c56cbfe7fbf28a2c6f24847a19a7,fail
