order_id,ts,symbol,pnl,strategy,adapter_latency_ms
PAPER-43,2024-11-29 07:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-44,2024-11-29 18:00:00+00:00,USDJPY,-33.66263792872378,default,25.0
PAPER-45,2024-11-29 18:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-46,2024-12-02 02:00:00+00:00,USDJPY,62.00312253883069,default,25.0
PAPER-47,2024-12-02 16:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-48,2024-12-03 03:00:00+00:00,USDJPY,54.08231467291976,default,25.0
PAPER-49,2024-12-03 13:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-50,2024-12-04 00:00:00+00:00,USDJPY,66.26387956601391,default,25.0
PAPER-51,2024-12-04 07:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-52,2024-12-04 10:00:00+00:00,USDJPY,-28.356152739087587,default,25.0
PAPER-53,2024-12-04 10:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-54,2024-12-04 17:00:00+00:00,USDJPY,54.69910636567813,default,25.0
PAPER-55,2024-12-04 20:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-56,2024-12-05 05:00:00+00:00,USDJPY,38.128338346416434,default,25.0
PAPER-57,2024-12-06 02:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-58,2024-12-06 08:00:00+00:00,USDJPY,34.69644907921545,default,25.0
PAPER-59,2024-12-06 13:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-60,2024-12-09 06:00:00+00:00,USDJPY,30.952125087419656,default,25.0
PAPER-61,2024-12-09 07:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-62,2024-12-09 12:00:00+00:00,USDJPY,-18.695154741062268,default,25.0
PAPER-63,2024-12-09 12:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-64,2024-12-09 15:00:00+00:00,USDJPY,-20.75983014284872,default,25.0
PAPER-65,2024-12-09 15:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-66,2024-12-09 17:00:00+00:00,USDJPY,-20.731399765889584,default,25.0
PAPER-67,2024-12-09 17:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-68,2024-12-10 08:00:00+00:00,USDJPY,-21.620550894120747,default,25.0
PAPER-69,2024-12-10 08:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-70,2024-12-10 15:00:00+00:00,USDJPY,-24.734934761172138,default,25.0
PAPER-71,2024-12-10 15:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-72,2024-12-11 09:00:00+00:00,USDJPY,-28.214483170985957,default,25.0
PAPER-73,2024-12-11 09:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-74,2024-12-12 01:00:00+00:00,USDJPY,45.0496441142994,default,25.0
PAPER-75,2024-12-12 05:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-76,2024-12-12 11:00:00+00:00,USDJPY,19.231617990078934,default,25.0
PAPER-77,2024-12-12 20:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-78,2024-12-13 04:00:00+00:00,USDJPY,-28.680861710758123,default,25.0
PAPER-79,2024-12-13 04:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-80,2024-12-13 09:00:00+00:00,USDJPY,-21.62898135811746,default,25.0
PAPER-81,2024-12-13 09:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-82,2024-12-13 16:00:00+00:00,USDJPY,-23.03855746347182,default,25.0
PAPER-83,2024-12-13 16:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-84,2024-12-16 14:00:00+00:00,USDJPY,-24.812011499006815,default,25.0
PAPER-85,2024-12-16 14:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-86,2024-12-17 08:00:00+00:00,USDJPY,27.79568856827174,default,25.0
PAPER-87,2024-12-17 14:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-88,2024-12-17 18:00:00+00:00,USDJPY,-23.393783086537113,default,25.0
PAPER-89,2024-12-17 18:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-90,2024-12-18 12:00:00+00:00,USDJPY,34.76113887101051,default,25.0
PAPER-91,2024-12-18 19:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-92,2024-12-19 02:00:00+00:00,USDJPY,-24.013390413058467,default,25.0
PAPER-93,2024-12-19 02:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-94,2024-12-19 06:00:00+00:00,USDJPY,-33.561904888248804,default,25.0
PAPER-95,2024-12-19 06:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-96,2024-12-19 07:00:00+00:00,USDJPY,-42.64180726577757,default,25.0
PAPER-97,2024-12-19 07:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-98,2024-12-19 14:00:00+00:00,USDJPY,-45.20894924786506,default,25.0
PAPER-99,2024-12-19 14:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-100,2024-12-20 00:00:00+00:00,USDJPY,-48.28467212790342,default,25.0
PAPER-101,2024-12-20 00:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-102,2024-12-20 03:00:00+00:00,USDJPY,56.46359024873594,default,25.0
PAPER-103,2024-12-20 04:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-104,2024-12-20 13:00:00+00:00,USDJPY,55.28724930454876,default,25.0
PAPER-105,2024-12-23 23:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-106,2024-12-26 01:00:00+00:00,USDJPY,-15.17267356549303,default,25.0
PAPER-107,2024-12-26 01:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-108,2024-12-26 12:00:00+00:00,USDJPY,-13.494533087150929,default,25.0
PAPER-109,2024-12-26 12:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-110,2024-12-26 14:00:00+00:00,USDJPY,-13.101584106984264,default,25.0
PAPER-111,2024-12-26 14:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-112,2024-12-27 02:00:00+00:00,USDJPY,23.554298936617467,default,25.0
PAPER-113,2024-12-27 08:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-114,2024-12-27 15:00:00+00:00,USDJPY,16.60636993038323,default,25.0
PAPER-115,2024-12-27 19:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-116,2024-12-29 22:00:00+00:00,USDJPY,14.246511108854486,default,25.0
PAPER-117,2024-12-30 11:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-118,2024-12-30 14:00:00+00:00,USDJPY,-15.726338217681857,default,25.0
PAPER-119,2024-12-30 14:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-120,2024-12-30 15:00:00+00:00,USDJPY,-17.238814213298593,default,25.0
PAPER-121,2024-12-30 15:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-122,2024-12-30 20:00:00+00:00,USDJPY,-19.85635970812563,default,25.0
PAPER-123,2024-12-30 20:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-124,2024-12-31 01:00:00+00:00,USDJPY,-23.592259921657615,default,25.0
PAPER-125,2024-12-31 01:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-126,2024-12-31 08:00:00+00:00,USDJPY,-26.61642646568872,default,25.0
PAPER-127,2024-12-31 08:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-128,2024-12-31 10:00:00+00:00,USDJPY,41.93520071858214,default,25.0
PAPER-129,2025-01-01 23:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-130,2025-01-02 03:00:00+00:00,USDJPY,33.575266121591426,default,25.0
PAPER-131,2025-01-02 16:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-132,2025-01-03 06:00:00+00:00,USDJPY,30.009074760943115,default,25.0
PAPER-133,2025-01-05 23:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-134,2025-01-06 00:00:00+00:00,USDJPY,-19.94117974661149,default,25.0
PAPER-135,2025-01-06 00:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-136,2025-01-06 10:00:00+00:00,USDJPY,-20.702647225053624,default,25.0
PAPER-137,2025-01-06 10:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-138,2025-01-06 11:00:00+00:00,USDJPY,32.85319334729763,default,25.0
PAPER-139,2025-01-06 12:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-140,2025-01-06 13:00:00+00:00,USDJPY,-24.717199005170848,default,25.0
PAPER-141,2025-01-06 13:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-142,2025-01-06 15:00:00+00:00,USDJPY,53.10127164430966,default,25.0
PAPER-143,2025-01-06 21:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-144,2025-01-07 00:00:00+00:00,USDJPY,-33.876408637707996,default,25.0
PAPER-145,2025-01-07 00:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-146,2025-01-07 07:00:00+00:00,USDJPY,37.75705821476228,default,25.0
PAPER-147,2025-01-07 15:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-148,2025-01-08 10:00:00+00:00,USDJPY,-25.822842823697492,default,25.0
PAPER-149,2025-01-08 10:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-150,2025-01-09 01:00:00+00:00,USDJPY,12.75518830754041,default,25.0
PAPER-151,2025-01-09 11:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-152,2025-01-09 13:00:00+00:00,USDJPY,-18.4360226647587,default,25.0
PAPER-153,2025-01-09 13:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-154,2025-01-09 17:00:00+00:00,USDJPY,27.430806762765418,default,25.0
PAPER-155,2025-01-10 04:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-156,2025-01-10 08:00:00+00:00,USDJPY,25.33608387763586,default,25.0
PAPER-157,2025-01-10 08:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-158,2025-01-10 13:00:00+00:00,USDJPY,32.4086774341239,default,25.0
PAPER-159,2025-01-10 13:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-160,2025-01-10 14:00:00+00:00,USDJPY,35.93482858155565,default,25.0
PAPER-161,2025-01-10 15:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-162,2025-01-13 12:00:00+00:00,USDJPY,-36.137622838475814,default,25.0
PAPER-163,2025-01-13 12:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-164,2025-01-13 19:00:00+00:00,USDJPY,48.58336611578601,default,25.0
PAPER-165,2025-01-13 22:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-166,2025-01-14 02:00:00+00:00,USDJPY,21.034367195771704,default,25.0
PAPER-167,2025-01-14 09:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-168,2025-01-15 04:00:00+00:00,USDJPY,20.219190432381968,default,25.0
PAPER-169,2025-01-15 05:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-170,2025-01-15 07:00:00+00:00,USDJPY,-19.15413110052606,default,25.0
PAPER-171,2025-01-15 07:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-172,2025-01-15 13:00:00+00:00,USDJPY,-20.05777639757496,default,25.0
PAPER-173,2025-01-15 13:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-174,2025-01-16 01:00:00+00:00,USDJPY,-31.536591965846803,default,25.0
PAPER-175,2025-01-16 01:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-176,2025-01-17 00:00:00+00:00,USDJPY,-31.673674166143687,default,25.0
PAPER-177,2025-01-17 00:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-178,2025-01-17 10:00:00+00:00,USDJPY,36.829437307809144,default,25.0
PAPER-179,2025-01-17 16:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-180,2025-01-20 03:00:00+00:00,USDJPY,35.2927748778488,default,25.0
PAPER-181,2025-01-20 06:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-182,2025-01-20 13:00:00+00:00,USDJPY,29.51811379879459,default,25.0
PAPER-183,2025-01-20 23:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-184,2025-01-21 00:00:00+00:00,USDJPY,55.5339545770361,default,25.0
PAPER-185,2025-01-21 01:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-186,2025-01-21 03:00:00+00:00,USDJPY,-40.80546366608114,default,25.0
PAPER-187,2025-01-21 03:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-188,2025-01-21 09:00:00+00:00,USDJPY,44.56186063517882,default,25.0
PAPER-189,2025-01-21 13:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-190,2025-01-21 23:00:00+00:00,USDJPY,15.133947410664913,default,25.0
PAPER-191,2025-01-22 07:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-192,2025-01-22 08:00:00+00:00,USDJPY,20.01480405062534,default,25.0
PAPER-193,2025-01-22 13:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-194,2025-01-22 15:00:00+00:00,USDJPY,-25.470991244923137,default,25.0
PAPER-195,2025-01-22 15:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-196,2025-01-23 15:00:00+00:00,USDJPY,13.938521421207303,default,25.0
PAPER-197,2025-01-24 03:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-198,2025-01-24 04:00:00+00:00,USDJPY,-30.79293115567606,default,25.0
PAPER-199,2025-01-24 04:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-200,2025-01-24 11:00:00+00:00,USDJPY,54.56284484249617,default,25.0
PAPER-201,2025-01-24 15:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-202,2025-01-27 04:00:00+00:00,USDJPY,17.35079271067609,default,25.0
PAPER-203,2025-01-27 08:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-204,2025-01-27 09:00:00+00:00,USDJPY,-29.75129164764673,default,25.0
PAPER-205,2025-01-27 09:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-206,2025-01-27 10:00:00+00:00,USDJPY,-33.61978454604641,default,25.0
PAPER-207,2025-01-27 10:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-208,2025-01-28 00:00:00+00:00,USDJPY,75.01115747427113,default,25.0
PAPER-209,2025-01-29 22:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-210,2025-01-30 00:00:00+00:00,USDJPY,-23.93829626255002,default,25.0
PAPER-211,2025-01-30 00:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-212,2025-01-30 02:00:00+00:00,USDJPY,-26.22404254575609,default,25.0
PAPER-213,2025-01-30 02:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-214,2025-01-30 13:00:00+00:00,USDJPY,-28.173565917297267,default,25.0
PAPER-215,2025-01-30 13:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-216,2025-01-31 05:00:00+00:00,USDJPY,58.65399899426554,default,25.0
PAPER-217,2025-01-31 18:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-218,2025-02-03 00:00:00+00:00,USDJPY,-27.668047223222555,default,25.0
PAPER-219,2025-02-03 00:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-220,2025-02-03 11:00:00+00:00,USDJPY,58.75189986996079,default,25.0
PAPER-221,2025-02-04 15:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-222,2025-02-04 17:00:00+00:00,USDJPY,-25.32675148390534,default,25.0
PAPER-223,2025-02-04 17:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-224,2025-02-05 00:00:00+00:00,USDJPY,-26.356697043498293,default,25.0
PAPER-225,2025-02-05 00:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-226,2025-02-05 01:00:00+00:00,USDJPY,-24.307262612833693,default,25.0
PAPER-227,2025-02-05 01:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-228,2025-02-05 02:00:00+00:00,USDJPY,-25.714968117307453,default,25.0
PAPER-229,2025-02-05 02:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-230,2025-02-05 08:00:00+00:00,USDJPY,-27.954676049979575,default,25.0
PAPER-231,2025-02-05 08:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-232,2025-02-05 10:00:00+00:00,USDJPY,-29.79093859313913,default,25.0
PAPER-233,2025-02-05 10:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-234,2025-02-05 15:00:00+00:00,USDJPY,-34.02395182965156,default,25.0
PAPER-235,2025-02-05 15:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-236,2025-02-06 18:00:00+00:00,USDJPY,-36.832423444884746,default,25.0
PAPER-237,2025-02-06 18:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-238,2025-02-07 10:00:00+00:00,USDJPY,52.36837070194952,default,25.0
PAPER-239,2025-02-07 14:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-240,2025-02-07 16:00:00+00:00,USDJPY,-32.32374170625217,default,25.0
PAPER-241,2025-02-07 16:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-242,2025-02-09 23:00:00+00:00,USDJPY,36.72195035227449,default,25.0
PAPER-243,2025-02-10 07:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-244,2025-02-10 14:00:00+00:00,USDJPY,34.00639023521673,default,25.0
PAPER-245,2025-02-11 10:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-246,2025-02-11 12:00:00+00:00,USDJPY,-17.697231056150976,default,25.0
PAPER-247,2025-02-11 12:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-248,2025-02-11 23:00:00+00:00,USDJPY,-19.230902584908936,default,25.0
PAPER-249,2025-02-11 23:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-250,2025-02-12 00:00:00+00:00,USDJPY,-21.766118614089415,default,25.0
PAPER-251,2025-02-12 00:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-252,2025-02-12 03:00:00+00:00,USDJPY,-23.740328074606968,default,25.0
PAPER-253,2025-02-12 03:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-254,2025-02-12 13:00:00+00:00,USDJPY,-24.76128785024074,default,25.0
PAPER-255,2025-02-12 13:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-256,2025-02-13 13:00:00+00:00,USDJPY,62.20894984399773,default,25.0
PAPER-257,2025-02-13 19:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-258,2025-02-14 01:00:00+00:00,USDJPY,-30.977112593380188,default,25.0
PAPER-259,2025-02-14 01:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-260,2025-02-14 13:00:00+00:00,USDJPY,-31.150118636323384,default,25.0
PAPER-261,2025-02-14 13:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-262,2025-02-17 02:00:00+00:00,USDJPY,-30.5005207369458,default,25.0
PAPER-263,2025-02-17 02:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-264,2025-02-18 03:00:00+00:00,USDJPY,33.84464662405549,default,25.0
PAPER-265,2025-02-18 20:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-266,2025-02-19 02:00:00+00:00,USDJPY,-18.890256259815636,default,25.0
PAPER-267,2025-02-19 02:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-268,2025-02-19 04:00:00+00:00,USDJPY,16.781739474204088,default,25.0
PAPER-269,2025-02-19 14:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-270,2025-02-20 00:00:00+00:00,USDJPY,-24.449761301808984,default,25.0
PAPER-271,2025-02-20 00:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-272,2025-02-20 01:00:00+00:00,USDJPY,-22.9157071852881,default,25.0
PAPER-273,2025-02-20 01:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-274,2025-02-20 04:00:00+00:00,USDJPY,-24.419964541981567,default,25.0
PAPER-275,2025-02-20 04:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-276,2025-02-20 13:00:00+00:00,USDJPY,-25.356386821075827,default,25.0
PAPER-277,2025-02-20 13:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-278,2025-02-20 15:00:00+00:00,USDJPY,-32.127150513069985,default,25.0
PAPER-279,2025-02-20 15:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-280,2025-02-21 02:00:00+00:00,USDJPY,62.26636536270335,default,25.0
PAPER-281,2025-02-21 15:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-282,2025-02-21 18:00:00+00:00,USDJPY,-30.90781817506847,default,25.0
PAPER-283,2025-02-21 18:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-284,2025-02-24 11:00:00+00:00,USDJPY,39.65220341020618,default,25.0
PAPER-285,2025-02-25 14:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-286,2025-02-25 15:00:00+00:00,USDJPY,-34.16518730611016,default,25.0
PAPER-287,2025-02-25 15:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-288,2025-02-26 02:00:00+00:00,USDJPY,25.67300869146217,default,25.0
PAPER-289,2025-02-26 16:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-290,2025-02-27 01:00:00+00:00,USDJPY,14.174369120550976,default,25.0
PAPER-291,2025-02-27 08:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-292,2025-02-27 14:00:00+00:00,USDJPY,-25.76280937115318,default,25.0
PAPER-293,2025-02-27 14:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-294,2025-02-28 00:00:00+00:00,USDJPY,23.007747096428297,default,25.0
PAPER-295,2025-02-28 05:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-296,2025-02-28 07:00:00+00:00,USDJPY,-31.865060308870103,default,25.0
PAPER-297,2025-02-28 07:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-298,2025-02-28 13:00:00+00:00,USDJPY,-34.13670758037322,default,25.0
PAPER-299,2025-02-28 13:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-300,2025-03-03 07:00:00+00:00,USDJPY,30.74287945878567,default,25.0
PAPER-301,2025-03-03 10:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-302,2025-03-03 12:00:00+00:00,USDJPY,-29.789507053791475,default,25.0
PAPER-303,2025-03-03 12:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-304,2025-03-03 15:00:00+00:00,USDJPY,63.85501449760359,default,25.0
PAPER-305,2025-03-03 20:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-306,2025-03-04 01:00:00+00:00,USDJPY,-41.20430124800909,default,25.0
PAPER-307,2025-03-04 01:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-308,2025-03-04 11:00:00+00:00,USDJPY,-41.54260965688983,default,25.0
PAPER-309,2025-03-04 11:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-310,2025-03-04 21:00:00+00:00,USDJPY,82.91147065746068,default,25.0
PAPER-311,2025-03-05 14:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-312,2025-03-06 00:00:00+00:00,USDJPY,50.19857483841521,default,25.0
PAPER-313,2025-03-06 07:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-314,2025-03-06 09:00:00+00:00,USDJPY,-27.588502491110273,default,25.0
PAPER-315,2025-03-06 09:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-316,2025-03-06 13:00:00+00:00,USDJPY,-28.50183190415633,default,25.0
PAPER-317,2025-03-06 13:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-318,2025-03-06 16:00:00+00:00,USDJPY,63.44557775917326,default,25.0
PAPER-319,2025-03-06 16:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-320,2025-03-07 08:00:00+00:00,USDJPY,-38.18004825931342,default,25.0
PAPER-321,2025-03-07 08:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-322,2025-03-07 18:00:00+00:00,USDJPY,42.42074852504787,default,25.0
PAPER-323,2025-03-10 00:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-324,2025-03-10 06:00:00+00:00,USDJPY,26.521182843020817,default,25.0
PAPER-325,2025-03-10 08:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-326,2025-03-10 12:00:00+00:00,USDJPY,-31.51552636959252,default,25.0
PAPER-327,2025-03-10 12:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-328,2025-03-11 00:00:00+00:00,USDJPY,-31.830302015108376,default,25.0
PAPER-329,2025-03-11 00:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-330,2025-03-11 08:00:00+00:00,USDJPY,35.76145475037763,default,25.0
PAPER-331,2025-03-11 12:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-332,2025-03-11 14:00:00+00:00,USDJPY,27.19134597767326,default,25.0
PAPER-333,2025-03-11 18:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-334,2025-03-12 07:00:00+00:00,USDJPY,-44.24204203607646,default,25.0
PAPER-335,2025-03-12 07:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-336,2025-03-12 12:00:00+00:00,USDJPY,-28.746913134282124,default,25.0
PAPER-337,2025-03-12 12:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-338,2025-03-12 17:00:00+00:00,USDJPY,66.75843821680384,default,25.0
PAPER-339,2025-03-13 15:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-340,2025-03-14 00:00:00+00:00,USDJPY,38.88971866317793,default,25.0
PAPER-341,2025-03-14 04:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-342,2025-03-14 07:00:00+00:00,USDJPY,-22.950738419690328,default,25.0
PAPER-343,2025-03-14 07:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-344,2025-03-17 06:00:00+00:00,USDJPY,-23.414026211083545,default,25.0
PAPER-345,2025-03-17 06:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-346,2025-03-17 10:00:00+00:00,USDJPY,30.618492720831757,default,25.0
PAPER-347,2025-03-17 17:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-348,2025-03-18 00:00:00+00:00,USDJPY,-29.686044282043984,default,25.0
PAPER-349,2025-03-18 00:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-350,2025-03-18 06:00:00+00:00,USDJPY,-25.820365471412707,default,25.0
PAPER-351,2025-03-18 06:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-352,2025-03-18 18:00:00+00:00,USDJPY,39.13600045592433,default,25.0
PAPER-353,2025-03-19 05:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-354,2025-03-19 07:00:00+00:00,USDJPY,32.40120775697551,default,25.0
PAPER-355,2025-03-19 09:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-356,2025-03-19 18:00:00+00:00,USDJPY,55.14886141503489,default,25.0
PAPER-357,2025-03-19 18:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-358,2025-03-20 00:00:00+00:00,USDJPY,-36.33284579864157,default,25.0
PAPER-359,2025-03-20 00:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-360,2025-03-21 00:00:00+00:00,USDJPY,45.486715260858,default,25.0
PAPER-361,2025-03-21 05:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-362,2025-03-21 11:00:00+00:00,USDJPY,39.79014655236003,default,25.0
PAPER-363,2025-03-21 16:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-364,2025-03-23 23:00:00+00:00,USDJPY,-28.35896891018202,default,25.0
PAPER-365,2025-03-23 23:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-366,2025-03-24 13:00:00+00:00,USDJPY,-23.064519325707224,default,25.0
PAPER-367,2025-03-24 13:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-368,2025-03-24 15:00:00+00:00,USDJPY,-22.635907414958364,default,25.0
PAPER-369,2025-03-24 15:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-370,2025-03-25 12:00:00+00:00,USDJPY,45.74204782426764,default,25.0
PAPER-371,2025-03-26 15:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-372,2025-03-26 22:00:00+00:00,USDJPY,23.596599475777335,default,25.0
