window,train_rows,test_rows,train_start,train_end,test_start,test_end,run_id,summary_path,sharpe,ann_return,ann_vol,max_drawdown,sortino,calmar,final_equity,trades,data_hash,data_path,param_fingerprint,equity_path,status
14,3000,1000,2023-02-23T04:00:00+00:00,2023-08-18T01:00:00+00:00,2023-08-18T02:00:00+00:00,2023-10-17T02:00:00+00:00,20251119_161307,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_usdjpy_h1_xgbRegime_v1.0_20251118_20251119_161300/20251119_161307/summary.json,4.152257597820722,0.009772240110050845,0.0023534763631186378,-0.00037163167560983347,1.6814743651736836,26.29549834258603,961542.8753782157,18,060871d51e6e6227fe48bfed72c776431784014a2baf9dd95dbe6d9c4b410f4e,results/walkforward_fx_top6/walkforward_usdjpy_h1_xgbRegime_v1.0_20251118_20251119_161300/walkforward/window_014_test.csv,55a86d624c096ccba952919f63a90ac86a2a0abc133fd2900cd8a426a7dc8b7c,results/walkforward_fx_top6/walkforward_usdjpy_h1_xgbRegime_v1.0_20251118_20251119_161300/walkforward/window_014_equity.csv,pass
15,3000,1000,2023-04-24T02:00:00+00:00,2023-10-17T02:00:00+00:00,2023-10-17T03:00:00+00:00,2023-12-13T21:00:00+00:00,20251119_161308,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_usdjpy_h1_xgbRegime_v1.0_20251118_20251119_161300/20251119_161308/summary.json,0.5836035087812544,0.002087464332692024,0.0035768536365576318,-0.002434791447076026,0.25189019177843014,0.8573483101392064,960329.7105177534,34,6e2d2b0099e24941b9b4fc2e01cf849410461ee5309656ec463c53d3bdbe8229,results/walkforward_fx_top6/walkforward_usdjpy_h1_xgbRegime_v1.0_20251118_20251119_161300/walkforward/window_015_test.csv,55a86d624c096ccba952919f63a90ac86a2a0abc133fd2900cd8a426a7dc8b7c,results/walkforward_fx_top6/walkforward_usdjpy_h1_xgbRegime_v1.0_20251118_20251119_161300/walkforward/window_015_equity.csv,fail
16,3000,1000,2023-06-21T02:00:00+00:00,2023-12-13T21:00:00+00:00,2023-12-13T22:00:00+00:00,2024-02-13T13:00:00+00:00,20251119_161308,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_usdjpy_h1_xgbRegime_v1.0_20251118_20251119_161300/20251119_161308/summary.json,0.1786267811614973,0.00052163070736988,0.0029202267654270236,-0.0008074127749562952,0.06838344199274646,0.6460520858096599,960082.0222057588,26,748405a2a4964e711adf249731acd9035081ffb6dc565d8c6cc43f7b76bd063e,results/walkforward_fx_top6/walkforward_usdjpy_h1_xgbRegime_v1.0_20251118_20251119_161300/walkforward/window_016_test.csv,55a86d624c096ccba952919f63a90ac86a2a0abc133fd2900cd8a426a7dc8b7c,results/walkforward_fx_top6/walkforward_usdjpy_h1_xgbRegime_v1.0_20251118_20251119_161300/walkforward/window_016_equity.csv,fail
17,3000,1000,2023-08-18T02:00:00+00:00,2024-02-13T13:00:00+00:00,2024-02-13T14:00:00+00:00,2024-04-11T09:00:00+00:00,20251119_161308,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_usdjpy_h1_xgbRegime_v1.0_20251118_20251119_161300/20251119_161308/summary.json,2.228478897383369,0.005826744239851411,0.002614673285303732,-0.0008329223260506599,0.7177231042587238,6.9955433509378855,960921.1740072015,22,870c12ef04a89de80033bde0540f0848a162d6f148039e595dc380a98475856d,results/walkforward_fx_top6/walkforward_usdjpy_h1_xgbRegime_v1.0_20251118_20251119_161300/walkforward/window_017_test.csv,55a86d624c096ccba952919f63a90ac86a2a0abc133fd2900cd8a426a7dc8b7c,results/walkforward_fx_top6/walkforward_usdjpy_h1_xgbRegime_v1.0_20251118_20251119_161300/walkforward/window_017_equity.csv,pass
18,3000,1000,2023-10-17T03:00:00+00:00,2024-04-11T09:00:00+00:00,2024-04-11T10:00:00+00:00,2024-06-10T10:00:00+00:00,20251119_161309,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_usdjpy_h1_xgbRegime_v1.0_20251118_20251119_161300/20251119_161309/summary.json,1.8570406234203582,0.0038233405816452404,0.0020588351883241447,-0.0008322256462214586,0.6078972662294204,4.594115308755859,960604.9713469974,20,fe3b731b816c73cb33d15e822467fe584611e3de4a9ac473a6e4d374da78dba6,results/walkforward_fx_top6/walkforward_usdjpy_h1_xgbRegime_v1.0_20251118_20251119_161300/walkforward/window_018_test.csv,55a86d624c096ccba952919f63a90ac86a2a0abc133fd2900cd8a426a7dc8b7c,results/walkforward_fx_top6/walkforward_usdjpy_h1_xgbRegime_v1.0_20251118_20251119_161300/walkforward/window_018_equity.csv,pass
19,3000,1000,2023-12-13T22:00:00+00:00,2024-06-10T10:00:00+00:00,2024-06-10T11:00:00+00:00,2024-08-07T10:00:00+00:00,20251119_161309,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_usdjpy_h1_xgbRegime_v1.0_20251118_20251119_161300/20251119_161309/summary.json,2.76499618266135,0.00932562943945281,0.0033727458641468187,-0.0008630924325613243,1.3969038375557692,10.804902334478765,961472.1522696178,32,560b2ca1d870e316afc18577bbb91f27c0e1eb5ebd078e48d65a4c3a421cdc88,results/walkforward_fx_top6/walkforward_usdjpy_h1_xgbRegime_v1.0_20251118_20251119_161300/walkforward/window_019_test.csv,55a86d624c096ccba952919f63a90ac86a2a0abc133fd2900cd8a426a7dc8b7c,results/walkforward_fx_top6/walkforward_usdjpy_h1_xgbRegime_v1.0_20251118_20251119_161300/walkforward/window_019_equity.csv,pass
20,3000,1000,2024-02-13T14:00:00+00:00,2024-08-07T10:00:00+00:00,2024-08-07T11:00:00+00:00,2024-10-04T10:00:00+00:00,20251119_161309,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_usdjpy_h1_xgbRegime_v1.0_20251118_20251119_161300/20251119_161309/summary.json,2.4279296422572396,0.009510972715041976,0.00391731809254557,-0.0011316386619436862,1.2103377497962517,8.404602135725963,961500.9983243003,46,5fac32bce9b5f6d3d44dc0b625a70fe7048141ada9993cc0fdefef40c644467c,results/walkforward_fx_top6/walkforward_usdjpy_h1_xgbRegime_v1.0_20251118_20251119_161300/walkforward/window_020_test.csv,55a86d624c096ccba952919f63a90ac86a2a0abc133fd2900cd8a426a7dc8b7c,results/walkforward_fx_top6/walkforward_usdjpy_h1_xgbRegime_v1.0_20251118_20251119_161300/walkforward/window_020_equity.csv,pass
21,3000,1000,2024-04-11T10:00:00+00:00,2024-10-04T10:00:00+00:00,2024-10-04T11:00:00+00:00,2024-12-03T07:00:00+00:00,20251119_161310,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_usdjpy_h1_xgbRegime_v1.0_20251118_20251119_161300/20251119_161310/summary.json,-0.03863698928085718,-0.00012776925919066873,0.003306915512021337,-0.0009859909046431269,-0.013912064794029268,-0.12958462252439742,959978.8721520033,32,2cc43baa7a037c129c37df5af966fadf216b1293fec4866827e14366dc72b0c1,results/walkforward_fx_top6/walkforward_usdjpy_h1_xgbRegime_v1.0_20251118_20251119_161300/walkforward/window_021_test.csv,55a86d624c096ccba952919f63a90ac86a2a0abc133fd2900cd8a426a7dc8b7c,results/walkforward_fx_top6/walkforward_usdjpy_h1_xgbRegime_v1.0_20251118_20251119_161300/walkforward/window_021_equity.csv,fail
22,3000,1000,2024-06-10T11:00:00+00:00,2024-12-03T07:00:00+00:00,2024-12-03T08:00:00+00:00,2025-02-02T23:00:00+00:00,20251119_161312,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_usdjpy_h1_xgbRegime_v1.0_20251118_20251119_161300/20251119_161312/summary.json,7.277259044567506,0.023482268510284454,0.0032268012402023854,-0.0005548857844483836,4.2205057204578935,42.3191027206227,963686.8067024166,32,f667a48853a6e49d3e9509fc2f5e808b8d1ab354f0b043f64d6e8c3088220230,results/walkforward_fx_top6/walkforward_usdjpy_h1_xgbRegime_v1.0_20251118_20251119_161300/walkforward/window_022_test.csv,55a86d624c096ccba952919f63a90ac86a2a0abc133fd2900cd8a426a7dc8b7c,results/walkforward_fx_top6/walkforward_usdjpy_h1_xgbRegime_v1.0_20251118_20251119_161300/walkforward/window_022_equity.csv,pass
23,3000,1000,2024-08-07T11:00:00+00:00,2025-02-02T23:00:00+00:00,2025-02-03T00:00:00+00:00,2025-04-01T18:00:00+00:00,20251119_161312,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_usdjpy_h1_xgbRegime_v1.0_20251118_20251119_161300/20251119_161312/summary.json,1.462807051324669,0.005706853165954984,0.003901302745831755,-0.0021059931530767267,0.6646152271050495,2.7098156314599704,960901.5889775816,50,cdd8f389153eaaa86cf4613a53250ccbca084455169a796b809d91d4210d446c,results/walkforward_fx_top6/walkforward_usdjpy_h1_xgbRegime_v1.0_20251118_20251119_161300/walkforward/window_023_test.csv,55a86d624c096ccba952919f63a90ac86a2a0abc133fd2900cd8a426a7dc8b7c,results/walkforward_fx_top6/walkforward_usdjpy_h1_xgbRegime_v1.0_20251118_20251119_161300/walkforward/window_023_equity.csv,pass
24,3000,1000,2024-10-04T11:00:00+00:00,2025-04-01T18:00:00+00:00,2025-04-01T19:00:00+00:00,2025-05-29T18:00:00+00:00,20251119_161312,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_usdjpy_h1_xgbRegime_v1.0_20251118_20251119_161300/20251119_161312/summary.json,0.9767691469823392,0.00438158996359439,0.004485798898471568,-0.002144577909916987,0.542900308485169,2.043101322331532,960691.9327100217,42,64800212165429177ab5bd2ad402e82fdae82269fe32f3bcda34aded46734438,results/walkforward_fx_top6/walkforward_usdjpy_h1_xgbRegime_v1.0_20251118_20251119_161300/walkforward/window_024_test.csv,55a86d624c096ccba952919f63a90ac86a2a0abc133fd2900cd8a426a7dc8b7c,results/walkforward_fx_top6/walkforward_usdjpy_h1_xgbRegime_v1.0_20251118_20251119_161300/walkforward/window_024_equity.csv,fail
25,3000,1000,2024-12-03T08:00:00+00:00,2025-05-29T18:00:00+00:00,2025-05-29T19:00:00+00:00,2025-07-28T19:00:00+00:00,20251119_161313,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_usdjpy_h1_xgbRegime_v1.0_20251118_20251119_161300/20251119_161313/summary.json,3.4791863919501043,0.010048560376716864,0.00288819259582255,-0.0008914621929387637,1.347065118468854,11.27199835989805,961586.1101748818,30,21b28d083473706edf45c204fe740ab14d6a8614cf2e38276cfc5c4828069567,results/walkforward_fx_top6/walkforward_usdjpy_h1_xgbRegime_v1.0_20251118_20251119_161300/walkforward/window_025_test.csv,55a86d624c096ccba952919f63a90ac86a2a0abc133fd2900cd8a426a7dc8b7c,results/walkforward_fx_top6/walkforward_usdjpy_h1_xgbRegime_v1.0_20251118_20251119_161300/walkforward/window_025_equity.csv,pass
26,3000,1000,2025-02-03T00:00:00+00:00,2025-07-28T19:00:00+00:00,2025-07-28T20:00:00+00:00,2025-09-24T19:00:00+00:00,20251119_161313,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_usdjpy_h1_xgbRegime_v1.0_20251118_20251119_161300/20251119_161313/summary.json,0.9663451031581074,0.002118879303906418,0.0021926735045086064,-0.0010486954734838945,0.2761378711276738,2.0204905594445277,960335.3160009407,18,34417b24cf20df29f41bc3691eb50797698b38509b58ea2df98b361a63cf0b64,results/walkforward_fx_top6/walkforward_usdjpy_h1_xgbRegime_v1.0_20251118_20251119_161300/walkforward/window_026_test.csv,55a86d624c096ccba952919f63a90ac86a2a0abc133fd2900cd8a426a7dc8b7c,results/walkforward_fx_top6/walkforward_usdjpy_h1_xgbRegime_v1.0_20251118_20251119_161300/walkforward/window_026_equity.csv,fail
