time,open,high,low,close,volume,SMA_20,BB_MID,BB_STD,BB_UPPER,BB_LOWER,MACD,MACD_signal,RSI_14
2024-11-06 06:00:00+00:00,1.07602,1.07616,1.07028,1.07256,23139,1.0868465,1.0868465,0.007326916688341264,1.1015003333766826,1.0721926666233175,-0.003939933126051232,-0.0019691122912811883,18.08336068263894
2024-11-06 07:00:00+00:00,1.07256,1.07526,1.07256,1.07343,25911,1.0860210000000001,1.0860210000000001,0.007869976860796485,1.101760953721593,1.0702810462784071,-0.004293460973714858,-0.0024339820277679224,17.705242334322662
2024-11-06 08:00:00+00:00,1.07342,1.07814,1.07319,1.07734,20574,1.0854089999999998,1.0854089999999998,0.008052448401769245,1.1015138968035383,1.0693041031964614,-0.00420960431904982,-0.002789106486024302,27.060198714202258
2024-11-06 09:00:00+00:00,1.07731,1.07742,1.07501,1.07553,14375,1.0847215000000001,1.0847215000000001,0.008288081026707026,1.101297662053414,1.0681453379465862,-0.004240319426431549,-0.0030793490741057514,25.535465924895647
2024-11-06 10:00:00+00:00,1.07552,1.07618,1.07418,1.07466,10613,1.0839235,1.0839235,0.008456884006846792,1.1008372680136935,1.0670097319863066,-0.004285462950147423,-0.0033205718493140857,25.345113197128626
2024-11-06 11:00:00+00:00,1.07465,1.07468,1.07012,1.07082,16658,1.082954,1.082954,0.008802636805914473,1.1005592736118288,1.0653487263881711,-0.004578319409467069,-0.0035721213613446826,22.039888916940086
2024-11-06 12:00:00+00:00,1.07082,1.0719,1.06826,1.06886,18581,1.0817964999999998,1.0817964999999998,0.009067221053419719,1.0999309421068393,1.0636620578931604,-0.004911944049566852,-0.0038400858989891167,21.209912536442985
2024-11-06 13:00:00+00:00,1.06886,1.07193,1.06826,1.07101,17833,1.080696,1.080696,0.008968468390040578,1.0986329367800813,1.0627590632199189,-0.004945844333980487,-0.004061237585987391,23.640216623499043
2024-11-06 14:00:00+00:00,1.071,1.072,1.06983,1.07157,18226,1.0796225,1.0796225,0.008693907652095075,1.0970103153041901,1.0622346846958097,-0.0048713691228063905,-0.004223263893351191,31.80318031803155
2024-11-06 15:00:00+00:00,1.07158,1.07398,1.07142,1.07384,21611,1.0786585,1.0786585,0.008171727431242795,1.0950019548624856,1.0623150451375143,-0.004576422799261737,-0.004293895674533301,36.19235095613027
2024-11-06 16:00:00+00:00,1.07381,1.07454,1.0726,1.07314,13328,1.0776895,1.0776895,0.007568281787204177,1.0928260635744083,1.0625529364255917,-0.004349026986806281,-0.004304921936987897,44.594594594594554
2024-11-06 17:00:00+00:00,1.07314,1.07448,1.07257,1.07274,9410,1.076678,1.076678,0.00672325156296772,1.0901245031259355,1.0632314968740646,-0.004153215145289435,-0.004274580578648205,46.49566473988429
2024-11-06 18:00:00+00:00,1.07274,1.07584,1.07262,1.07532,11676,1.075816,1.075816,0.005589395410295516,1.086994790820591,1.0646372091794092,-0.0037466592564054935,-0.004168996314199663,45.45119705340705
2024-11-06 19:00:00+00:00,1.07531,1.07534,1.07299,1.07354,9476,1.0748229999999999,1.0748229999999999,0.003768621275186886,1.0823602425503736,1.0672857574496262,-0.003527429893246836,-0.004040683030009098,45.45119705340705
2024-11-06 20:00:00+00:00,1.07354,1.07386,1.07328,1.07354,7357,1.074315,1.074315,0.0031416665037929553,1.080598333007586,1.068031666992414,-0.0033154703649229678,-0.0038956404969918723,52.06751054852317
2024-11-06 21:00:00+00:00,1.07352,1.0736,1.07282,1.0729,1991,1.0737770000000002,1.0737770000000002,0.0022526664901382663,1.0782823329802766,1.0692716670197238,-0.0031626762003966746,-0.003749047637672833,48.870899020025256
2024-11-06 22:00:00+00:00,1.07302,1.07307,1.07266,1.07297,731,1.0736124999999999,1.0736124999999999,0.002180781788838321,1.0779740635776764,1.0692509364223233,-0.0030013397330281855,-0.0035995060567439036,38.86907794192569
2024-11-06 23:00:00+00:00,1.073,1.07346,1.07298,1.07318,1534,1.0735375,1.0735375,0.002167892197262123,1.0778732843945242,1.0692017156054758,-0.002823981079300486,-0.0034444010612552202,43.48308374930658
2024-11-07 00:00:00+00:00,1.07316,1.07372,1.07206,1.07211,4142,1.0732534999999999,1.0732534999999999,0.0019417335580684716,1.0771369671161368,1.069370032883863,-0.0027381988739092478,-0.003303160623786026,43.006034009873765
2024-11-07 01:00:00+00:00,1.07209,1.07288,1.07129,1.07178,6391,1.073042,1.073042,0.0018540782927893447,1.0767501565855788,1.0693338434144213,-0.0026661108340853,-0.0031757506658458812,53.260869565216815
2024-11-07 02:00:00+00:00,1.07177,1.0737,1.07174,1.07367,5424,1.0730974999999998,1.0730974999999998,0.001855503549189745,1.0768085070983793,1.0693864929016204,-0.0024284793403872573,-0.003026296400754157,66.4163822525596
2024-11-07 03:00:00+00:00,1.07368,1.07415,1.07322,1.07398,3992,1.0731249999999999,1.0731249999999999,0.0018647435268839788,1.0768544870537677,1.069395512946232,-0.0021898964967164147,-0.0028590164199466086,61.59250585480062
2024-11-07 04:00:00+00:00,1.07398,1.07455,1.07342,1.0738,3494,1.072948,1.072948,0.001591604949663317,1.0761312098993268,1.0697647901006733,-0.00199237550527398,-0.002685688237012083,58.970233306517244
2024-11-07 05:00:00+00:00,1.07379,1.0748,1.07374,1.07463,3972,1.072903,1.072903,0.0015261375395019335,1.0759552750790038,1.069850724920996,-0.0017487066315764466,-0.002498291915924956,53.5941765241132
2024-11-07 06:00:00+00:00,1.07462,1.07506,1.0741,1.075,5532,1.0729199999999999,1.0729199999999999,0.0015484695330358162,1.0760169390660714,1.0698230609339283,-0.0015083540196303424,-0.002300304336666033,58.724202626641606
2024-11-07 07:00:00+00:00,1.07498,1.07702,1.07452,1.07523,10936,1.0731405,1.0731405,0.0015476823929594763,1.076235864785919,1.0700451352140812,-0.0012845067707307756,-0.0020971448234789816,61.86844613917973
2024-11-07 08:00:00+00:00,1.07524,1.07717,1.07491,1.0769,11637,1.0735424999999998,1.0735424999999998,0.0014158905510787826,1.0763742811021575,1.0707107188978422,-0.000961270245003476,-0.0018699699077838806,58.246346555323214
2024-11-07 09:00:00+00:00,1.07688,1.07692,1.07461,1.07463,8756,1.0737235,1.0737235,0.001301902555170813,1.0763273051103417,1.0711196948896584,-0.0008781502291772547,-0.0016716059720625555,55.41211519364477
2024-11-07 10:00:00+00:00,1.07464,1.07668,1.07464,1.07561,6719,1.0739255,1.0739255,0.0012630225859554998,1.076451545171911,1.0713994548280892,-0.0007248436614595288,-0.0014822535099419502,59.36651583710433
2024-11-07 11:00:00+00:00,1.07561,1.07624,1.07522,1.0759,5361,1.0740285,1.0740285,0.0013374849728627336,1.0767034699457254,1.0713535300542747,-0.0005733374484446774,-0.0013004702976424957,64.01869158878566
2024-11-07 12:00:00+00:00,1.0759,1.07782,1.07566,1.07752,10815,1.0742474999999998,1.0742474999999998,0.0015291961252486407,1.077305892250497,1.0711891077495026,-0.00031887147017428674,-0.001104150532148854,68.57142857142898
2024-11-07 13:00:00+00:00,1.07754,1.07948,1.07736,1.07924,15640,1.0745725,1.0745725,0.0018491872325575788,1.078270874465115,1.0708741255348848,2.133830163497663e-05,-0.0008790527653920879,72.0203488372095
2024-11-07 14:00:00+00:00,1.07924,1.08168,1.07813,1.08094,13492,1.0748535000000001,1.0748535000000001,0.0023325776909272522,1.0795186553818545,1.0701883446181457,0.0004232537832331573,-0.0006185914556670389,80.68102849200942
2024-11-07 15:00:00+00:00,1.08092,1.08248,1.0805,1.0811,12894,1.0752315,1.0752315,0.00269320055148643,1.0806179011029728,1.069845098897027,0.0007460849578957429,-0.0003456561729544825,82.770745428974
2024-11-07 16:00:00+00:00,1.08108,1.0815,1.07847,1.07915,10773,1.075512,1.075512,0.002797866856619263,1.0811077337132386,1.0699162662867614,0.0008349574171568896,-0.00010953345493220807,69.18767507002904
2024-11-07 17:00:00+00:00,1.07914,1.08064,1.07875,1.08048,6447,1.075891,1.075891,0.002935434873189394,1.0817618697463787,1.0700201302536212,0.0010011685186617214,0.00011260693978657782,71.24183006536053
2024-11-07 18:00:00+00:00,1.08051,1.08068,1.07928,1.07986,5552,1.0762355,1.0762355,0.0029785716728870652,1.082192643345774,1.0702783566542258,0.0010705228743288497,0.0003041901266950322,69.25031766200765
2024-11-07 19:00:00+00:00,1.0799,1.0804,1.0767,1.07818,28177,1.0764855,1.0764855,0.0029178298983641754,1.0823211597967284,1.0706498402032716,0.0009786435475800381,0.0004390808108720334,60.69921639541868
2024-11-07 20:00:00+00:00,1.07819,1.08096,1.078,1.08026,15503,1.076893,1.076893,0.002842734228649316,1.0825784684572988,1.0712075315427014,0.0010614316129753387,0.0005635509712926945,64.3715846994535
2024-11-07 21:00:00+00:00,1.08023,1.08037,1.07992,1.08032,2213,1.0773199999999998,1.0773199999999998,0.0026704681237559418,1.0826609362475117,1.071979063752488,0.0011189842954022478,0.0006746376361146052,64.0375068946497
2024-11-07 22:00:00+00:00,1.0806,1.0806,1.08027,1.08048,1636,1.0776605,1.0776605,0.002614140645754395,1.0828887812915087,1.0724322187084911,0.0011640870033386985,0.0007725275095594239,60.770156438026696
2024-11-07 23:00:00+00:00,1.08047,1.08048,1.07942,1.07954,1825,1.0779385000000001,1.0779385000000001,0.0024950651821451183,1.0829286303642904,1.0729483696357098,0.0011111721790344475,0.0008402564434544287,66.05624591236042
2024-11-08 00:00:00+00:00,1.07954,1.07976,1.07883,1.07905,3978,1.078201,1.078201,0.00230573404226909,1.0828124680845381,1.0735895319154618,0.0010179634457017084,0.0008757978439038847,61.621621621621706
2024-11-08 01:00:00+00:00,1.07904,1.07914,1.07792,1.07868,4704,1.0784034999999998,1.0784034999999998,0.002148059773252957,1.0826996195465057,1.074107380453494,0.0009038202677835727,0.0008814023286798224,59.34139784946224
2024-11-08 02:00:00+00:00,1.07869,1.07898,1.07796,1.0781,5198,1.0785585000000002,1.0785585000000002,0.001996007264514198,1.0825505145290286,1.0745664854709718,0.0007578240996963803,0.000856686682883134,52.095375722543395
2024-11-08 03:00:00+00:00,1.07809,1.07888,1.0777,1.07782,4050,1.078688,1.078688,0.0018471588425110618,1.0823823176850222,1.074993682314978,0.0006124672831071543,0.0008078428029279381,44.27419354838739
2024-11-08 04:00:00+00:00,1.07781,1.07838,1.07765,1.0783,3286,1.078758,1.078758,0.0018018049430014648,1.082361609886003,1.0751543901139973,0.0005298946514988856,0.0007522531726421276,38.193202146691064
2024-11-08 05:00:00+00:00,1.0783,1.07866,1.078,1.07818,3198,1.0789354999999998,1.0789354999999998,0.001527762295506547,1.081991024591013,1.0758799754089867,0.00044958965919628113,0.0006917204699529583,36.894075403950275
2024-11-08 06:00:00+00:00,1.07818,1.07839,1.07728,1.07774,4911,1.079042,1.079042,0.0013473271786422208,1.0817366543572844,1.0763473456427157,0.00034644939845551725,0.0006226662556534702,42.67912772585653
2024-11-08 07:00:00+00:00,1.07776,1.0784,1.07752,1.07797,7713,1.0791455,1.0791455,0.001159702661525733,1.0814649053230516,1.0768260946769486,0.0002800409389183134,0.0005541411923064389,35.28722157092747
2024-11-08 08:00:00+00:00,1.07796,1.07829,1.0761,1.0779,15515,1.0791645,1.0791645,0.0011345088202168434,1.0814335176404337,1.0768954823595664,0.00021923612373786483,0.0004871601785927241,37.71929824561545
2024-11-08 09:00:00+00:00,1.0779,1.07894,1.07722,1.07791,9041,1.079098,1.079098,0.0011683258377481736,1.0814346516754962,1.0767613483245035,0.00016989632695829648,0.0004237074082658386,47.86053882725855
2024-11-08 10:00:00+00:00,1.07792,1.07797,1.07672,1.07786,7430,1.0789440000000001,1.0789440000000001,0.0011144996517166875,1.0811729993034336,1.0767150006965667,0.00012531504655322045,0.000364028935923315,21.962616822432267
2024-11-08 11:00:00+00:00,1.07786,1.07975,1.07786,1.0783,6665,1.078804,1.078804,0.0009993281953882655,1.0808026563907767,1.0768053436092235,0.00012405831636064235,0.0003160348120107805,28.32618025751323
2024-11-08 12:00:00+00:00,1.0783,1.07844,1.07666,1.0772,9092,1.0787065,1.0787065,0.0010572420675827212,1.0808209841351655,1.0765920158648346,3.391064095192853e-05,0.0002596099777990101,20.71428571428561
2024-11-08 13:00:00+00:00,1.07718,1.07726,1.07444,1.07531,11801,1.078448,1.078448,0.0012202657173935579,1.0808885314347871,1.076007468565213,-0.00018787355648730575,0.00017011327094174693,17.709923664122755
2024-11-08 14:00:00+00:00,1.0753,1.07658,1.07496,1.07516,10759,1.078213,1.078213,0.0013765827254451147,1.0809661654508904,1.0754598345491098,-0.0003714609071137076,6.179843533065604e-05,18.679549114331707
2024-11-08 15:00:00+00:00,1.07514,1.07526,1.07402,1.07484,12773,1.078046,1.078046,0.0015698286865952534,1.0811856573731906,1.0749063426268095,-0.0005365910432784116,-5.787946039115749e-05,18.831168831169137
2024-11-08 16:00:00+00:00,1.07484,1.07504,1.07092,1.07098,9752,1.077582,1.077582,0.00214652129833497,1.08187504259667,1.0732889574033302,-0.0009677717363614224,-0.0002398579155852105,12.288135593220716
2024-11-08 17:00:00+00:00,1.07097,1.07134,1.06868,1.07091,11971,1.0771115,1.0771115,0.002514537259929737,1.0821405745198596,1.0720824254801404,-0.0013001466755420132,-0.00045191566757657106,12.567713976165123
2024-11-08 18:00:00+00:00,1.07092,1.07189,1.06998,1.07066,6171,1.0766205,1.0766205,0.0027681315663129038,1.0821567631326259,1.071084236867374,-0.0015656809250363946,-0.0006746687190685357,7.5555555555556
2024-11-08 19:00:00+00:00,1.07066,1.07154,1.07054,1.07137,5791,1.076212,1.076212,0.002913627870614011,1.082039255741228,1.070384744258772,-0.0016992398848960644,-0.0008795829522340416,14.494264859228409
2024-11-08 20:00:00+00:00,1.07136,1.07197,1.07104,1.07176,4228,1.0758475,1.0758475,0.0029947689041847658,1.0818370378083697,1.0698579621916304,-0.001753404427408567,-0.0010543472472689468,18.658280922432866
2024-11-08 21:00:00+00:00,1.07176,1.07216,1.07172,1.07186,2088,1.0755065,1.0755065,0.003043160190881745,1.0815928203817635,1.0694201796182363,-0.0017678820099762405,-0.0011970541998104055,17.534537725823
2024-11-10 22:00:00+00:00,1.071,1.07131,1.07088,1.07098,2326,1.0751505,1.0751505,0.003138755158875591,1.0814280103177512,1.0688729896822486,-0.0018292774719883553,-0.0013234988542459955,16.14481409001904
2024-11-10 23:00:00+00:00,1.071,1.0717,1.0709,1.07134,2182,1.0748265,1.0748265,0.0031828326923306646,1.0811921653846612,1.0684608346153386,-0.001827814914054926,-0.0014243620662077816,18.921475875118333
2024-11-11 00:00:00+00:00,1.07134,1.07187,1.07086,1.07169,3982,1.0744960000000001,1.0744960000000001,0.0031461411618882323,1.0807882823237767,1.0682037176762236,-0.0017779190078215379,-0.001495073454530533,21.619135234590985
2024-11-11 01:00:00+00:00,1.07168,1.0728,1.07158,1.07202,5215,1.074188,1.074188,0.003067034569846482,1.0803220691396929,1.068053930860307,-0.0016922408019939272,-0.001534506924023212,20.81784386617099
2024-11-11 02:00:00+00:00,1.07203,1.07252,1.07196,1.07229,3649,1.0739155,1.0739155,0.0029755839320786295,1.0798666678641573,1.0679643321358427,-0.0015842907455536626,-0.0015444636883293022,25.276938569990065
2024-11-11 03:00:00+00:00,1.07228,1.07272,1.07153,1.0717,2594,1.073602,1.073602,0.0028537299691535345,1.079309459938307,1.0678945400616928,-0.0015287254221825197,-0.0015413160350999458,29.084588644264628
2024-11-11 04:00:00+00:00,1.07168,1.0717,1.07079,1.0714,2764,1.073277,1.073277,0.0027047251052076064,1.0786864502104152,1.0678675497895849,-0.0014917015885191898,-0.0015313931457837946,28.5876993166288
2024-11-11 05:00:00+00:00,1.07139,1.07189,1.07114,1.07174,2576,1.0729685,1.0729685,0.002491981403580983,1.077952462807162,1.067984537192838,-0.0014185723560078412,-0.0015088289878286039,32.38636363636334
2024-11-11 06:00:00+00:00,1.07176,1.07216,1.07125,1.0721,3466,1.0726805,1.0726805,0.002214284902984105,1.0771090698059682,1.0682519301940316,-0.0013163933578179687,-0.001470341861826477,60.56603773584854
2024-11-11 07:00:00+00:00,1.07209,1.07224,1.06857,1.06901,9388,1.072216,1.072216,0.0019295033448791833,1.0760750066897584,1.0683569933102417,-0.0014678326799446584,-0.0014698400254501134,38.58173076923114
2024-11-11 08:00:00+00:00,1.069,1.06944,1.06786,1.06874,9892,1.071793,1.071793,0.0016920933780397774,1.0751771867560795,1.0684088132439205,-0.0015912927450874026,-0.0014941305693775713,38.489208633094314
2024-11-11 09:00:00+00:00,1.06874,1.06898,1.0668,1.06815,8154,1.071435,1.071435,0.001666059012035796,1.0747671180240714,1.0681028819759284,-0.0017169518531612304,-0.0015386948261343033,30.413625304137057
2024-11-11 10:00:00+00:00,1.06814,1.06886,1.06708,1.06719,6678,1.0710365,1.0710365,0.001681284831376867,1.0743990696627537,1.0676739303372462,-0.0018724175150062194,-0.0016054393639086866,24.004550625711474
2024-11-11 11:00:00+00:00,1.06718,1.06718,1.06556,1.06625,7083,1.0706069999999999,1.0706069999999999,0.0017541262632366464,1.0741152525264732,1.0670987474735265,-0.002047868759870619,-0.0016939252431010731,20.87227414330235
2024-11-11 12:00:00+00:00,1.06624,1.06646,1.06521,1.06523,5893,1.0703194999999999,1.0703194999999999,0.002122338519059183,1.0745641770381182,1.0660748229618815,-0.0022433605470448814,-0.0018038123038898349,20.573183213920274
2024-11-11 13:00:00+00:00,1.06522,1.06553,1.06365,1.0648,7993,1.070014,1.070014,0.002447680749738574,1.0749093614994771,1.065118638500523,-0.0024052602601067896,-0.001924101895133226,16.76829268292788
2024-11-11 14:00:00+00:00,1.06482,1.06576,1.06286,1.06427,8816,1.0696945,1.0696945,0.0027564879924718445,1.0752074759849437,1.0641815240150563,-0.002546973593587243,-0.0020486762348240293,12.97405189620818
2024-11-11 15:00:00+00:00,1.06428,1.06506,1.06364,1.06474,8064,1.069363,1.069363,0.0029371326870033135,1.0752372653740068,1.0634887346259934,-0.002591484340974004,-0.0021572378560540243,14.17322834645752
2024-11-11 16:00:00+00:00,1.06473,1.06543,1.06448,1.0652,5438,1.069035,1.069035,0.003020469639330417,1.0750759392786609,1.062994060721339,-0.0025601296918784655,-0.0022378162232189126,15.748792270531467
2024-11-11 17:00:00+00:00,1.06518,1.06564,1.06452,1.06491,4017,1.0686875,1.0686875,0.0030776048017576844,1.0748427096035154,1.0625322903964847,-0.002529522719602939,-0.002296157522495718,16.218905472636834
2024-11-11 18:00:00+00:00,1.06488,1.06518,1.0646,1.06504,4598,1.0683905,1.0683905,0.0031308809505200125,1.0746522619010401,1.06212873809896,-0.0024663460579099628,-0.0023301952295785673,17.813765182186273
2024-11-11 19:00:00+00:00,1.06503,1.06574,1.06494,1.06512,3038,1.0680795,1.0680795,0.0031314037124811163,1.0743423074249623,1.0618166925750379,-0.002382360399228567,-0.0023406282635085674,15.59251559251625
2024-11-11 20:00:00+00:00,1.06512,1.06564,1.06512,1.06558,2981,1.067774,1.067774,0.0030578051984379287,1.0738896103968758,1.0616583896031242,-0.00225271510653835,-0.002323045632114524,16.460905349792895
2024-11-11 21:00:00+00:00,1.06556,1.06579,1.06554,1.0656,1278,1.067453,1.067453,0.0029225999600239125,1.0732981999200477,1.0616078000799523,-0.00212387375065215,-0.002283211255822049,24.36090225563906
2024-11-11 22:00:00+00:00,1.0654,1.06578,1.06532,1.06564,796,1.0671205,1.0671205,0.002714187820754631,1.0725488756415091,1.0616921243584907,-0.0019955350957483464,-0.0022256760238073088,25.85669781931253
2024-11-11 23:00:00+00:00,1.06566,1.06632,1.06541,1.06632,1205,1.0668514999999998,1.0668514999999998,0.0024941115388929184,1.0718397230777856,1.061863276922214,-0.0018179987126099029,-0.0021441405615678275,35.944700460828585
2024-11-12 00:00:00+00:00,1.06631,1.06631,1.06542,1.06579,2842,1.066571,1.066571,0.0022601301779037568,1.0710912603558074,1.0620507396441925,-0.0017004645239675487,-0.0020554053540477717,38.486842105261914
2024-11-12 01:00:00+00:00,1.0658,1.066,1.06478,1.06483,5301,1.0662255,1.0662255,0.0019328285109267527,1.0700911570218536,1.0623598429781465,-0.0016655820169233504,-0.0019774406866228875,38.36065573770424
2024-11-12 02:00:00+00:00,1.06482,1.06522,1.06422,1.06436,5438,1.0658385000000001,1.0658385000000001,0.0013946449274654209,1.068627789854931,1.0630492101450693,-0.0016567643032341373,-0.0019133054099451376,42.16216216216211
2024-11-12 03:00:00+00:00,1.06434,1.06495,1.0638,1.06384,3641,1.06558,1.06558,0.0012472031869327279,1.0680744063738654,1.0630855936261345,-0.001672456814694634,-0.0018651356908950371,41.48936170212649
2024-11-12 04:00:00+00:00,1.06383,1.06458,1.06379,1.06442,3560,1.065364,1.065364,0.001025508346354639,1.0674150166927092,1.0633129833072907,-0.001619424374218248,-0.0018159934275596794,51.31810193321511
2024-11-12 05:00:00+00:00,1.06445,1.06458,1.06395,1.06399,3792,1.065156,1.065156,0.0008348488675211899,1.0668256977350423,1.0634863022649577,-0.0015937217570449747,-0.0017715390934567386,43.36283185840649
2024-11-12 06:00:00+00:00,1.06398,1.06398,1.06295,1.06346,4796,1.0649695000000001,1.0649695000000001,0.0007707171984735058,1.0665109343969472,1.063428065603053,-0.0015977015098915803,-0.001736771576743707,34.79020979021034
2024-11-12 07:00:00+00:00,1.06343,1.06373,1.06214,1.06322,9315,1.064818,1.064818,0.0008028934516858356,1.0664237869033717,1.0632122130966284,-0.0016017574244020505,-0.0017097687462753759,35.09700176366829
2024-11-12 08:00:00+00:00,1.06321,1.06342,1.0617,1.06319,9350,1.0647160000000002,1.0647160000000002,0.0008742118254821381,1.0664644236509644,1.062967576349036,-0.0015890746517319698,-0.0016856299273666948,33.3931777378819
2024-11-12 09:00:00+00:00,1.06317,1.06324,1.06166,1.06263,7063,1.0646075,1.0646075,0.000990203992817622,1.066587907985635,1.0626270920143648,-0.001605701258309944,-0.0016696441935553448,29.421487603304556
2024-11-12 10:00:00+00:00,1.06262,1.06264,1.06112,1.0618,7413,1.064484,1.064484,0.0011718783842157706,1.0668277567684314,1.0621402432315685,-0.0016666400382976398,-0.001669043362503804,20.560747663551624
2024-11-12 11:00:00+00:00,1.0618,1.06298,1.06174,1.06188,6600,1.064341,1.064341,0.0013058366948850162,1.06695267338977,1.06172932661023,-0.0016890092814412228,-0.0016730365462912877,21.296296296293207
2024-11-12 12:00:00+00:00,1.06189,1.06215,1.06063,1.06197,8055,1.0641795,1.0641795,0.0013909688974626576,1.0669614377949255,1.0613975622050746,-0.0016801075855401582,-0.001674450754141062,21.898928024503192
2024-11-12 13:00:00+00:00,1.06198,1.06274,1.06144,1.0623,9927,1.064049,1.064049,0.0014403833554129896,1.066929766710826,1.061168233289174,-0.0016276620108535145,-0.0016650930054835525,17.475728155339738
2024-11-12 14:00:00+00:00,1.0623,1.06261,1.06138,1.06176,9802,1.063885,1.063885,0.0015068073603076563,1.0668986147206152,1.0608713852793847,-0.0016111002413885522,-0.0016542944526645525,17.44749596122753
2024-11-12 15:00:00+00:00,1.06174,1.06178,1.06019,1.0609,11555,1.063674,1.063674,0.001616257535505285,1.0669065150710106,1.0604414849289894,-0.0016483683679742178,-0.0016531092357264857,17.73399014778296
2024-11-12 16:00:00+00:00,1.06091,1.06158,1.0596,1.0598,9673,1.0633849999999998,1.0633849999999998,0.0017672175572809963,1.0669194351145619,1.0598505648854377,-0.0017465315056925945,-0.0016717936897197075,16.0714285714285
2024-11-12 17:00:00+00:00,1.0598,1.06083,1.0595,1.0607,8457,1.06314,1.06314,0.0017835594216487403,1.0667071188432975,1.0595728811567025,-0.0017317415821878068,-0.0016837832682133275,27.88732394366147
2024-11-12 18:00:00+00:00,1.0607,1.06172,1.06066,1.06162,5883,1.062939,1.062939,0.0017120775314541647,1.0663631550629085,1.0595148449370917,-0.0016270287750863588,-0.0016724323695879338,31.18279569892448
2024-11-12 19:00:00+00:00,1.06162,1.06187,1.06122,1.06125,4086,1.0626855000000002,1.0626855000000002,0.0015530834355955128,1.065791666871191,1.0595793331288093,-0.0015559628575558815,-0.0016491384671815234,31.43631436314317
2024-11-12 20:00:00+00:00,1.06124,1.06237,1.06094,1.06224,3980,1.062508,1.062508,0.001371893044789764,1.0652517860895796,1.0597642139104204,-0.0014035783027093185,-0.0016000264342870825,42.2193877551019
2024-11-12 21:00:00+00:00,1.06223,1.06268,1.06222,1.06238,1752,1.0623855,1.0623855,0.0012583258510399503,1.0649021517020798,1.0598688482979202,-0.0012570254087103105,-0.0015314262291717283,44.573643410852924
2024-11-12 22:00:00+00:00,1.06226,1.06236,1.06192,1.0621,2396,1.0622725,1.0622725,0.0011700601649064454,1.0646126203298127,1.0599323796701872,-0.001150215871717375,-0.0014551841576808577,43.178973717146164
2024-11-12 23:00:00+00:00,1.06207,1.06218,1.06138,1.06165,1506,1.062163,1.062163,0.0011169135103046733,1.0643968270206092,1.0599291729793907,-0.0010893227487545065,-0.0013820118758955877,43.78172588832491
2024-11-13 00:00:00+00:00,1.06166,1.06171,1.0611,1.06127,3378,1.0620055000000002,1.0620055000000002,0.0009976207221639257,1.064000741444328,1.0600102585556723,-0.0010595139173876778,-0.0013175122841940059,46.433378196499746
