order_id,ts,symbol,pnl,strategy
PAPER-30,2024-11-21 12:00:00+00:00,EURUSD,-18.013933388570987,default
PAPER-31,2024-11-21 12:00:00+00:00,EURUSD,0.0,default
PAPER-32,2024-11-21 15:00:00+00:00,EURUSD,-21.24109658000179,default
PAPER-33,2024-11-21 15:00:00+00:00,EURUSD,0.0,default
PAPER-34,2024-11-22 08:00:00+00:00,EURUSD,56.18481411714387,default
PAPER-35,2024-11-22 08:00:00+00:00,EURUSD,0.0,default
PAPER-36,2024-11-22 09:00:00+00:00,EURUSD,47.287790885715445,default
PAPER-37,2024-11-22 10:00:00+00:00,EURUSD,0.0,default
PAPER-38,2024-11-24 22:00:00+00:00,EURUSD,-42.98237989428574,default
PAPER-39,2024-11-24 22:00:00+00:00,EURUSD,0.0,default
PAPER-40,2024-11-26 12:00:00+00:00,EURUSD,-56.26929360214315,default
PAPER-41,2024-11-26 12:00:00+00:00,EURUSD,0.0,default
PAPER-42,2024-11-27 09:00:00+00:00,EURUSD,4.528964359998722,default
PAPER-43,2024-11-27 10:00:00+00:00,EURUSD,0.0,default
PAPER-44,2024-11-27 13:00:00+00:00,EURUSD,43.31456793428635,default
PAPER-45,2024-11-27 13:00:00+00:00,EURUSD,0.0,default
PAPER-46,2024-11-27 14:00:00+00:00,EURUSD,-31.16680817428554,default
PAPER-47,2024-11-27 15:00:00+00:00,EURUSD,0.0,default
PAPER-48,2024-11-28 07:00:00+00:00,EURUSD,-39.03535616571357,default
PAPER-49,2024-11-28 08:00:00+00:00,EURUSD,0.0,default
PAPER-50,2024-11-29 07:00:00+00:00,EURUSD,39.08454355428351,default
PAPER-51,2024-11-29 07:00:00+00:00,EURUSD,0.0,default
PAPER-52,2024-11-29 09:00:00+00:00,EURUSD,-18.605406685715625,default
PAPER-53,2024-11-29 09:00:00+00:00,EURUSD,0.0,default
PAPER-54,2024-12-01 23:00:00+00:00,EURUSD,-23.73535216571548,default
PAPER-55,2024-12-01 23:00:00+00:00,EURUSD,0.0,default
PAPER-56,2024-12-02 05:00:00+00:00,EURUSD,-29.90459874142771,default
PAPER-57,2024-12-02 05:00:00+00:00,EURUSD,0.0,default
PAPER-58,2024-12-02 08:00:00+00:00,EURUSD,-25.803136972856816,default
PAPER-59,2024-12-02 08:00:00+00:00,EURUSD,0.0,default
PAPER-60,2024-12-02 14:00:00+00:00,EURUSD,-27.101665524285774,default
PAPER-61,2024-12-02 14:00:00+00:00,EURUSD,0.0,default
PAPER-62,2024-12-02 20:00:00+00:00,EURUSD,28.2890023600025,default
PAPER-63,2024-12-02 21:00:00+00:00,EURUSD,0.0,default
PAPER-64,2024-12-03 18:00:00+00:00,EURUSD,-37.839642805712344,default
PAPER-65,2024-12-03 18:00:00+00:00,EURUSD,0.0,default
PAPER-66,2024-12-05 13:00:00+00:00,EURUSD,-33.06969086571395,default
PAPER-67,2024-12-05 13:00:00+00:00,EURUSD,0.0,default
PAPER-68,2024-12-05 17:00:00+00:00,EURUSD,0.8288623400011277,default
PAPER-69,2024-12-05 18:00:00+00:00,EURUSD,0.0,default
PAPER-70,2024-12-06 13:00:00+00:00,EURUSD,59.681597797139446,default
PAPER-71,2024-12-06 13:00:00+00:00,EURUSD,0.0,default
PAPER-72,2024-12-06 14:00:00+00:00,EURUSD,-25.304016937144432,default
PAPER-73,2024-12-06 14:00:00+00:00,EURUSD,0.0,default
PAPER-74,2024-12-06 15:00:00+00:00,EURUSD,-29.071098560001573,default
PAPER-75,2024-12-06 15:00:00+00:00,EURUSD,0.0,default
PAPER-76,2024-12-09 04:00:00+00:00,EURUSD,-31.976779574287736,default
PAPER-77,2024-12-09 04:00:00+00:00,EURUSD,0.0,default
PAPER-78,2024-12-09 10:00:00+00:00,EURUSD,48.013833229999605,default
PAPER-79,2024-12-09 10:00:00+00:00,EURUSD,0.0,default
PAPER-80,2024-12-09 12:00:00+00:00,EURUSD,-21.912906390713864,default
PAPER-81,2024-12-09 12:00:00+00:00,EURUSD,0.0,default
PAPER-82,2024-12-10 08:00:00+00:00,EURUSD,-23.889656891428498,default
PAPER-83,2024-12-10 08:00:00+00:00,EURUSD,0.0,default
PAPER-84,2024-12-10 09:00:00+00:00,EURUSD,-16.40139882214351,default
PAPER-85,2024-12-10 09:00:00+00:00,EURUSD,0.0,default
PAPER-86,2024-12-10 13:00:00+00:00,EURUSD,-16.68424521928625,default
PAPER-87,2024-12-10 13:00:00+00:00,EURUSD,0.0,default
PAPER-88,2024-12-10 15:00:00+00:00,EURUSD,-20.212435468572828,default
PAPER-89,2024-12-10 15:00:00+00:00,EURUSD,0.0,default
PAPER-90,2024-12-10 20:00:00+00:00,EURUSD,22.548948979999533,default
PAPER-91,2024-12-10 21:00:00+00:00,EURUSD,0.0,default
PAPER-92,2024-12-11 15:00:00+00:00,EURUSD,45.97618077142945,default
PAPER-93,2024-12-11 15:00:00+00:00,EURUSD,0.0,default
PAPER-94,2024-12-12 07:00:00+00:00,EURUSD,-34.408904298571144,default
PAPER-95,2024-12-12 07:00:00+00:00,EURUSD,0.0,default
PAPER-96,2024-12-12 13:00:00+00:00,EURUSD,30.65046091428649,default
PAPER-97,2024-12-12 13:00:00+00:00,EURUSD,0.0,default
PAPER-98,2024-12-12 14:00:00+00:00,EURUSD,-22.87387062857085,default
PAPER-99,2024-12-12 14:00:00+00:00,EURUSD,0.0,default
PAPER-100,2024-12-12 15:00:00+00:00,EURUSD,54.38477665714096,default
PAPER-101,2024-12-12 15:00:00+00:00,EURUSD,0.0,default
PAPER-102,2024-12-12 16:00:00+00:00,EURUSD,-34.9595778857139,default
PAPER-103,2024-12-12 16:00:00+00:00,EURUSD,0.0,default
PAPER-104,2024-12-17 00:00:00+00:00,EURUSD,-14.161060820000264,default
PAPER-105,2024-12-17 01:00:00+00:00,EURUSD,0.0,default
PAPER-106,2024-12-17 08:00:00+00:00,EURUSD,-28.18384399714287,default
PAPER-107,2024-12-17 08:00:00+00:00,EURUSD,0.0,default
PAPER-108,2024-12-18 10:00:00+00:00,EURUSD,8.999002859999583,default
PAPER-109,2024-12-18 11:00:00+00:00,EURUSD,0.0,default
PAPER-110,2024-12-18 19:00:00+00:00,EURUSD,29.7762119114299,default
PAPER-111,2024-12-18 19:00:00+00:00,EURUSD,0.0,default
PAPER-112,2024-12-19 07:00:00+00:00,EURUSD,-39.845097382858626,default
PAPER-113,2024-12-19 07:00:00+00:00,EURUSD,0.0,default
PAPER-114,2024-12-20 16:00:00+00:00,EURUSD,-44.89802029142833,default
PAPER-115,2024-12-20 16:00:00+00:00,EURUSD,0.0,default
PAPER-116,2024-12-26 15:00:00+00:00,EURUSD,19.93917993999665,default
PAPER-117,2024-12-26 16:00:00+00:00,EURUSD,0.0,default
PAPER-118,2024-12-26 17:00:00+00:00,EURUSD,-14.73510448571425,default
PAPER-119,2024-12-26 17:00:00+00:00,EURUSD,0.0,default
PAPER-120,2024-12-27 11:00:00+00:00,EURUSD,29.98197303714249,default
PAPER-121,2024-12-27 11:00:00+00:00,EURUSD,0.0,default
PAPER-122,2024-12-27 14:00:00+00:00,EURUSD,-16.76656363428668,default
PAPER-123,2024-12-27 14:00:00+00:00,EURUSD,0.0,default
PAPER-124,2024-12-30 13:00:00+00:00,EURUSD,-19.98081266000109,default
PAPER-125,2024-12-30 13:00:00+00:00,EURUSD,0.0,default
PAPER-126,2024-12-31 13:00:00+00:00,EURUSD,9.859214639997669,default
PAPER-127,2024-12-31 14:00:00+00:00,EURUSD,0.0,default
PAPER-128,2025-01-02 10:00:00+00:00,EURUSD,41.52790752571857,default
PAPER-129,2025-01-02 10:00:00+00:00,EURUSD,0.0,default
PAPER-130,2025-01-02 16:00:00+00:00,EURUSD,49.65376052285655,default
PAPER-131,2025-01-02 16:00:00+00:00,EURUSD,0.0,default
PAPER-132,2025-01-03 09:00:00+00:00,EURUSD,-38.816317037143946,default
PAPER-133,2025-01-03 09:00:00+00:00,EURUSD,0.0,default
PAPER-134,2025-01-03 15:00:00+00:00,EURUSD,-17.64168569071358,default
PAPER-135,2025-01-03 15:00:00+00:00,EURUSD,0.0,default
PAPER-136,2025-01-06 01:00:00+00:00,EURUSD,-24.51919712571345,default
PAPER-137,2025-01-06 02:00:00+00:00,EURUSD,0.0,default
PAPER-138,2025-01-06 08:00:00+00:00,EURUSD,-22.598176374998364,default
PAPER-139,2025-01-06 08:00:00+00:00,EURUSD,0.0,default
PAPER-140,2025-01-06 09:00:00+00:00,EURUSD,-19.473956212142575,default
PAPER-141,2025-01-06 09:00:00+00:00,EURUSD,0.0,default
PAPER-142,2025-01-06 11:00:00+00:00,EURUSD,-21.582538577857225,default
PAPER-143,2025-01-06 11:00:00+00:00,EURUSD,0.0,default
PAPER-144,2025-01-06 14:00:00+00:00,EURUSD,70.08571012428749,default
PAPER-145,2025-01-06 14:00:00+00:00,EURUSD,0.0,default
PAPER-146,2025-01-07 00:00:00+00:00,EURUSD,6.829228360000466,default
PAPER-147,2025-01-07 01:00:00+00:00,EURUSD,0.0,default
PAPER-148,2025-01-07 20:00:00+00:00,EURUSD,-36.96497610571289,default
PAPER-149,2025-01-07 20:00:00+00:00,EURUSD,0.0,default
PAPER-150,2025-01-08 11:00:00+00:00,EURUSD,-36.11633021428688,default
PAPER-151,2025-01-08 11:00:00+00:00,EURUSD,0.0,default
PAPER-152,2025-01-08 19:00:00+00:00,EURUSD,7.989386260000517,default
PAPER-153,2025-01-08 20:00:00+00:00,EURUSD,0.0,default
PAPER-154,2025-01-10 13:00:00+00:00,EURUSD,67.4480740657134,default
PAPER-155,2025-01-10 13:00:00+00:00,EURUSD,0.0,default
PAPER-156,2025-01-13 09:00:00+00:00,EURUSD,56.21103173428652,default
PAPER-157,2025-01-13 09:00:00+00:00,EURUSD,0.0,default
PAPER-158,2025-01-13 13:00:00+00:00,EURUSD,-26.486149357143553,default
PAPER-159,2025-01-13 13:00:00+00:00,EURUSD,0.0,default
PAPER-160,2025-01-13 21:00:00+00:00,EURUSD,-32.143336448572065,default
PAPER-161,2025-01-13 21:00:00+00:00,EURUSD,0.0,default
PAPER-162,2025-01-13 23:00:00+00:00,EURUSD,-34.63770189142862,default
PAPER-163,2025-01-13 23:00:00+00:00,EURUSD,0.0,default
PAPER-164,2025-01-14 15:00:00+00:00,EURUSD,-33.879165125713925,default
PAPER-165,2025-01-14 15:00:00+00:00,EURUSD,0.0,default
PAPER-166,2025-01-15 05:00:00+00:00,EURUSD,4.559414299998474,default
PAPER-167,2025-01-15 06:00:00+00:00,EURUSD,0.0,default
PAPER-168,2025-01-15 13:00:00+00:00,EURUSD,28.876490442852575,default
PAPER-169,2025-01-15 13:00:00+00:00,EURUSD,0.0,default
PAPER-170,2025-01-15 15:00:00+00:00,EURUSD,-27.68207148857114,default
PAPER-171,2025-01-15 15:00:00+00:00,EURUSD,0.0,default
PAPER-172,2025-01-15 16:00:00+00:00,EURUSD,-32.819473493569824,default
PAPER-173,2025-01-15 16:00:00+00:00,EURUSD,0.0,default
PAPER-174,2025-01-20 13:00:00+00:00,EURUSD,74.6371445671426,default
PAPER-175,2025-01-20 13:00:00+00:00,EURUSD,0.0,default
PAPER-176,2025-01-20 14:00:00+00:00,EURUSD,-32.18217986857176,default
PAPER-177,2025-01-20 14:00:00+00:00,EURUSD,0.0,default
PAPER-178,2025-01-20 15:00:00+00:00,EURUSD,-37.15790454285859,default
PAPER-179,2025-01-20 15:00:00+00:00,EURUSD,0.0,default
PAPER-180,2025-01-20 17:00:00+00:00,EURUSD,-41.182146328572976,default
PAPER-181,2025-01-20 17:00:00+00:00,EURUSD,0.0,default
PAPER-182,2025-01-21 09:00:00+00:00,EURUSD,-46.762110928571346,default
PAPER-183,2025-01-21 09:00:00+00:00,EURUSD,0.0,default
PAPER-184,2025-01-22 09:00:00+00:00,EURUSD,83.64769493142946,default
PAPER-185,2025-01-22 09:00:00+00:00,EURUSD,0.0,default
PAPER-186,2025-01-22 13:00:00+00:00,EURUSD,-27.623345034999087,default
PAPER-187,2025-01-22 13:00:00+00:00,EURUSD,0.0,default
PAPER-188,2025-01-23 01:00:00+00:00,EURUSD,-28.16330775499907,default
PAPER-189,2025-01-23 01:00:00+00:00,EURUSD,0.0,default
PAPER-190,2025-01-23 16:00:00+00:00,EURUSD,-19.32505374571412,default
PAPER-191,2025-01-23 16:00:00+00:00,EURUSD,0.0,default
PAPER-192,2025-01-24 08:00:00+00:00,EURUSD,56.23618198285774,default
PAPER-193,2025-01-24 08:00:00+00:00,EURUSD,0.0,default
PAPER-194,2025-01-24 12:00:00+00:00,EURUSD,-26.39665711428715,default
PAPER-195,2025-01-24 12:00:00+00:00,EURUSD,0.0,default
PAPER-196,2025-01-27 13:00:00+00:00,EURUSD,58.55036540857069,default
PAPER-197,2025-01-27 13:00:00+00:00,EURUSD,0.0,default
PAPER-198,2025-01-27 16:00:00+00:00,EURUSD,-29.598124702856587,default
PAPER-199,2025-01-27 16:00:00+00:00,EURUSD,0.0,default
PAPER-200,2025-01-27 23:00:00+00:00,EURUSD,-31.50091715999929,default
PAPER-201,2025-01-27 23:00:00+00:00,EURUSD,0.0,default
PAPER-202,2025-01-28 22:00:00+00:00,EURUSD,-5.4808564399993545,default
PAPER-203,2025-01-28 23:00:00+00:00,EURUSD,0.0,default
PAPER-204,2025-01-29 13:00:00+00:00,EURUSD,37.93422337000062,default
PAPER-205,2025-01-29 13:00:00+00:00,EURUSD,0.0,default
PAPER-206,2025-01-29 15:00:00+00:00,EURUSD,-22.882245754285066,default
PAPER-207,2025-01-29 16:00:00+00:00,EURUSD,0.0,default
PAPER-208,2025-01-30 13:00:00+00:00,EURUSD,-27.48516984285848,default
PAPER-209,2025-01-30 13:00:00+00:00,EURUSD,0.0,default
PAPER-210,2025-01-30 17:00:00+00:00,EURUSD,50.11632213142637,default
PAPER-211,2025-01-30 17:00:00+00:00,EURUSD,0.0,default
PAPER-212,2025-01-31 21:00:00+00:00,EURUSD,68.77859025285416,default
PAPER-213,2025-01-31 21:00:00+00:00,EURUSD,0.0,default
PAPER-214,2025-02-02 22:00:00+00:00,EURUSD,88.6173180785735,default
PAPER-215,2025-02-02 22:00:00+00:00,EURUSD,0.0,default
PAPER-216,2025-02-03 15:00:00+00:00,EURUSD,-54.64132372714437,default
PAPER-217,2025-02-03 15:00:00+00:00,EURUSD,0.0,default
PAPER-218,2025-02-04 15:00:00+00:00,EURUSD,-49.23395465214347,default
PAPER-219,2025-02-04 15:00:00+00:00,EURUSD,0.0,default
PAPER-220,2025-02-05 09:00:00+00:00,EURUSD,-32.99225639428823,default
PAPER-221,2025-02-05 09:00:00+00:00,EURUSD,0.0,default
PAPER-222,2025-02-06 07:00:00+00:00,EURUSD,-22.796475834285772,default
PAPER-223,2025-02-06 07:00:00+00:00,EURUSD,0.0,default
PAPER-224,2025-02-06 08:00:00+00:00,EURUSD,-16.085013525714214,default
PAPER-225,2025-02-06 08:00:00+00:00,EURUSD,0.0,default
PAPER-226,2025-02-07 08:00:00+00:00,EURUSD,34.456343442855385,default
PAPER-227,2025-02-07 08:00:00+00:00,EURUSD,0.0,default
PAPER-228,2025-02-07 10:00:00+00:00,EURUSD,-16.419337851430182,default
PAPER-229,2025-02-07 10:00:00+00:00,EURUSD,0.0,default
PAPER-230,2025-02-07 13:00:00+00:00,EURUSD,-16.85644369428594,default
PAPER-231,2025-02-07 13:00:00+00:00,EURUSD,0.0,default
PAPER-232,2025-02-07 15:00:00+00:00,EURUSD,-25.984955505714677,default
PAPER-233,2025-02-07 15:00:00+00:00,EURUSD,0.0,default
PAPER-234,2025-02-07 16:00:00+00:00,EURUSD,-33.95635795428694,default
PAPER-235,2025-02-07 16:00:00+00:00,EURUSD,0.0,default
PAPER-236,2025-02-09 22:00:00+00:00,EURUSD,-37.569149651428845,default
PAPER-237,2025-02-09 23:00:00+00:00,EURUSD,0.0,default
PAPER-238,2025-02-10 04:00:00+00:00,EURUSD,0.599375140000065,default
PAPER-239,2025-02-10 05:00:00+00:00,EURUSD,0.0,default
PAPER-240,2025-02-11 16:00:00+00:00,EURUSD,-33.96605533357146,default
PAPER-241,2025-02-11 16:00:00+00:00,EURUSD,0.0,default
PAPER-242,2025-02-11 19:00:00+00:00,EURUSD,-18.836442137144505,default
PAPER-243,2025-02-11 19:00:00+00:00,EURUSD,0.0,default
PAPER-244,2025-02-12 07:00:00+00:00,EURUSD,-23.04075936000248,default
PAPER-245,2025-02-12 07:00:00+00:00,EURUSD,0.0,default
PAPER-246,2025-02-12 13:00:00+00:00,EURUSD,35.382174788570914,default
PAPER-247,2025-02-12 13:00:00+00:00,EURUSD,0.0,default
PAPER-248,2025-02-12 14:00:00+00:00,EURUSD,-23.07927696571423,default
PAPER-249,2025-02-12 14:00:00+00:00,EURUSD,0.0,default
PAPER-250,2025-02-12 17:00:00+00:00,EURUSD,49.26776609142893,default
PAPER-251,2025-02-12 17:00:00+00:00,EURUSD,0.0,default
PAPER-252,2025-02-12 18:00:00+00:00,EURUSD,-38.94506870571653,default
PAPER-253,2025-02-12 18:00:00+00:00,EURUSD,0.0,default
PAPER-254,2025-02-14 07:00:00+00:00,EURUSD,84.75334344571715,default
PAPER-255,2025-02-14 07:00:00+00:00,EURUSD,0.0,default
PAPER-256,2025-02-18 18:00:00+00:00,EURUSD,-29.430872380000825,default
PAPER-257,2025-02-18 18:00:00+00:00,EURUSD,0.0,default
PAPER-258,2025-02-19 10:00:00+00:00,EURUSD,-22.127989482858275,default
PAPER-259,2025-02-19 10:00:00+00:00,EURUSD,0.0,default
PAPER-260,2025-02-19 14:00:00+00:00,EURUSD,-15.750877660000466,default
PAPER-261,2025-02-19 14:00:00+00:00,EURUSD,0.0,default
PAPER-262,2025-02-20 13:00:00+00:00,EURUSD,-18.34804691142981,default
PAPER-263,2025-02-20 13:00:00+00:00,EURUSD,0.0,default
PAPER-264,2025-02-20 15:00:00+00:00,EURUSD,-21.87093978000103,default
PAPER-265,2025-02-20 15:00:00+00:00,EURUSD,0.0,default
PAPER-266,2025-02-20 19:00:00+00:00,EURUSD,-25.432431874286227,default
PAPER-267,2025-02-20 19:00:00+00:00,EURUSD,0.0,default
PAPER-268,2025-02-21 05:00:00+00:00,EURUSD,8.649013660001732,default
PAPER-269,2025-02-21 06:00:00+00:00,EURUSD,0.0,default
PAPER-270,2025-02-21 08:00:00+00:00,EURUSD,-18.655583687854733,default
PAPER-271,2025-02-21 09:00:00+00:00,EURUSD,0.0,default
PAPER-272,2025-02-21 15:00:00+00:00,EURUSD,-18.71982929357071,default
PAPER-273,2025-02-21 15:00:00+00:00,EURUSD,0.0,default
PAPER-274,2025-02-24 00:00:00+00:00,EURUSD,50.604709334283925,default
PAPER-275,2025-02-24 00:00:00+00:00,EURUSD,0.0,default
PAPER-276,2025-02-24 08:00:00+00:00,EURUSD,-29.84238522857108,default
PAPER-277,2025-02-24 08:00:00+00:00,EURUSD,0.0,default
PAPER-278,2025-02-24 14:00:00+00:00,EURUSD,-28.929474751429098,default
PAPER-279,2025-02-24 14:00:00+00:00,EURUSD,0.0,default
PAPER-280,2025-02-25 15:00:00+00:00,EURUSD,54.230397288570806,default
PAPER-281,2025-02-25 15:00:00+00:00,EURUSD,0.0,default
PAPER-282,2025-02-26 12:00:00+00:00,EURUSD,-22.89952107142778,default
PAPER-283,2025-02-26 12:00:00+00:00,EURUSD,0.0,default
PAPER-284,2025-02-26 16:00:00+00:00,EURUSD,38.49325674571474,default
PAPER-285,2025-02-26 16:00:00+00:00,EURUSD,0.0,default
PAPER-286,2025-02-26 17:00:00+00:00,EURUSD,-24.866695794284233,default
PAPER-287,2025-02-26 18:00:00+00:00,EURUSD,0.0,default
PAPER-288,2025-02-27 04:00:00+00:00,EURUSD,-30.665200645713806,default
PAPER-289,2025-02-27 04:00:00+00:00,EURUSD,0.0,default
PAPER-290,2025-02-27 12:00:00+00:00,EURUSD,11.80904901999934,default
PAPER-291,2025-02-27 13:00:00+00:00,EURUSD,0.0,default
PAPER-292,2025-02-27 14:00:00+00:00,EURUSD,-26.448028651427364,default
PAPER-293,2025-02-27 14:00:00+00:00,EURUSD,0.0,default
PAPER-294,2025-02-28 18:00:00+00:00,EURUSD,55.02784536571153,default
PAPER-295,2025-02-28 18:00:00+00:00,EURUSD,0.0,default
PAPER-296,2025-03-02 22:00:00+00:00,EURUSD,-26.705057902858258,default
PAPER-297,2025-03-02 22:00:00+00:00,EURUSD,0.0,default
PAPER-298,2025-03-03 10:00:00+00:00,EURUSD,-29.8915805671421,default
PAPER-299,2025-03-03 10:00:00+00:00,EURUSD,0.0,default
PAPER-300,2025-03-03 12:00:00+00:00,EURUSD,-26.30450925571426,default
PAPER-301,2025-03-03 12:00:00+00:00,EURUSD,0.0,default
PAPER-302,2025-03-03 15:00:00+00:00,EURUSD,-27.309567805712632,default
PAPER-303,2025-03-03 15:00:00+00:00,EURUSD,0.0,default
PAPER-304,2025-03-04 04:00:00+00:00,EURUSD,3.1190410799992545,default
PAPER-305,2025-03-04 05:00:00+00:00,EURUSD,0.0,default
PAPER-306,2025-03-04 11:00:00+00:00,EURUSD,48.62464599428473,default
PAPER-307,2025-03-04 11:00:00+00:00,EURUSD,0.0,default
PAPER-308,2025-03-04 14:00:00+00:00,EURUSD,-30.009608291429064,default
PAPER-309,2025-03-04 14:00:00+00:00,EURUSD,0.0,default
PAPER-310,2025-03-04 18:00:00+00:00,EURUSD,69.53025032857333,default
PAPER-311,2025-03-04 18:00:00+00:00,EURUSD,0.0,default
PAPER-312,2025-03-05 08:00:00+00:00,EURUSD,90.43576844285752,default
PAPER-313,2025-03-05 08:00:00+00:00,EURUSD,0.0,default
PAPER-314,2025-03-05 14:00:00+00:00,EURUSD,70.93773841571345,default
PAPER-315,2025-03-05 14:00:00+00:00,EURUSD,0.0,default
PAPER-316,2025-03-07 13:00:00+00:00,EURUSD,100.18110527714276,default
PAPER-317,2025-03-07 13:00:00+00:00,EURUSD,0.0,default
PAPER-318,2025-03-10 07:00:00+00:00,EURUSD,-33.571614919999966,default
PAPER-319,2025-03-10 07:00:00+00:00,EURUSD,0.0,default
PAPER-320,2025-03-10 10:00:00+00:00,EURUSD,52.53253532571435,default
PAPER-321,2025-03-10 10:00:00+00:00,EURUSD,0.0,default
PAPER-322,2025-03-10 11:00:00+00:00,EURUSD,-34.06022655142895,default
PAPER-323,2025-03-10 11:00:00+00:00,EURUSD,0.0,default
PAPER-324,2025-03-11 13:00:00+00:00,EURUSD,76.72956718857166,default
PAPER-325,2025-03-11 13:00:00+00:00,EURUSD,0.0,default
PAPER-326,2025-03-12 12:00:00+00:00,EURUSD,-41.13175915999976,default
PAPER-327,2025-03-12 12:00:00+00:00,EURUSD,0.0,default
PAPER-328,2025-03-12 16:00:00+00:00,EURUSD,54.07528752285779,default
PAPER-329,2025-03-12 16:00:00+00:00,EURUSD,0.0,default
PAPER-330,2025-03-13 06:00:00+00:00,EURUSD,-35.606380487856974,default
PAPER-331,2025-03-13 06:00:00+00:00,EURUSD,0.0,default
PAPER-332,2025-03-13 11:00:00+00:00,EURUSD,-20.44670884999947,default
PAPER-333,2025-03-13 11:00:00+00:00,EURUSD,0.0,default
PAPER-334,2025-03-13 12:00:00+00:00,EURUSD,-27.119516047142778,default
PAPER-335,2025-03-13 12:00:00+00:00,EURUSD,0.0,default
PAPER-336,2025-03-14 01:00:00+00:00,EURUSD,7.158321459999964,default
PAPER-337,2025-03-14 02:00:00+00:00,EURUSD,0.0,default
PAPER-338,2025-03-14 09:00:00+00:00,EURUSD,-23.89029850571421,default
PAPER-339,2025-03-14 09:00:00+00:00,EURUSD,0.0,default
PAPER-340,2025-03-14 10:00:00+00:00,EURUSD,-19.660313005713583,default
PAPER-341,2025-03-14 10:00:00+00:00,EURUSD,0.0,default
PAPER-342,2025-03-17 11:00:00+00:00,EURUSD,-5.771805019999922,default
PAPER-343,2025-03-17 12:00:00+00:00,EURUSD,0.0,default
PAPER-344,2025-03-18 08:00:00+00:00,EURUSD,47.64666927142898,default
PAPER-345,2025-03-18 08:00:00+00:00,EURUSD,0.0,default
PAPER-346,2025-03-18 10:00:00+00:00,EURUSD,-16.57366051071352,default
PAPER-347,2025-03-18 10:00:00+00:00,EURUSD,0.0,default
PAPER-348,2025-03-18 11:00:00+00:00,EURUSD,-19.108614380712588,default
PAPER-349,2025-03-18 11:00:00+00:00,EURUSD,0.0,default
PAPER-350,2025-03-18 12:00:00+00:00,EURUSD,-21.44857352071326,default
PAPER-351,2025-03-18 12:00:00+00:00,EURUSD,0.0,default
PAPER-352,2025-03-19 07:00:00+00:00,EURUSD,-24.94463347714296,default
PAPER-353,2025-03-19 07:00:00+00:00,EURUSD,0.0,default
PAPER-354,2025-03-19 17:00:00+00:00,EURUSD,-20.046030725714843,default
PAPER-355,2025-03-19 17:00:00+00:00,EURUSD,0.0,default
PAPER-356,2025-03-20 09:00:00+00:00,EURUSD,-31.56596400571304,default
PAPER-357,2025-03-20 09:00:00+00:00,EURUSD,0.0,default
PAPER-358,2025-03-20 11:00:00+00:00,EURUSD,-3.3216989199994145,default
PAPER-359,2025-03-20 12:00:00+00:00,EURUSD,0.0,default
PAPER-360,2025-03-20 20:00:00+00:00,EURUSD,-29.20029190571702,default
PAPER-361,2025-03-20 20:00:00+00:00,EURUSD,0.0,default
PAPER-362,2025-03-24 16:00:00+00:00,EURUSD,64.33556719143117,default
PAPER-363,2025-03-24 16:00:00+00:00,EURUSD,0.0,default
PAPER-364,2025-03-25 10:00:00+00:00,EURUSD,-33.76450554857203,default
