sharpe,ann_return,ann_vol,max_drawdown,trades,return_pct,win_rate,rr,expectancy,median_hold,symbol,fast,slow,atr_sl,atr_tp,rsi_long_thresh,rsi_short_thresh,cooldown,trailing_enable_atr_mult,trailing_atr_mult
-2.1624147591173575,-0.001906593377516197,0.0008816964319529615,-0.001797635169122943,356,-0.0015764842943093438,0.39325842696629215,1.063034700828579,-0.8790668540476965,0 days 01:00:00,USDJPY,20,120,1.3,3.0,60,40,24,0.5,0.5
-2.170836655719954,-0.0022768657144842663,0.00104884248590742,-0.0018984864232777909,350,-0.0018827786166000227,0.38285714285714284,1.0778611638152171,-1.0671896648199122,0 days 01:00:00,USDJPY,20,120,1.0,4.5,60,40,36,0.5,0.5
-2.1952107354774797,-0.002595420805101889,0.00118231054684477,-0.002162019400780846,350,-0.002146315741501925,0.38285714285714284,1.0024551463566453,-1.2177865934251584,0 days 01:00:00,USDJPY,20,120,1.0,,60,40,36,0.5,0.5
-2.2573934449952713,-0.002293413656749066,0.0010159565501679172,-0.0020915339347252603,352,-0.0018964338171485462,0.3806818181818182,0.9497917823553862,-1.072203299290056,0 days 01:00:00,USDJPY,20,120,1.6,,60,40,12,0.5,0.5
-2.261274405381616,-0.001884455055022105,0.0008333597419832298,-0.0016385022731458755,360,-0.0015581455543594025,0.3888888888888889,1.0497952172535243,-0.8603640270701072,0 days 01:00:00,USDJPY,20,120,1.6,4.5,60,40,12,0.5,0.5
-2.2670548885625954,-0.002282730429461144,0.0010069144955323457,-0.0019033002198464237,350,-0.0018875924889267814,0.38857142857142857,1.0442809246552118,-1.0699379279251313,0 days 01:00:00,USDJPY,20,120,1.0,3.0,60,40,36,0.5,0.5
-2.285721183937145,-0.0027929856303280376,0.0012219275255248461,-0.002429534236563014,366,-0.002309729386011261,0.3770491803278688,1.025109709528003,-1.2535298645460848,0 days 01:00:00,USDJPY,20,120,1.0,,60,40,24,0.5,0.5
-2.295486303349157,-0.002787839704842643,0.001214487623287115,-0.002591291071852896,366,-0.002305466494678221,0.3770491803278688,0.9492717716761142,-1.2532916995450838,0 days 01:00:00,USDJPY,20,120,1.3,,60,40,12,0.5,0.5
-2.2987418409267875,-0.0022481730727762494,0.000978001545345279,-0.002003706087713879,374,-0.00185899406605039,0.3850267379679144,1.0630315248730047,-0.9876392899740766,0 days 01:00:00,USDJPY,20,120,1.3,4.5,60,40,12,0.5,0.5
-2.39503069146525,-0.001909248938836483,0.0007971709697249967,-0.0016408404042762314,364,-0.001578621444807693,0.3956043956043956,1.0136459668550564,-0.8621187107839913,0 days 01:00:00,USDJPY,20,120,1.6,3.0,60,40,12,0.5,0.5
-2.416716533536567,-0.002516377576981421,0.0010412382015275133,-0.002234965492035617,372,-0.002080823923557018,0.3817204301075269,1.0727431744251898,-1.1101596137253529,0 days 01:00:00,USDJPY,20,120,1.0,3.0,60,40,24,0.5,0.5
-2.430423569230162,-0.0022751818867778884,0.0009361256677981252,-0.001979321600766814,378,-0.001881294017078372,0.3915343915343915,1.027764647404612,-0.9889382129394086,0 days 01:00:00,USDJPY,20,120,1.3,3.0,60,40,12,0.5,0.5
-2.4395138626112876,-0.002714975854430479,0.0011129167560967796,-0.002399230531993349,392,-0.0022451143403018348,0.3826530612244898,1.0616352045078434,-1.137067234886555,0 days 01:00:00,USDJPY,20,120,1.0,3.0,60,40,12,0.5,0.5
-2.4734264450168824,-0.0033112779882227272,0.001338741240878148,-0.0028582296821939644,386,-0.002738476316520355,0.37305699481865284,0.9783098143309038,-1.4104529762549114,0 days 01:00:00,USDJPY,20,120,1.0,,60,40,12,0.5,0.5
-2.495410845012321,-0.002907302288609137,0.001165059571020171,-0.0025240025961183123,388,-0.002404209090898224,0.37628865979381443,1.0504996774835844,-1.230861285513187,0 days 01:00:00,USDJPY,20,120,1.0,4.5,60,40,12,0.5,0.5
