sharpe,ann_return,ann_vol,max_drawdown,trades,return_pct,win_rate,rr,expectancy,median_hold,fast,slow,atr_sl,atr_tp,rsi_long_thresh,rsi_short_thresh,cooldown,trailing_enable_atr_mult,trailing_atr_mult
-2.145823856987689,-0.007994031967418103,0.003725390572663377,-0.00907855060045829,344,-0.008220928433619878,0.5523255813953488,0.543160634809357,-4.757287586987863,0 days 06:30:00,20,180,2.0,3.0,55,35,12,1.0,0.5
-2.145823856987689,-0.007994031967418103,0.003725390572663377,-0.00907855060045829,344,-0.008220928433619878,0.5523255813953488,0.543160634809357,-4.757287586987863,0 days 06:30:00,20,180,2.0,,55,35,12,1.0,0.5
-2.1734560674893277,-0.011716984890838167,0.00539094627496799,-0.012601499856933998,660,-0.012053313576237734,0.5636363636363636,0.5777741415398802,-3.6302027170419753,0 days 05:30:00,20,120,2.0,3.0,60,35,0,1.0,0.5
-2.2031814372609726,-0.012667000067971723,0.00574941303232816,-0.01338351046709075,728,-0.01303124022142832,0.5576923076923077,0.5954170597561528,-3.557673389403563,0 days 05:00:00,20,120,2.0,3.0,60,40,0,1.0,0.5
-2.2718244063661035,-0.01171278442190693,0.00515567329459327,-0.012682240553393061,608,-0.01204773967795203,0.5723684210526315,0.5370666996490538,-3.9407508565634064,0 days 05:00:00,20,180,2.0,,60,35,0,1.0,0.5
-2.3156623430463257,-0.00915006011834596,0.003951379243965583,-0.009565761495024812,382,-0.009409469288620298,0.5392670157068062,0.568377830943034,-4.9041308778110615,0 days 07:00:00,20,180,2.0,3.0,55,40,12,1.0,0.5
-2.3156623430463257,-0.00915006011834596,0.003951379243965583,-0.009565761495024812,382,-0.009409469288620298,0.5392670157068062,0.568377830943034,-4.9041308778110615,0 days 07:00:00,20,180,2.0,,55,40,12,1.0,0.5
-2.432064177624419,-0.0128602314758689,0.005287784588164306,-0.01377521701799419,654,-0.01322715138114261,0.5626911314984709,0.5567982413615339,-4.0226822095239445,0 days 06:00:00,20,120,2.0,,60,35,0,1.0,0.5
-2.4429982448569807,-0.01381027768568921,0.005653003523339698,-0.014557227628150942,722,-0.014205078026333195,0.556786703601108,0.5761025416536841,-3.912585317543974,0 days 05:00:00,20,120,2.0,,60,40,0,1.0,0.5
-2.458444561629171,-0.013779101374688518,0.005604804594640659,-0.014450349995923576,698,-0.014172778522476115,0.5587392550143266,0.5683247870980693,-4.03865151245746,0 days 05:00:00,20,180,2.0,3.0,60,40,0,1.0,0.5
-2.533989878618288,-0.008254325521713679,0.0032574421829240007,-0.009490249467957698,340,-0.008486682898190323,0.4588235294117647,0.7473598230068963,-4.969822665994689,0 days 05:30:00,30,180,1.5,3.0,55,35,12,1.0,0.5
-2.5599850350401905,-0.008339440554701594,0.003257613009667718,-0.008866854595457718,382,-0.008574128014286697,0.612565445026178,0.37175252237328665,-4.4667645205685735,0 days 05:00:00,20,120,2.0,3.0,60,40,12,0.5,0.5
-2.5599850350401905,-0.008339440554701594,0.003257613009667718,-0.008866854595457718,382,-0.008574128014286697,0.612565445026178,0.37175252237328665,-4.4667645205685735,0 days 05:00:00,20,120,2.0,,60,40,12,0.5,0.5
-2.5783552514808656,-0.012305168028064806,0.004772487430115533,-0.013647378439352627,696,-0.012654339483904598,0.5086206896551724,0.693749617779123,-3.6140201143406148,0 days 04:00:00,20,180,1.5,3.0,60,35,0,1.0,0.5
-2.647024028068241,-0.00754863126649441,0.0028517426311401067,-0.008090544587808684,394,-0.007760401902811465,0.5634517766497462,0.45899333704815554,-3.9169703100558078,0 days 04:00:00,20,120,1.5,3.0,60,40,12,0.5,0.5
-2.647024028068241,-0.00754863126649441,0.0028517426311401067,-0.008090544587808684,394,-0.007760401902811465,0.5634517766497462,0.45899333704815554,-3.9169703100558078,0 days 04:00:00,20,120,1.5,,60,40,12,0.5,0.5
-2.671804159827952,-0.012693271163917164,0.004750823939406746,-0.014045823024810996,696,-0.013052911369619058,0.5086206896551724,0.6851292818622975,-3.7285523142585126,0 days 04:00:00,20,180,1.5,,60,35,0,1.0,0.5
-2.6774418535787166,-0.008640709353202491,0.003227225772112722,-0.00988695926874473,340,-0.008883540834761838,0.4588235294117647,0.7270616468587702,-5.2032685110367005,0 days 05:30:00,30,180,1.5,,55,35,12,1.0,0.5
-2.6811524985801967,-0.007392671738589041,0.0027572738747623747,-0.007983062675116389,324,-0.0075999001601918525,0.6234567901234568,0.32576833867803207,-4.669003001352324,0 days 04:00:00,20,180,2.0,3.0,60,35,12,0.5,0.5
-2.6811524985801967,-0.007392671738589041,0.0027572738747623747,-0.007983062675116389,324,-0.0075999001601918525,0.6234567901234568,0.32576833867803207,-4.669003001352324,0 days 04:00:00,20,180,2.0,,60,35,12,0.5,0.5
-2.710203826712837,-0.014922412203070223,0.005506011044626624,-0.015624168093406285,692,-0.015346616327381102,0.5578034682080925,0.5479281913050931,-4.413120126410784,0 days 05:00:00,20,180,2.0,,60,40,0,1.0,0.5
-2.7621203645780996,-0.00766006653979201,0.002773255879079711,-0.008435361584702861,350,-0.007874665049144247,0.64,0.31295124717158296,-4.477497637224688,0 days 04:00:00,20,120,2.0,,60,35,12,0.5,0.5
-2.7621203645780996,-0.00766006653979201,0.002773255879079711,-0.008435361584702861,350,-0.007874665049144247,0.64,0.31295124717158296,-4.477497637224688,0 days 04:00:00,20,120,2.0,3.0,60,35,12,0.5,0.5
-2.777901704919129,-0.011581387890674089,0.004169113640761904,-0.012463831119225133,374,-0.011908090582857689,0.5240641711229946,0.5563191587999278,-6.345667733078871,0 days 06:00:00,30,120,2.0,3.0,55,40,12,1.0,0.5
-2.777901704919129,-0.011581387890674089,0.004169113640761904,-0.012463831119225133,374,-0.011908090582857689,0.5240641711229946,0.5563191587999278,-6.345667733078871,0 days 06:00:00,30,120,2.0,,55,40,12,1.0,0.5
-2.782027955314954,-0.013704806913671042,0.004926193098631001,-0.014915596254644833,760,-0.014092844191381348,0.5,0.710574887114164,-3.686367015626765,0 days 05:00:00,20,120,1.5,3.0,60,35,0,1.0,0.5
-2.7827204079294976,-0.010742797352681799,0.0038605378111540322,-0.012274442696335831,350,-0.011045360856571373,0.5485714285714286,0.49617214343655897,-6.289324945469564,0 days 06:00:00,30,120,2.0,,55,35,12,1.0,0.5
-2.7827204079294976,-0.010742797352681799,0.0038605378111540322,-0.012274442696335831,350,-0.011045360856571373,0.5485714285714286,0.49617214343655897,-6.289324945469564,0 days 06:00:00,30,120,2.0,3.0,55,35,12,1.0,0.5
