sharpe,ann_return,ann_vol,max_drawdown,trades,return_pct,win_rate,rr,expectancy,median_hold,symbol,fast,slow,atr_sl,atr_tp,rsi_long_thresh,rsi_short_thresh,cooldown,trailing_enable_atr_mult,trailing_atr_mult,htf_factor,size_tier_mode,boll_window,boll_enter_z,boll_exit_z,boll_allow_short,source_file
-1.0572386135499938,-0.000589170281941942,0.0005572727616934337,-0.0006457197377192274,330,-0.0004871343347236934,0.4666666666666667,0.9508620703168071,-0.29073711099062843,0 days 01:00:00,USDJPY,20,120,1.3,4.0,60,40,12,0.5,0.5,4,base,48,1.6,0.4,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.106266493867386,-0.00054618147264196,0.000493716003937324,-0.0006885037930334745,424,-0.0004515706689408594,0.49056603773584906,0.869339720500489,-0.2091905947479438,0 days 01:00:00,USDJPY,20,120,1.5,3.0,60,40,12,0.5,0.5,4,base,64,1.3,0.2,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.106266493867386,-0.00054618147264196,0.000493716003937324,-0.0006885037930334745,424,-0.0004515706689408594,0.49056603773584906,0.869339720500489,-0.2091905947479438,0 days 01:00:00,USDJPY,20,120,1.5,3.0,60,40,8,0.5,0.5,4,base,64,1.3,0.2,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.2424960663918536,-0.0006692171560853666,0.0005386070621766552,-0.0007752802716093659,346,-0.0005532961844294526,0.47398843930635837,0.9100272533597872,-0.31583291261730234,0 days 01:00:00,USDJPY,20,120,1.5,3.0,60,40,12,0.5,0.5,4,base,32,1.6,0.2,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.2424960663918536,-0.0006692171560853666,0.0005386070621766552,-0.0007752802716093659,346,-0.0005532961844294526,0.47398843930635837,0.9100272533597872,-0.31583291261730234,0 days 01:00:00,USDJPY,20,120,1.5,3.0,60,40,8,0.5,0.5,4,base,32,1.6,0.2,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.2613767825209798,-0.0006803163439198512,0.0005393442731363543,-0.0007844537158679737,346,-0.0005624716666268181,0.47398843930635837,0.9066705510790212,-0.3211367093587129,0 days 01:00:00,USDJPY,20,120,1.5,4.0,60,40,8,0.5,0.5,4,base,32,1.6,0.2,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.2613767825209798,-0.0006803163439198512,0.0005393442731363543,-0.0007844537158679737,346,-0.0005624716666268181,0.47398843930635837,0.9066705510790212,-0.3211367093587129,0 days 01:00:00,USDJPY,20,120,1.5,4.0,60,40,12,0.5,0.5,4,base,32,1.6,0.2,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.28544779188742,-0.0006671615923662388,0.0005190110376918902,-0.0007824363994744795,348,-0.0005515883939866129,0.4885057471264368,0.8552338383937579,-0.3130050535763581,0 days 01:00:00,USDJPY,20,120,1.5,3.0,60,40,8,0.5,0.5,4,base,32,1.6,0.4,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.28544779188742,-0.0006671615923662388,0.0005190110376918902,-0.0007824363994744795,348,-0.0005515883939866129,0.4885057471264368,0.8552338383937579,-0.3130050535763581,0 days 01:00:00,USDJPY,20,120,1.5,3.0,60,40,12,0.5,0.5,4,base,32,1.6,0.4,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.334098512511621,-0.000649109941914916,0.00048655323113499225,-0.000713643589320364,424,-0.0005366525447358939,0.49056603773584906,0.8368821113254485,-0.24932377282842438,0 days 01:00:00,USDJPY,20,120,1.5,3.0,60,40,12,0.5,0.5,4,base,64,1.3,0.4,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.334098512511621,-0.000649109941914916,0.00048655323113499225,-0.000713643589320364,424,-0.0005366525447358939,0.49056603773584906,0.8368821113254485,-0.24932377282842438,0 days 01:00:00,USDJPY,20,120,1.5,3.0,60,40,8,0.5,0.5,4,base,64,1.3,0.4,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.3520742922621198,-0.0006977576359032955,0.0005160645682685791,-0.0008020207389356857,348,-0.0005768794161402635,0.4885057471264368,0.8463228865451351,-0.3275401856199473,0 days 01:00:00,USDJPY,20,120,1.5,4.0,60,40,8,0.5,0.5,4,base,32,1.6,0.4,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.3520742922621198,-0.0006977576359032955,0.0005160645682685791,-0.0008020207389356857,348,-0.0005768794161402635,0.4885057471264368,0.8463228865451351,-0.3275401856199473,0 days 01:00:00,USDJPY,20,120,1.5,4.0,60,40,12,0.5,0.5,4,base,32,1.6,0.4,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.4283558542806802,-0.0006516447892163102,0.00045622019699319147,-0.0007258796454438732,304,-0.0005387361602676721,0.4868421052631579,0.8037073670125237,-0.35008073180313487,0 days 01:00:00,USDJPY,20,120,1.3,4.0,60,40,8,0.5,0.5,4,base,64,1.6,0.2,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.4283558542806802,-0.0006516447892163102,0.00045622019699319147,-0.0007258796454438732,304,-0.0005387361602676721,0.4868421052631579,0.8037073670125237,-0.35008073180313487,0 days 01:00:00,USDJPY,20,120,1.3,4.0,60,40,8,0.5,0.5,4,base,64,1.6,0.4,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.4283558542806802,-0.0006516447892163102,0.00045622019699319147,-0.0007258796454438732,304,-0.0005387361602676721,0.4868421052631579,0.8037073670125237,-0.35008073180313487,0 days 01:00:00,USDJPY,20,120,1.3,3.0,60,40,8,0.5,0.5,4,base,64,1.6,0.4,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.4283558542806802,-0.0006516447892163102,0.00045622019699319147,-0.0007258796454438732,304,-0.0005387361602676721,0.4868421052631579,0.8037073670125237,-0.35008073180313487,0 days 01:00:00,USDJPY,20,120,1.3,3.0,60,40,8,0.5,0.5,4,base,64,1.6,0.2,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.4283558542806802,-0.0006516447892163102,0.00045622019699319147,-0.0007258796454438732,304,-0.0005387361602676721,0.4868421052631579,0.8037073670125237,-0.35008073180313487,0 days 01:00:00,USDJPY,20,120,1.3,4.0,60,40,12,0.5,0.5,4,base,64,1.6,0.2,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.4283558542806802,-0.0006516447892163102,0.00045622019699319147,-0.0007258796454438732,304,-0.0005387361602676721,0.4868421052631579,0.8037073670125237,-0.35008073180313487,0 days 01:00:00,USDJPY,20,120,1.3,4.0,60,40,12,0.5,0.5,4,base,64,1.6,0.4,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.4283558542806802,-0.0006516447892163102,0.00045622019699319147,-0.0007258796454438732,304,-0.0005387361602676721,0.4868421052631579,0.8037073670125237,-0.35008073180313487,0 days 01:00:00,USDJPY,20,120,1.3,3.0,60,40,12,0.5,0.5,4,base,64,1.6,0.2,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.4283558542806802,-0.0006516447892163102,0.00045622019699319147,-0.0007258796454438732,304,-0.0005387361602676721,0.4868421052631579,0.8037073670125237,-0.35008073180313487,0 days 01:00:00,USDJPY,20,120,1.3,3.0,60,40,12,0.5,0.5,4,base,64,1.6,0.4,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.4707315035224318,-0.0006013255165925324,0.0004088615190144126,-0.0006321627531651283,304,-0.0004971231156090106,0.4868421052631579,0.7940352468926167,-0.32328085404185397,0 days 01:00:00,USDJPY,20,120,1.5,4.0,60,40,12,0.5,0.5,4,base,64,1.6,0.2,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.4707315035224318,-0.0006013255165925324,0.0004088615190144126,-0.0006321627531651283,304,-0.0004971231156090106,0.4868421052631579,0.7940352468926167,-0.32328085404185397,0 days 01:00:00,USDJPY,20,120,1.5,4.0,60,40,8,0.5,0.5,4,base,64,1.6,0.4,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.4707315035224318,-0.0006013255165925324,0.0004088615190144126,-0.0006321627531651283,304,-0.0004971231156090106,0.4868421052631579,0.7940352468926167,-0.32328085404185397,0 days 01:00:00,USDJPY,20,120,1.5,4.0,60,40,12,0.5,0.5,4,base,64,1.6,0.4,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.4707315035224318,-0.0006013255165925324,0.0004088615190144126,-0.0006321627531651283,304,-0.0004971231156090106,0.4868421052631579,0.7940352468926167,-0.32328085404185397,0 days 01:00:00,USDJPY,20,120,1.5,3.0,60,40,8,0.5,0.5,4,base,64,1.6,0.2,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.4707315035224318,-0.0006013255165925324,0.0004088615190144126,-0.0006321627531651283,304,-0.0004971231156090106,0.4868421052631579,0.7940352468926167,-0.32328085404185397,0 days 01:00:00,USDJPY,20,120,1.5,3.0,60,40,8,0.5,0.5,4,base,64,1.6,0.4,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.4707315035224318,-0.0006013255165925324,0.0004088615190144126,-0.0006321627531651283,304,-0.0004971231156090106,0.4868421052631579,0.7940352468926167,-0.32328085404185397,0 days 01:00:00,USDJPY,20,120,1.5,4.0,60,40,8,0.5,0.5,4,base,64,1.6,0.2,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.4707315035224318,-0.0006013255165925324,0.0004088615190144126,-0.0006321627531651283,304,-0.0004971231156090106,0.4868421052631579,0.7940352468926167,-0.32328085404185397,0 days 01:00:00,USDJPY,20,120,1.5,3.0,60,40,12,0.5,0.5,4,base,64,1.6,0.2,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.4707315035224318,-0.0006013255165925324,0.0004088615190144126,-0.0006321627531651283,304,-0.0004971231156090106,0.4868421052631579,0.7940352468926167,-0.32328085404185397,0 days 01:00:00,USDJPY,20,120,1.5,3.0,60,40,12,0.5,0.5,4,base,64,1.6,0.4,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.4904959358859469,-0.0007447497646161372,0.0004996657466049781,-0.0008700958130696808,422,-0.000615718937254095,0.4834123222748815,0.8348026914661192,-0.28799388494521616,0 days 01:00:00,USDJPY,20,120,1.5,4.0,60,40,12,0.5,0.5,4,base,64,1.3,0.2,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.4904959358859469,-0.0007447497646161372,0.0004996657466049781,-0.0008700958130696808,422,-0.000615718937254095,0.4834123222748815,0.8348026914661192,-0.28799388494521616,0 days 01:00:00,USDJPY,20,120,1.5,4.0,60,40,8,0.5,0.5,4,base,64,1.3,0.2,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.5145275859597422,-0.0009599864171579986,0.0006338520513310188,-0.0009992534392383118,572,-0.0007937127976039848,0.46153846153846156,0.9600998742016691,-0.27358849778210936,0 days 01:00:00,USDJPY,20,120,1.5,3.0,60,40,12,0.5,0.5,4,base,32,1.0,0.2,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
