time,open,high,low,close,volume,was_filled,is_price_outlier,is_volume_outlier,segment_id,is_gap_reopen,hour_sin,hour_cos,dow_sin,dow_cos,ret_1,ret_3,ret_6,ret_24,realized_vol_10,sma_diff,atr_norm,atr_percentile,vol_regime,vol_high,vol_low
2020-11-20 21:00:00+00:00,103.821,103.866,103.808,103.858,1261.0,False,False,False,0,False,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0.00034674731752426524,0.0003274772692249961,0.0005105727084437905,0.0010506125360245644,0.00017352880867269407,-0.0009175990294439967,0.0006334198067140972,0.03953743781898055,low,False,True
2020-11-22 22:00:00+00:00,103.798,103.828,103.786,103.823,374.0,False,False,False,1,True,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-0.0003369985942345277,9.631869931192583e-06,4.8161205185914824e-05,0.00037578046712383184,0.000212153023587718,-0.0008911801816554047,0.0006143697859406135,0.033077072162284386,low,False,True
2020-11-22 23:00:00+00:00,103.82,103.864,103.813,103.82,1023.0,False,False,False,1,False,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,-2.8895331477651887e-05,-1.9263739862496188e-05,-0.00015408914056791456,9.63298333493956e-05,0.00021284486227840342,-0.0008423232517818322,0.0006198915705754244,0.03488597454615931,low,False,True
2020-11-23 00:00:00+00:00,103.821,103.854,103.787,103.795,1592.0,False,False,False,1,False,0.0,1.0,0.0,1.0,-0.0002408013870158765,-0.0006065974696219945,-0.0002793188472799413,-0.0004718616386116814,0.00021650636053349338,-0.0008012187484947681,0.0006207290469537884,0.03501518185929323,low,False,True
2020-11-23 01:00:00+00:00,103.796,103.8,103.716,103.752,1984.0,False,False,False,1,False,0.25881904510252074,0.9659258262890683,0.0,1.0,-0.0004142781444193,-0.0006838561783034658,-0.0006742308951860343,-0.001145651818120541,0.00023515116585112397,-0.000760105829285078,0.0006251170373307592,0.03633955681891595,low,False,True
2020-11-23 02:00:00+00:00,103.753,103.766,103.73,103.74,860.0,False,False,False,1,False,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.00011566042100397134,-0.0007705644384511379,-0.0007898133343607894,-0.0008860466908081621,0.0002272938843046102,-0.000715370156159645,0.0006086645184389353,0.03142967891982686,low,False,True
2020-11-23 03:00:00+00:00,103.739,103.76,103.732,103.758,589.0,False,False,False,1,False,0.7071067811865475,0.7071067811865476,0.0,1.0,0.00017351069982640688,-0.0003564718917097309,-0.0009628531263842222,-0.0005683076952714972,0.00022730972434001177,-0.0007152460533163859,0.0005768918334696255,0.023063505394405322,low,False,True
2020-11-23 04:00:00+00:00,103.756,103.766,103.742,103.748,513.0,False,False,False,1,False,0.8660254037844386,0.5000000000000001,0.0,1.0,-9.63781106034789e-05,-3.855347366787942e-05,-0.0007223832869401869,-0.0006261258223921873,0.00022701114968415786,-0.0006861578054516089,0.0005191149984302461,0.01182246915175399,low,False,True
2020-11-23 05:00:00+00:00,103.75,103.762,103.732,103.747,868.0,False,False,False,1,False,0.9659258262890683,0.25881904510252074,0.0,1.0,-9.63874002390952e-06,6.747638326598526e-05,-0.000703140050086648,-0.0003661415426120529,0.0002272854794064465,-0.000657488891245061,0.00046197549257877204,0.004942179727372569,low,False,True
2020-11-23 06:00:00+00:00,103.748,103.776,103.74,103.766,917.0,False,False,False,1,False,1.0,6.123233995736766e-17,0.0,1.0,0.00018313782567203063,7.710248848291634e-05,-0.0002793968880966391,1.9274507536470864e-05,0.00024073341763690626,-0.0006371306593683566,0.0004474353008554904,0.004005426707151625,low,False,True
2020-11-23 07:00:00+00:00,103.768,103.849,103.768,103.812,2186.0,False,False,False,1,False,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.0004433051288474932,0.0006168793615297652,0.0005783021050196346,-0.0005680122459589265,0.0002597735025334706,-0.0005882027125959001,0.00046994291879275774,0.005782027262743072,low,False,True
2020-11-23 08:00:00+00:00,103.811,103.826,103.749,103.818,3317.0,False,False,False,1,False,0.8660254037844387,-0.49999999999999983,0.0,1.0,5.779678649875386e-05,0.0006843571380377167,0.0007518796992480592,0.0001734104046242635,0.00023955548703688315,-0.0005472316939259724,0.0004912442928971845,0.007849344272885845,low,False,True
2020-11-23 09:00:00+00:00,103.818,103.824,103.754,103.794,3227.0,False,False,False,1,False,0.7071067811865476,-0.7071067811865475,0.0,1.0,-0.00023117378489279083,0.0002698379045158461,0.0003469611981727905,-5.780346820805082e-05,0.00025012403758283545,-0.0005126741430139176,0.0005147558763374642,0.01107952710123393,low,False,True
2020-11-23 10:00:00+00:00,103.794,103.802,103.686,103.699,2905.0,False,False,False,1,False,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.0009152744860011497,-0.0010885061457249767,-0.00047229826117134444,-0.0012616777424636627,0.00037469410225398465,-0.0005016923981909222,0.0005730872180886121,0.022255959687318302,low,False,True
2020-11-23 11:00:00+00:00,103.698,103.741,103.683,103.712,2307.0,False,False,False,1,False,0.258819045102521,-0.9659258262890682,0.0,1.0,0.00012536282895703188,-0.001021017549943104,-0.00033735915255372895,-0.0008670353172386402,0.00036183566064865234,-0.0004990984649798989,0.0005730153832591308,0.02219135603075134,low,False,True
2020-11-23 12:00:00+00:00,103.712,103.739,103.702,103.72,2089.0,False,False,False,1,False,1.2246467991473532e-16,-1.0,0.0,1.0,7.71366862080125e-05,-0.000712950652253519,-0.0004433051288477152,-0.0007418326155861354,0.00036240353831594826,-0.0005029165059779885,0.0005488678309734981,0.017119968990244847,low,False,True
2020-11-23 13:00:00+00:00,103.718,103.773,103.708,103.72,3212.0,False,False,False,1,False,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0.0,0.00020250918523800898,-0.0008862173929795603,-0.0007610863303115778,0.0003562521086765761,-0.0005253326263016542,0.000558509173048312,0.019058078687253698,low,False,True
2020-11-24 19:00:00+00:00,104.543,104.57,104.538,104.565,1422.0,False,False,False,1,False,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0.0002008723599633555,-0.00043972431197492057,-0.001041328314576817,0.0006794648496564193,0.0007582598272569273,0.004275092048008518,0.001231633092198299,0.4046127010788811,low,False,True
2020-11-24 23:00:00+00:00,104.486,104.548,104.472,104.51,2915.0,False,False,False,1,False,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0.0002584152445852528,0.0006510790678080358,-0.0011182581933916191,-0.00019133263178028326,0.000511153359386049,0.0038429336905560223,0.0010887543228946088,0.30906389301634474,low,False,True
2020-11-25 00:00:00+00:00,104.508,104.534,104.454,104.498,2862.0,False,False,False,1,False,0.0,1.0,0.9749279121818236,-0.22252093395631434,-0.00011482154817721302,0.0004882859249188964,-0.0004400061218242657,-0.0010324455576160574,0.0005027011282254599,0.0037596413328485102,0.0010663225270203507,0.2945603721170618,low,False,True
2020-11-25 01:00:00+00:00,104.496,104.538,104.458,104.525,2636.0,False,False,False,1,False,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.00025837815077811577,0.000401979269354813,-0.00038253717783187646,-0.0004494510958956699,0.0005214150059681059,0.003751136091843943,0.001007277821437116,0.2526972026616707,low,False,True
2020-11-25 02:00:00+00:00,104.526,104.6,104.526,104.526,2188.0,False,False,False,1,False,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,9.56708921306948e-06,0.00015309539756946933,0.0008042741425864364,-0.0003156112816686818,0.000503185887507258,0.00370565696573116,0.0009122815649421427,0.18492796692292784,low,False,True
2020-11-25 03:00:00+00:00,104.527,104.535,104.467,104.496,1851.0,False,False,False,1,False,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,-0.0002870099305436469,-1.913912227990977e-05,0.0004691374572749485,-0.0006312044528605787,0.0004996629830708576,0.003638297159699807,0.0008496565828903875,0.14425996511402545,low,False,True
2020-11-25 04:00:00+00:00,104.498,104.515,104.451,104.464,1140.0,False,False,False,1,False,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.0003062318174857914,-0.0005835924419995697,-0.0001818477647081984,-0.00045927740355178326,0.0004484086975104039,0.0036377364450913305,0.0007856431744086828,0.10908327411331481,low,False,True
2020-11-25 05:00:00+00:00,104.463,104.487,104.43,104.479,1891.0,False,False,False,1,False,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0.00014359013631493056,-0.00044964889118492835,-0.00029662233279115213,0.0010827280915239879,0.0004448238222020545,0.003677174360397608,0.0007533981538326839,0.0915756831836682,low,False,True
2020-11-25 06:00:00+00:00,104.478,104.539,104.473,104.494,1673.0,False,False,False,1,False,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.00014356952114780164,-1.9139488592778697e-05,-3.827824455970852e-05,0.0004978839930296353,0.0002261971750090902,0.0036945901200069707,0.000706807499542005,0.06857678144582983,low,False,True
2020-11-25 07:00:00+00:00,104.495,104.55,104.43,104.472,2543.0,False,False,False,1,False,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.00021053840411899838,7.658140603461483e-05,-0.0005070557282947918,9.572859030071434e-05,0.00024073528628078354,0.003636739987748156,0.0007472952424709664,0.08821629304218619,low,False,True
2020-11-25 08:00:00+00:00,104.474,104.485,104.355,104.408,5060.0,False,False,False,1,False,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,-0.0006126043341756482,-0.000679562400099476,-0.0011289057268047964,0.0010930638387636193,0.0002852483072911326,0.0035120632518580723,0.0007532263537550288,0.09144647587053427,low,False,True
2020-11-25 09:00:00+00:00,104.407,104.447,104.348,104.352,3071.0,False,False,False,1,False,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,-0.0005363573672515498,-0.0013589296993128386,-0.0013780431786861724,0.001333806722769726,0.0002936275776830927,0.00330204500153333,0.0007994918298506004,0.1165126946185154,low,False,True
2020-11-25 10:00:00+00:00,104.351,104.46,104.342,104.455,2556.0,False,False,False,1,False,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.0009870438515791058,-0.00016272302626541002,-8.615408178891393e-05,0.0016877798981578263,0.0004653457936931884,0.0031136613852856664,0.0007863946880748219,0.10934168873958267,low,False,True
2020-11-25 11:00:00+00:00,104.456,104.522,104.444,104.492,2928.0,False,False,False,1,False,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.00035421952036762683,0.0008045360508772692,0.00012442691832803554,0.000603280697890396,0.00047312018363503453,0.0029480725797189676,0.0008059400309524637,0.1199043865882809,low,False,True
2020-11-25 12:00:00+00:00,104.494,104.512,104.394,104.402,2390.0,False,False,False,1,False,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.0008613099567431615,0.00047914750076660795,-0.0008804333263153774,-0.0012436383117131466,0.000540131978800663,0.0027799994252983994,0.0008408432241308904,0.13873635247755023,low,False,True
2020-11-25 13:00:00+00:00,104.403,104.461,104.366,104.405,4223.0,False,False,False,1,False,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,2.873508170342376e-05,-0.000478675027523745,-0.0006413201623400866,-0.0025698836387260116,0.0005384169985462281,0.00259937263541021,0.0008538178932316981,0.1466826022352865,low,False,True
2020-11-25 14:00:00+00:00,104.406,104.448,104.272,104.318,4784.0,False,False,False,1,False,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.0008332934246444434,-0.0016651992497034307,-0.0008620029116542804,-0.003515274248705791,0.0005859616903691304,0.002426834295135909,0.0009202630418527631,0.19087150332708833,low,False,True
2020-11-25 15:00:00+00:00,104.32,104.43,104.256,104.406,6453.0,False,False,False,1,False,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0.0008435744550319146,3.831344227123168e-05,0.0005174793008280165,-0.0024936226317749943,0.0006606167004270825,0.002284590923893221,0.0009837967713951577,0.23719232508559984,low,False,True
2020-11-25 16:00:00+00:00,104.405,104.426,104.342,104.388,3583.0,False,False,False,1,False,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.00017240388483419355,-0.00016282745079254646,-0.0006414245368818738,-0.0021317069906606756,0.0006568284542585453,0.0021887094302027346,0.0009901247543505098,0.24100394082305057,low,False,True
2020-11-25 17:00:00+00:00,104.386,104.388,104.32,104.339,1932.0,False,False,False,1,False,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.0004694026133272855,0.00020130754040526,-0.0014642269264633079,-0.0027526355529643443,0.0006666401157269795,0.002073409750908181,0.0009905897397630996,0.24119775179275146,low,False,True
2020-11-25 18:00:00+00:00,104.34,104.41,104.318,104.389,1986.0,False,False,False,1,False,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.000479207199608922,-0.00016282589123239877,-0.00012451868738150296,-0.0014826293235383758,0.0006677112245288714,0.0019604556035599068,0.0010092743761999966,0.25402157762129335,low,False,True
2020-11-25 19:00:00+00:00,104.386,104.43,104.355,104.424,2299.0,False,False,False,1,False,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0.00033528436904273207,0.00034486722611792864,0.00018198362147403557,-0.0013484435518575921,0.0006491602974197768,0.0018441641768176381,0.0010212485361876273,0.2620647328638801,low,False,True
2020-11-25 20:00:00+00:00,104.422,104.454,104.398,104.418,1538.0,False,False,False,1,False,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-5.74580556194082e-05,0.0007571473753822389,0.0009586073352634283,-0.00022979261216737878,0.0005634335389001822,0.0017316219425769677,0.0010144665807482493,0.2573486659344919,low,False,True
2020-11-25 21:00:00+00:00,104.42,104.472,104.42,104.458,1884.0,False,False,False,1,False,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0.00038307571491502657,0.0006609891846842686,0.000498055667298658,0.00010531657204126965,0.0005657192872491576,0.001620029102605806,0.0009689471913523599,0.22724336197428774,low,False,True
2020-11-25 22:00:00+00:00,104.463,104.478,104.444,104.451,1314.0,False,False,False,1,False,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-6.701257921848391e-05,0.0002585612502872259,0.0006035176457062086,-0.00030626991950855054,0.00048663914055278173,0.0015035758393889226,0.0009033627524594471,0.17856450675108212,low,False,True
2020-11-25 23:00:00+00:00,104.452,104.458,104.392,104.402,1800.0,False,False,False,1,False,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,-0.00046911949143613185,-0.00015323028596603283,0.0006038010715072595,-0.0010333939335949172,0.0005134468681280857,0.0013877847167679742,0.0008812091722380678,0.1637702693972479,low,False,True
2020-11-26 00:00:00+00:00,104.404,104.405,104.326,104.336,1907.0,False,False,False,1,False,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.0006321717974752117,-0.0011679335235214028,-0.0005077163302646959,-0.0015502689046681395,0.0004801591806424046,0.0012652631881613428,0.0008550671457050814,0.147522449770657,low,False,True
2020-11-26 01:00:00+00:00,104.334,104.354,104.298,104.332,1412.0,False,False,False,1,False,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-3.833767827021717e-05,-0.0011392901934879074,-0.0008810235194975924,-0.001846448218129737,0.0003826320900325043,0.0011354378330714144,0.0008400381200672507,0.13838103236643193,low,False,True
2020-11-26 02:00:00+00:00,104.333,104.361,104.258,104.269,1274.0,False,False,False,1,False,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.0006038415826399302,-0.0012739219555180092,-0.0014269570380586183,-0.0024587184049900124,0.00041804209542858054,0.0009748822756523247,0.0008302700569817377,0.13308353252794108,low,False,True
2020-11-26 03:00:00+00:00,104.268,104.338,104.264,104.336,1274.0,False,False,False,1,False,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,0.000642568740469196,0.0,-0.0011679335235214028,-0.0015311590874291792,0.0004588899955773905,0.0008475023002607045,0.0008153602646395181,0.12500807545707088,low,False,True
