time,open,high,low,close,volume,was_filled,is_price_outlier,is_volume_outlier,segment_id,is_gap_reopen,hour_sin,hour_cos,dow_sin,dow_cos,ret_1,ret_3,ret_6,ret_24,realized_vol_10,sma_diff,atr_norm,atr_percentile,vol_regime,vol_high,vol_low
2020-11-24 05:00:00+00:00,104.513,104.517,104.346,104.366,2719.0,False,False,False,1,False,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,-0.0013969687691365307,-0.0018458477988504418,-0.0015689275805989,0.005966437583737383,0.0006283296659975967,0.0034767069735352546,0.0011388492694665018,0.34104270301699074,high,True,False
2020-11-24 06:00:00+00:00,104.367,104.444,104.363,104.442,1380.0,False,False,False,1,False,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.0007282065040337127,-0.0011476444597464663,-0.0015677876986024408,0.006514657980455807,0.0006312967251563915,0.003756032056069484,0.0010402219140083029,0.274888558692422,high,True,False
2020-11-24 10:00:00+00:00,104.214,104.308,104.195,104.279,2823.0,False,False,False,1,False,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.0006333183000202247,-0.0017518332025042715,-0.002229409063074117,0.005593110830384163,0.0007804226959761104,0.004522842566576067,0.00102472350959582,0.2640351443891724,high,True,False
2021-02-26 02:00:00+00:00,106.146,106.164,105.85,105.964,5899.0,False,False,False,14,False,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.0017146194863678632,-0.004032220164860489,-0.0028419249807088987,-0.0006790146742615688,0.0014409945525386985,0.0047573940206106875,0.0017613798756451167,0.6918405581755928,high,True,False
2021-02-26 03:00:00+00:00,105.966,106.124,105.938,106.07,4326.0,False,False,False,14,False,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0.0010003397380242696,-0.0016189454264792236,-0.001355753478825772,0.0009436633009340945,0.0014456302881192741,0.004657891015367061,0.001777801721235313,0.6986562439434072,high,True,False
2021-02-26 04:00:00+00:00,106.072,106.233,106.032,106.155,5223.0,False,False,False,14,False,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.0008013575940417628,8.478887569940419e-05,-0.000894117647058823,0.0025310000283320644,0.0011709484267775935,0.004537115538599132,0.0018187690506469767,0.716648362297306,high,True,False
2021-02-26 05:00:00+00:00,106.156,106.264,106.117,106.196,5082.0,False,False,False,14,False,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0.00038622768593099543,0.0021894228228453994,-0.0018516255768706857,0.0029466208303425834,0.0010601152018943623,0.0044747448114806675,0.0017965433188228818,0.7070870211253957,high,True,False
2021-02-26 07:00:00+00:00,106.156,106.216,106.021,106.081,8105.0,False,False,False,14,False,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.0006970938721679865,-0.0006970938721679865,-0.0006123641022741655,0.0006886272734134558,0.0010524203701356874,0.00424133445197518,0.0018274445268911849,0.7204599780347568,high,True,False
2021-02-26 09:00:00+00:00,106.128,106.522,106.107,106.488,5037.0,False,False,False,14,False,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0.003411039707517327,0.003136922424756161,0.003940793815405019,0.004168002564924667,0.0014881545302556393,0.004045761024716254,0.0017849093660452695,0.7022417468828736,high,True,False
2021-02-26 10:00:00+00:00,106.487,106.498,106.348,106.43,5178.0,False,False,False,14,False,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.0005446623093681158,0.0032899388203353475,0.0025905515519759614,0.003469668684354499,0.0014134046285691748,0.004034341820914958,0.0017845398048348384,0.7021448413980231,high,True,False
