time,open,high,low,close,volume,was_filled,is_price_outlier,is_volume_outlier,segment_id,is_gap_reopen,vol_regime,vol_high,vol_low,trend_regime
2020-11-20 18:00:00+00:00,1.18541,1.18596,1.18498,1.18577,2116.0,False,False,False,0,False,,False,False,
2020-11-20 19:00:00+00:00,1.18576,1.18588,1.18548,1.18584,1669.0,False,False,False,0,False,,False,False,
2020-11-20 20:00:00+00:00,1.18585,1.18616,1.1857,1.18583,1941.0,False,False,False,0,False,,False,False,
2020-11-20 21:00:00+00:00,1.18581,1.18636,1.18554,1.18564,1144.0,False,False,False,0,False,,False,False,
2020-11-22 22:00:00+00:00,1.18558,1.18588,1.18538,1.18588,109.0,False,False,False,1,True,,False,False,
2020-11-22 23:00:00+00:00,1.18592,1.1866,1.18572,1.18656,924.0,False,False,False,1,False,,False,False,
2020-11-23 00:00:00+00:00,1.18658,1.18736,1.18638,1.1872,1239.0,False,False,False,1,False,,False,False,
2020-11-23 01:00:00+00:00,1.18719,1.18782,1.18716,1.18766,1501.0,False,False,False,1,False,,False,False,
2020-11-23 02:00:00+00:00,1.18766,1.18766,1.1872,1.18746,814.0,False,False,False,1,False,,False,False,
2020-11-23 03:00:00+00:00,1.18746,1.1876,1.18723,1.18725,731.0,False,False,False,1,False,,False,False,
2020-11-23 04:00:00+00:00,1.18724,1.18732,1.18714,1.18732,525.0,False,False,False,1,False,,False,False,
2020-11-23 05:00:00+00:00,1.18732,1.18772,1.1872,1.18768,771.0,False,False,False,1,False,,False,False,
2020-11-23 06:00:00+00:00,1.18768,1.18788,1.18723,1.1875,1369.0,False,False,False,1,False,,False,False,
2020-11-23 07:00:00+00:00,1.18749,1.1879,1.18672,1.1868,3937.0,False,False,False,1,False,,False,False,
2020-11-23 08:00:00+00:00,1.18682,1.1876,1.1863,1.1873,5859.0,False,False,False,1,False,,False,False,
2020-11-23 09:00:00+00:00,1.1873,1.18829,1.187,1.18778,5144.0,False,False,False,1,False,,False,False,
2020-11-23 10:00:00+00:00,1.18777,1.18986,1.18756,1.18954,4409.0,False,False,False,1,False,,False,False,
2020-11-23 11:00:00+00:00,1.18954,1.19058,1.1892,1.1904,5903.0,False,False,False,1,False,,False,False,
2020-11-23 12:00:00+00:00,1.19038,1.19062,1.1898,1.19024,3892.0,False,False,False,1,False,,False,False,
2020-11-23 13:00:00+00:00,1.19024,1.19046,1.18901,1.18995,5365.0,False,False,False,1,False,,False,False,
2020-11-23 14:00:00+00:00,1.18996,1.19006,1.18649,1.18688,7588.0,False,False,False,1,False,,False,False,
2020-11-23 15:00:00+00:00,1.18687,1.18687,1.18126,1.18163,12010.0,False,False,False,1,False,,False,False,
2020-11-23 16:00:00+00:00,1.18164,1.18272,1.18002,1.18259,8542.0,False,False,False,1,False,,False,False,
2020-11-23 17:00:00+00:00,1.18258,1.18426,1.18248,1.18414,3725.0,False,False,False,1,False,,False,False,
2020-11-23 18:00:00+00:00,1.18414,1.1845,1.18394,1.18424,2226.0,False,False,False,1,False,,False,False,
2020-11-23 19:00:00+00:00,1.18422,1.1846,1.18349,1.18419,2733.0,False,False,False,1,False,,False,False,
2020-11-23 20:00:00+00:00,1.18418,1.1848,1.1837,1.18381,2597.0,False,False,False,1,False,,False,False,
2020-11-23 21:00:00+00:00,1.18383,1.18426,1.1837,1.18412,1007.0,False,False,False,1,False,,False,False,
2020-11-23 22:00:00+00:00,1.18412,1.18412,1.18369,1.18398,95.0,False,False,False,1,False,,False,False,
2020-11-23 23:00:00+00:00,1.18394,1.18476,1.18388,1.18424,1131.0,False,False,False,1,False,,False,False,
2020-11-24 00:00:00+00:00,1.18426,1.18439,1.18384,1.18387,1717.0,False,False,False,1,False,,False,False,
2020-11-24 01:00:00+00:00,1.18388,1.18475,1.18388,1.1842,2730.0,False,False,False,1,False,,False,False,
2020-11-24 02:00:00+00:00,1.18421,1.1848,1.18416,1.18464,1690.0,False,False,False,1,False,,False,False,
2020-11-24 03:00:00+00:00,1.18463,1.18476,1.1842,1.18449,1740.0,False,False,False,1,False,,False,False,
2020-11-24 04:00:00+00:00,1.18451,1.18553,1.18437,1.18541,1280.0,False,False,False,1,False,,False,False,
2020-11-24 05:00:00+00:00,1.1854,1.18542,1.18492,1.1852,1538.0,False,False,False,1,False,,False,False,
2020-11-24 06:00:00+00:00,1.18522,1.18571,1.18502,1.18521,2182.0,False,False,False,1,False,,False,False,
2020-11-24 07:00:00+00:00,1.18523,1.18561,1.1846,1.1848,2893.0,False,False,False,1,False,,False,False,
2020-11-24 08:00:00+00:00,1.18481,1.1879,1.18481,1.18734,6810.0,False,False,False,1,False,,False,False,
2020-11-24 09:00:00+00:00,1.18732,1.18905,1.18704,1.18836,4898.0,False,False,False,1,False,,False,False,
2020-11-24 10:00:00+00:00,1.18838,1.18942,1.1879,1.18806,4917.0,False,False,False,1,False,,False,False,
2020-11-24 11:00:00+00:00,1.18808,1.18849,1.1866,1.18671,4659.0,False,False,False,1,False,,False,False,
2020-11-24 12:00:00+00:00,1.18672,1.18761,1.18612,1.18682,4378.0,False,False,False,1,False,,False,False,
2020-11-24 13:00:00+00:00,1.18683,1.18757,1.18504,1.18543,5449.0,False,False,False,1,False,,False,False,
2020-11-24 14:00:00+00:00,1.18544,1.18674,1.18414,1.18644,8716.0,False,False,False,1,False,,False,False,
2020-11-24 15:00:00+00:00,1.18642,1.18824,1.18559,1.18736,7363.0,False,False,False,1,False,,False,False,
2020-11-24 16:00:00+00:00,1.18738,1.18865,1.18693,1.1874,5012.0,False,False,False,1,False,,False,False,
2020-11-24 17:00:00+00:00,1.18742,1.1875,1.18652,1.18727,3247.0,False,False,False,1,False,,False,False,
2020-11-24 18:00:00+00:00,1.18728,1.18817,1.18678,1.18814,2559.0,False,False,False,1,False,,False,False,
2020-11-24 19:00:00+00:00,1.18814,1.18848,1.18754,1.18833,2100.0,False,False,False,1,False,,False,False,
2020-11-24 20:00:00+00:00,1.18832,1.18942,1.18824,1.18924,2642.0,False,False,False,1,False,,False,False,
2020-11-24 21:00:00+00:00,1.18922,1.1896,1.1888,1.18924,1425.0,False,False,False,1,False,,False,False,
2020-11-24 22:00:00+00:00,1.18912,1.18959,1.18911,1.18922,98.0,False,False,False,1,False,,False,False,
2020-11-24 23:00:00+00:00,1.18924,1.1898,1.18898,1.18977,1083.0,False,False,False,1,False,,False,False,
2020-11-25 00:00:00+00:00,1.18976,1.19018,1.18947,1.18967,1982.0,False,False,False,1,False,,False,False,
2020-11-25 01:00:00+00:00,1.18966,1.19063,1.18965,1.18982,2477.0,False,False,False,1,False,,False,False,
2020-11-25 02:00:00+00:00,1.18981,1.19056,1.18956,1.19047,2570.0,False,False,False,1,False,,False,False,
2020-11-25 03:00:00+00:00,1.19048,1.19092,1.19028,1.19066,2185.0,False,False,False,1,False,,False,False,
2020-11-25 04:00:00+00:00,1.19068,1.19102,1.19042,1.19044,1397.0,False,False,False,1,False,vol_normal,False,False,trend_up
2020-11-25 05:00:00+00:00,1.19044,1.19077,1.18962,1.1898,2469.0,False,False,False,1,False,vol_normal,False,False,trend_up
2020-11-25 06:00:00+00:00,1.1898,1.19018,1.18912,1.18978,2821.0,False,False,False,1,False,vol_normal,False,False,trend_up
2020-11-25 07:00:00+00:00,1.18978,1.19146,1.18942,1.19069,5574.0,False,False,False,1,False,vol_normal,False,False,trend_up
2020-11-25 08:00:00+00:00,1.19068,1.19298,1.1901,1.191,9327.0,False,False,False,1,False,vol_normal,False,False,trend_up
2020-11-25 09:00:00+00:00,1.19099,1.19102,1.18918,1.19048,7120.0,False,False,False,1,False,vol_normal,False,False,trend_up
2020-11-25 10:00:00+00:00,1.19046,1.19048,1.18928,1.18946,4763.0,False,False,False,1,False,vol_normal,False,False,trend_up
2020-11-25 11:00:00+00:00,1.18945,1.18998,1.18819,1.18824,4951.0,False,False,False,1,False,vol_low,False,True,trend_up
2020-11-25 12:00:00+00:00,1.18822,1.18966,1.1882,1.18957,3719.0,False,False,False,1,False,vol_normal,False,False,trend_up
2020-11-25 13:00:00+00:00,1.18959,1.19154,1.18892,1.19044,6328.0,False,False,False,1,False,vol_normal,False,False,trend_up
2020-11-25 14:00:00+00:00,1.19046,1.19157,1.18916,1.19075,7200.0,False,False,False,1,False,vol_low,False,True,trend_up
2020-11-25 15:00:00+00:00,1.19074,1.19264,1.1895,1.1902,9135.0,False,False,False,1,False,vol_low,False,True,trend_up
2020-11-25 16:00:00+00:00,1.19018,1.1911,1.18985,1.19074,5934.0,False,False,False,1,False,vol_low,False,True,trend_up
2020-11-25 17:00:00+00:00,1.19076,1.19221,1.1906,1.19157,3590.0,False,False,False,1,False,vol_low,False,True,trend_up
2020-11-25 18:00:00+00:00,1.19158,1.19208,1.1914,1.19162,2557.0,False,False,False,1,False,vol_low,False,True,trend_up
2020-11-25 19:00:00+00:00,1.19164,1.19225,1.19078,1.19155,3211.0,False,False,False,1,False,vol_low,False,True,trend_up
2020-11-25 20:00:00+00:00,1.19153,1.19247,1.19134,1.19236,2459.0,False,False,False,1,False,vol_low,False,True,trend_up
2020-11-25 21:00:00+00:00,1.19238,1.19241,1.19114,1.19136,1094.0,False,False,False,1,False,vol_low,False,True,trend_up
2020-11-25 22:00:00+00:00,1.19169,1.19169,1.1914,1.19152,96.0,False,False,False,1,False,vol_normal,False,False,trend_up
2020-11-25 23:00:00+00:00,1.19155,1.19183,1.19149,1.19165,444.0,False,False,False,1,False,vol_normal,False,False,trend_down
2020-11-26 00:00:00+00:00,1.19166,1.19262,1.19165,1.19224,1244.0,False,False,False,1,False,vol_normal,False,False,trend_down
2020-11-26 01:00:00+00:00,1.19222,1.19294,1.19222,1.19267,1348.0,False,False,False,1,False,vol_normal,False,False,trend_down
2020-11-26 02:00:00+00:00,1.19268,1.19278,1.19214,1.19274,1205.0,False,False,False,1,False,vol_normal,False,False,trend_down
2020-11-26 03:00:00+00:00,1.19276,1.19286,1.19227,1.19235,1091.0,False,False,False,1,False,vol_normal,False,False,trend_down
2020-11-26 04:00:00+00:00,1.19236,1.19276,1.19224,1.19244,1107.0,False,False,False,1,False,vol_normal,False,False,trend_down
2020-11-26 05:00:00+00:00,1.19245,1.19282,1.19202,1.19262,1443.0,False,False,False,1,False,vol_low,False,True,trend_down
2020-11-26 06:00:00+00:00,1.19262,1.19388,1.19261,1.19349,1832.0,False,False,False,1,False,vol_low,False,True,trend_down
2020-11-26 07:00:00+00:00,1.19351,1.1941,1.19259,1.19262,3118.0,False,False,False,1,False,vol_low,False,True,trend_down
2020-11-26 08:00:00+00:00,1.19262,1.19344,1.19148,1.19156,5720.0,False,False,False,1,False,vol_normal,False,False,trend_down
2020-11-26 09:00:00+00:00,1.19154,1.19247,1.1902,1.19036,4870.0,False,False,False,1,False,vol_normal,False,False,trend_up
2020-11-26 10:00:00+00:00,1.19037,1.19148,1.19016,1.19078,4000.0,False,False,False,1,False,vol_normal,False,False,trend_down
2020-11-26 11:00:00+00:00,1.19076,1.19122,1.19016,1.1903,3180.0,False,False,False,1,False,vol_low,False,True,trend_down
2020-11-26 12:00:00+00:00,1.19028,1.19052,1.18854,1.1896,4041.0,False,False,False,1,False,vol_low,False,True,trend_up
2020-11-26 13:00:00+00:00,1.18961,1.19028,1.18949,1.18981,3030.0,False,False,False,1,False,vol_low,False,True,trend_up
2020-11-26 14:00:00+00:00,1.18982,1.19035,1.18932,1.19008,3264.0,False,False,False,1,False,vol_low,False,True,trend_up
2020-11-26 15:00:00+00:00,1.19007,1.19067,1.18958,1.1901,3394.0,False,False,False,1,False,vol_low,False,True,trend_up
2020-11-26 16:00:00+00:00,1.1901,1.191,1.1901,1.19092,2281.0,False,False,False,1,False,vol_low,False,True,trend_up
2020-11-26 17:00:00+00:00,1.1909,1.19148,1.19054,1.19132,1525.0,False,False,False,1,False,vol_low,False,True,trend_up
2020-11-26 18:00:00+00:00,1.19131,1.19145,1.19096,1.19137,400.0,False,False,False,1,False,vol_low,False,True,trend_up
2020-11-26 19:00:00+00:00,1.19138,1.19186,1.19132,1.19148,423.0,False,False,False,1,False,vol_low,False,True,trend_up
2020-11-26 20:00:00+00:00,1.1915,1.19154,1.19126,1.19126,218.0,False,False,False,1,False,vol_low,False,True,trend_up
2020-11-26 21:00:00+00:00,1.19124,1.19145,1.19108,1.19136,494.0,False,False,False,1,False,vol_low,False,True,trend_up
2020-11-26 22:00:00+00:00,1.1913,1.19138,1.19076,1.19101,66.0,False,False,False,1,False,vol_low,False,True,trend_up
2020-11-26 23:00:00+00:00,1.19104,1.1913,1.19096,1.19108,355.0,False,False,False,1,False,vol_low,False,True,trend_down
2020-11-27 00:00:00+00:00,1.1911,1.19146,1.19094,1.19139,885.0,False,False,False,1,False,vol_low,False,True,trend_down
2020-11-27 01:00:00+00:00,1.19137,1.19152,1.19114,1.19137,1437.0,False,False,False,1,False,vol_low,False,True,trend_down
2020-11-27 02:00:00+00:00,1.19136,1.1915,1.19102,1.1915,1135.0,False,False,False,1,False,vol_low,False,True,trend_up
2020-11-27 03:00:00+00:00,1.19148,1.19242,1.19142,1.19236,1355.0,False,False,False,1,False,vol_low,False,True,trend_up
2020-11-27 04:00:00+00:00,1.19238,1.1925,1.19226,1.19244,625.0,False,False,False,1,False,vol_low,False,True,trend_up
2020-11-27 05:00:00+00:00,1.19244,1.19288,1.19229,1.19268,914.0,False,False,False,1,False,vol_low,False,True,trend_up
2020-11-27 06:00:00+00:00,1.19267,1.1929,1.19241,1.19248,1442.0,False,False,False,1,False,vol_low,False,True,trend_up
2020-11-27 07:00:00+00:00,1.19248,1.19301,1.19192,1.19277,3279.0,False,False,False,1,False,vol_low,False,True,trend_down
2020-11-27 08:00:00+00:00,1.19276,1.19328,1.19208,1.19312,4708.0,False,False,False,1,False,vol_low,False,True,trend_up
2020-11-27 09:00:00+00:00,1.19311,1.19318,1.19148,1.1923,3954.0,False,False,False,1,False,vol_low,False,True,trend_up
2020-11-27 10:00:00+00:00,1.19229,1.19258,1.19162,1.19232,3581.0,False,False,False,1,False,vol_low,False,True,trend_up
2020-11-27 11:00:00+00:00,1.1923,1.19273,1.19198,1.19228,3564.0,False,False,False,1,False,vol_low,False,True,trend_up
2020-11-27 12:00:00+00:00,1.19226,1.19259,1.19141,1.19248,3733.0,False,False,False,1,False,vol_low,False,True,trend_up
2020-11-27 13:00:00+00:00,1.1925,1.19392,1.19204,1.19368,5175.0,False,False,False,1,False,vol_low,False,True,trend_up
2020-11-27 14:00:00+00:00,1.19369,1.19461,1.19314,1.19434,5657.0,False,False,False,1,False,vol_low,False,True,trend_up
2020-11-27 15:00:00+00:00,1.19433,1.19513,1.19345,1.19444,6167.0,False,False,False,1,False,vol_low,False,True,trend_up
2020-11-27 16:00:00+00:00,1.19446,1.19618,1.19434,1.19538,6133.0,False,False,False,1,False,vol_low,False,True,trend_up
2020-11-27 17:00:00+00:00,1.1954,1.1957,1.19504,1.19567,2831.0,False,False,False,1,False,vol_low,False,True,trend_up
2020-11-27 18:00:00+00:00,1.19568,1.19572,1.195,1.19562,793.0,False,False,False,1,False,vol_low,False,True,trend_up
2020-11-27 19:00:00+00:00,1.1956,1.1963,1.19554,1.19577,626.0,False,False,False,1,False,vol_low,False,True,trend_up
2020-11-27 20:00:00+00:00,1.19579,1.19617,1.19564,1.19604,418.0,False,False,False,1,False,vol_low,False,True,trend_up
2020-11-27 21:00:00+00:00,1.19602,1.19644,1.19587,1.19634,460.0,False,False,False,1,False,vol_low,False,True,trend_up
2020-11-29 22:00:00+00:00,1.19618,1.19686,1.19618,1.19664,125.0,False,False,False,2,True,vol_low,False,True,trend_up
2020-11-29 23:00:00+00:00,1.19667,1.1974,1.19636,1.1972,1456.0,False,False,False,2,False,vol_low,False,True,trend_up
2020-11-30 00:00:00+00:00,1.19722,1.19724,1.1964,1.19707,1953.0,False,False,False,2,False,vol_low,False,True,trend_up
2020-11-30 01:00:00+00:00,1.19708,1.19744,1.19688,1.1974,1746.0,False,False,False,2,False,vol_low,False,True,trend_up
2020-11-30 02:00:00+00:00,1.19739,1.1974,1.19657,1.19688,1580.0,False,False,False,2,False,vol_low,False,True,trend_up
2020-11-30 03:00:00+00:00,1.19688,1.19738,1.19672,1.19684,1445.0,False,False,False,2,False,vol_low,False,True,trend_down
2020-11-30 04:00:00+00:00,1.19682,1.19706,1.19652,1.19682,1102.0,False,False,False,2,False,vol_low,False,True,trend_down
2020-11-30 05:00:00+00:00,1.19684,1.1975,1.19683,1.19722,1705.0,False,False,False,2,False,vol_low,False,True,trend_down
2020-11-30 06:00:00+00:00,1.19722,1.19767,1.1963,1.19632,2254.0,False,False,False,2,False,vol_low,False,True,trend_down
2020-11-30 07:00:00+00:00,1.19631,1.19743,1.19622,1.19738,4214.0,False,False,False,2,False,vol_low,False,True,trend_down
2020-11-30 08:00:00+00:00,1.1974,1.19838,1.19678,1.19782,5870.0,False,False,False,2,False,vol_low,False,True,trend_down
2020-11-30 09:00:00+00:00,1.19783,1.19854,1.19706,1.19846,5093.0,False,False,False,2,False,vol_low,False,True,trend_down
2020-11-30 10:00:00+00:00,1.19845,1.19854,1.198,1.19848,3556.0,False,False,False,2,False,vol_low,False,True,trend_down
2020-11-30 11:00:00+00:00,1.19847,1.19905,1.19836,1.19878,3141.0,False,False,False,2,False,vol_low,False,True,trend_down
2020-11-30 12:00:00+00:00,1.1988,1.19924,1.19731,1.19764,4686.0,False,False,False,2,False,vol_low,False,True,trend_down
2020-11-30 13:00:00+00:00,1.19766,1.199,1.19732,1.19864,5468.0,False,False,False,2,False,vol_low,False,True,trend_down
2020-11-30 14:00:00+00:00,1.19866,1.19993,1.19808,1.19948,6656.0,False,False,False,2,False,vol_low,False,True,trend_down
2020-11-30 15:00:00+00:00,1.19949,1.20033,1.19552,1.19637,13117.0,False,False,False,2,False,vol_normal,False,False,trend_down
2020-11-30 16:00:00+00:00,1.19636,1.19654,1.19428,1.19477,10796.0,False,False,False,2,False,vol_normal,False,False,trend_up
2020-11-30 17:00:00+00:00,1.19476,1.19549,1.19419,1.19544,5432.0,False,False,False,2,False,vol_normal,False,False,trend_up
2020-11-30 18:00:00+00:00,1.19545,1.19598,1.19504,1.1952,2717.0,False,False,False,2,False,vol_normal,False,False,trend_up
2020-11-30 19:00:00+00:00,1.19518,1.19524,1.19424,1.19473,2672.0,False,False,False,2,False,vol_normal,False,False,trend_up
2020-11-30 20:00:00+00:00,1.19472,1.19474,1.19272,1.19276,3548.0,False,False,False,2,False,vol_normal,False,False,trend_up
2020-11-30 21:00:00+00:00,1.19278,1.19308,1.19232,1.19249,1805.0,False,False,False,2,False,vol_normal,False,False,trend_up
2020-11-30 22:00:00+00:00,1.19271,1.19356,1.19269,1.19305,324.0,False,False,False,2,False,vol_normal,False,False,trend_up
2020-11-30 23:00:00+00:00,1.19302,1.19389,1.19295,1.19375,1187.0,False,False,False,2,False,vol_normal,False,False,trend_up
2020-12-01 00:00:00+00:00,1.19377,1.19458,1.19354,1.19434,1255.0,False,False,False,2,False,vol_normal,False,False,trend_up
2020-12-01 01:00:00+00:00,1.19435,1.19496,1.19408,1.19494,1696.0,False,False,False,2,False,vol_normal,False,False,trend_up
2020-12-01 02:00:00+00:00,1.19495,1.19578,1.19481,1.19561,1677.0,False,False,False,2,False,vol_normal,False,False,trend_up
2020-12-01 03:00:00+00:00,1.19562,1.19597,1.19562,1.19577,1439.0,False,False,False,2,False,vol_normal,False,False,trend_up
2020-12-01 04:00:00+00:00,1.19576,1.196,1.1956,1.19576,838.0,False,False,False,2,False,vol_normal,False,False,trend_up
2020-12-01 05:00:00+00:00,1.19577,1.19596,1.19552,1.1957,1065.0,False,False,False,2,False,vol_normal,False,False,trend_up
2020-12-01 06:00:00+00:00,1.19572,1.19592,1.19548,1.19574,1473.0,False,False,False,2,False,vol_normal,False,False,trend_up
2020-12-01 07:00:00+00:00,1.19575,1.19731,1.19541,1.19687,4198.0,False,False,False,2,False,vol_normal,False,False,trend_up
2020-12-01 08:00:00+00:00,1.19686,1.19857,1.19632,1.19801,6534.0,False,False,False,2,False,vol_normal,False,False,trend_down
2020-12-01 09:00:00+00:00,1.198,1.19827,1.19718,1.19806,6643.0,False,False,False,2,False,vol_normal,False,False,trend_down
2020-12-01 10:00:00+00:00,1.19805,1.19819,1.19658,1.19687,4264.0,False,False,False,2,False,vol_low,False,True,trend_up
2020-12-01 11:00:00+00:00,1.19686,1.1971,1.19602,1.19702,5525.0,False,False,False,2,False,vol_low,False,True,trend_up
2020-12-01 12:00:00+00:00,1.197,1.19728,1.19643,1.19672,4476.0,False,False,False,2,False,vol_low,False,True,trend_up
2020-12-01 13:00:00+00:00,1.19674,1.1994,1.19656,1.19924,5806.0,False,False,False,2,False,vol_normal,False,False,trend_up
2020-12-01 14:00:00+00:00,1.19923,1.20006,1.19752,1.19948,7187.0,False,False,False,2,False,vol_low,False,True,trend_up
2020-12-01 15:00:00+00:00,1.19946,1.20421,1.1984,1.20314,13706.0,False,False,False,2,False,vol_normal,False,False,trend_down
2020-12-01 16:00:00+00:00,1.20315,1.20547,1.20314,1.20378,10823.0,False,False,False,2,False,vol_normal,False,False,trend_down
2020-12-01 17:00:00+00:00,1.2038,1.2052,1.20375,1.20452,5256.0,False,False,False,2,False,vol_normal,False,False,trend_down
2020-12-01 18:00:00+00:00,1.20454,1.20524,1.20431,1.20436,3176.0,False,False,False,2,False,vol_normal,False,False,trend_down
2020-12-01 19:00:00+00:00,1.20434,1.2051,1.20427,1.2048,2751.0,False,False,False,2,False,vol_normal,False,False,trend_down
2020-12-01 20:00:00+00:00,1.20478,1.20752,1.20478,1.2072,3657.0,False,False,False,2,False,vol_normal,False,False,trend_down
2020-12-01 21:00:00+00:00,1.20718,1.20766,1.20672,1.20722,2027.0,False,False,False,2,False,vol_normal,False,False,trend_down
2020-12-01 22:00:00+00:00,1.20705,1.20743,1.20686,1.20728,177.0,False,False,False,2,False,vol_normal,False,False,trend_up
2020-12-01 23:00:00+00:00,1.2073,1.20732,1.20686,1.20708,931.0,False,False,False,2,False,vol_normal,False,False,trend_up
2020-12-02 00:00:00+00:00,1.20709,1.20724,1.20654,1.20667,1528.0,False,False,False,2,False,vol_normal,False,False,trend_up
2020-12-02 01:00:00+00:00,1.20668,1.207,1.20607,1.20685,2541.0,False,False,False,2,False,vol_normal,False,False,trend_up
2020-12-02 02:00:00+00:00,1.20684,1.20797,1.20682,1.20736,2262.0,False,False,False,2,False,vol_high,True,False,trend_up
2020-12-02 03:00:00+00:00,1.20734,1.20835,1.20726,1.20824,1649.0,False,False,False,2,False,vol_high,True,False,trend_up
2020-12-02 04:00:00+00:00,1.20823,1.20832,1.20748,1.20752,1199.0,False,False,False,2,False,vol_high,True,False,trend_up
2020-12-02 05:00:00+00:00,1.2075,1.20756,1.20666,1.20684,1827.0,False,False,False,2,False,vol_high,True,False,trend_up
2020-12-02 06:00:00+00:00,1.20682,1.20773,1.2064,1.2065,2104.0,False,False,False,2,False,vol_normal,False,False,trend_up
2020-12-02 07:00:00+00:00,1.2065,1.20876,1.20648,1.2069,6312.0,False,False,False,2,False,vol_normal,False,False,trend_up
2020-12-02 08:00:00+00:00,1.20689,1.20764,1.20466,1.20482,10259.0,False,False,False,2,False,vol_normal,False,False,trend_up
2020-12-02 09:00:00+00:00,1.20484,1.20648,1.20455,1.20536,6850.0,False,False,False,2,False,vol_normal,False,False,trend_up
2020-12-02 10:00:00+00:00,1.20534,1.2062,1.20463,1.20494,4725.0,False,False,False,2,False,vol_normal,False,False,trend_up
2020-12-02 11:00:00+00:00,1.20493,1.20534,1.20422,1.20518,4455.0,False,False,False,2,False,vol_normal,False,False,trend_up
2020-12-02 12:00:00+00:00,1.20519,1.20628,1.204,1.20597,7199.0,False,False,False,2,False,vol_normal,False,False,trend_up
2020-12-02 13:00:00+00:00,1.20596,1.20786,1.2058,1.20662,8527.0,False,False,False,2,False,vol_normal,False,False,trend_up
2020-12-02 14:00:00+00:00,1.20664,1.2083,1.20602,1.20826,9402.0,False,False,False,2,False,vol_normal,False,False,trend_up
2020-12-02 15:00:00+00:00,1.20824,1.21084,1.20752,1.20782,11382.0,False,False,False,2,False,vol_normal,False,False,trend_up
2020-12-02 16:00:00+00:00,1.20781,1.20958,1.20756,1.20929,6306.0,False,False,False,2,False,vol_normal,False,False,trend_up
2020-12-02 17:00:00+00:00,1.2093,1.20992,1.20881,1.20934,3920.0,False,False,False,2,False,vol_normal,False,False,trend_up
2020-12-02 18:00:00+00:00,1.20934,1.20984,1.20922,1.20933,2218.0,False,False,False,2,False,vol_normal,False,False,trend_up
2020-12-02 19:00:00+00:00,1.20932,1.21028,1.209,1.20998,3233.0,False,False,False,2,False,vol_normal,False,False,trend_up
2020-12-02 20:00:00+00:00,1.20999,1.21046,1.20958,1.21018,1881.0,False,False,False,2,False,vol_normal,False,False,trend_up
2020-12-02 21:00:00+00:00,1.2102,1.21186,1.21019,1.21161,1917.0,False,False,False,2,False,vol_normal,False,False,trend_up
2020-12-02 22:00:00+00:00,1.21144,1.21167,1.21124,1.21128,221.0,False,False,False,2,False,vol_normal,False,False,trend_up
2020-12-02 23:00:00+00:00,1.21127,1.21156,1.21088,1.2114,761.0,False,False,False,2,False,vol_normal,False,False,trend_up
