ts,equity
2022-07-01 16:00:00+00:00,1000000.0
2022-07-01 17:00:00+00:00,1000000.0
2022-07-01 18:00:00+00:00,1000000.0
2022-07-01 19:00:00+00:00,1000000.0
2022-07-01 20:00:00+00:00,1000000.0
2022-07-03 22:00:00+00:00,1000000.0
2022-07-03 23:00:00+00:00,1000000.0
2022-07-04 00:00:00+00:00,1000000.0
2022-07-04 01:00:00+00:00,1000000.0
2022-07-04 02:00:00+00:00,1000000.0
2022-07-04 03:00:00+00:00,1000000.0
2022-07-04 04:00:00+00:00,1000000.0
2022-07-04 05:00:00+00:00,1000000.0
2022-07-04 06:00:00+00:00,1000000.0
2022-07-04 07:00:00+00:00,1000000.0
2022-07-04 08:00:00+00:00,1000000.0
2022-07-04 09:00:00+00:00,1000000.0
2022-07-04 10:00:00+00:00,1000000.0
2022-07-04 11:00:00+00:00,1000000.0
2022-07-04 12:00:00+00:00,1000000.0
2022-07-04 13:00:00+00:00,1000000.0
2022-07-04 14:00:00+00:00,1000000.0
2022-07-04 15:00:00+00:00,1000000.0
2022-07-04 16:00:00+00:00,1000000.0
2022-07-04 17:00:00+00:00,1000000.0
2022-07-04 18:00:00+00:00,1000000.0
2022-07-04 19:00:00+00:00,1000000.0
2022-07-04 20:00:00+00:00,1000000.0
2022-07-04 21:00:00+00:00,1000000.0
2022-07-04 22:00:00+00:00,1000000.0
2022-07-04 23:00:00+00:00,1000000.0
2022-07-05 00:00:00+00:00,1000000.0
2022-07-05 01:00:00+00:00,1000000.0
2022-07-05 02:00:00+00:00,1000000.0
2022-07-05 03:00:00+00:00,1000000.0
2022-07-05 04:00:00+00:00,1000000.0
2022-07-05 05:00:00+00:00,1000000.0
2022-07-05 06:00:00+00:00,1000000.0
2022-07-05 07:00:00+00:00,1000000.0
2022-07-05 08:00:00+00:00,1000000.0
2022-07-05 09:00:00+00:00,1000000.0
2022-07-05 10:00:00+00:00,1000000.0
2022-07-05 11:00:00+00:00,1000000.0
2022-07-05 12:00:00+00:00,1000000.0
2022-07-05 13:00:00+00:00,1000000.0
2022-07-05 14:00:00+00:00,1000000.0
2022-07-05 15:00:00+00:00,1000000.0
2022-07-05 16:00:00+00:00,1000000.0
2022-07-05 17:00:00+00:00,1000000.0
2022-07-05 18:00:00+00:00,1000000.0
2022-07-05 19:00:00+00:00,1000000.0
2022-07-05 20:00:00+00:00,1000000.0
2022-07-05 21:00:00+00:00,1000000.0
2022-07-05 22:00:00+00:00,1000000.0
2022-07-05 23:00:00+00:00,1000000.0
2022-07-06 00:00:00+00:00,1000000.0
2022-07-06 01:00:00+00:00,1000000.0
2022-07-06 02:00:00+00:00,1000000.0
2022-07-06 03:00:00+00:00,1000000.0
2022-07-06 04:00:00+00:00,1000000.0
2022-07-06 05:00:00+00:00,1000000.0
2022-07-06 06:00:00+00:00,1000000.0
2022-07-06 07:00:00+00:00,1000000.0
2022-07-06 08:00:00+00:00,1000000.0
2022-07-06 09:00:00+00:00,1000000.0
2022-07-06 10:00:00+00:00,1000000.0
2022-07-06 11:00:00+00:00,1000000.0
2022-07-06 12:00:00+00:00,1000000.0
2022-07-06 13:00:00+00:00,1000000.0
2022-07-06 14:00:00+00:00,1000000.0
2022-07-06 15:00:00+00:00,1000000.0
2022-07-06 16:00:00+00:00,1000000.0
2022-07-06 17:00:00+00:00,1000000.0
2022-07-06 18:00:00+00:00,1000000.0
2022-07-06 19:00:00+00:00,1000000.0
2022-07-06 20:00:00+00:00,1000000.0
2022-07-06 21:00:00+00:00,1000000.0
2022-07-06 22:00:00+00:00,1000000.0
2022-07-06 23:00:00+00:00,1000000.0
2022-07-07 00:00:00+00:00,999222.7147593445
2022-07-07 01:00:00+00:00,996511.3630490735
2022-07-07 02:00:00+00:00,1017943.9527588477
2022-07-07 03:00:00+00:00,1015619.9370071853
2022-07-07 04:00:00+00:00,1012392.137352098
2022-07-07 05:00:00+00:00,1027304.5717585975
2022-07-07 06:00:00+00:00,1029822.255489566
2022-07-07 07:00:00+00:00,1038214.5345927906
2022-07-07 08:00:00+00:00,1064811.603750704
2022-07-07 09:00:00+00:00,1084178.4016812223
2022-07-07 10:00:00+00:00,1063520.483888669
2022-07-07 11:00:00+00:00,1036600.634765247
2022-07-07 12:00:00+00:00,1044218.2419512509
2022-07-07 13:00:00+00:00,1068362.1833712996
2022-07-07 14:00:00+00:00,1078626.5862744744
2022-07-07 15:00:00+00:00,1076948.1304538287
2022-07-07 16:00:00+00:00,1092247.9008189386
2022-07-07 17:00:00+00:00,1098122.4961911966
2022-07-07 18:00:00+00:00,1099220.0766295777
2022-07-07 19:00:00+00:00,1099220.0766295777
2022-07-07 20:00:00+00:00,1099220.0766295777
2022-07-07 21:00:00+00:00,1099220.0766295777
2022-07-07 22:00:00+00:00,1099220.0766295777
2022-07-07 23:00:00+00:00,1099220.0766295777
2022-07-08 00:00:00+00:00,1099220.0766295777
2022-07-08 01:00:00+00:00,1099220.0766295777
2022-07-08 02:00:00+00:00,1099220.0766295777
2022-07-08 03:00:00+00:00,1099220.0766295777
2022-07-08 04:00:00+00:00,1099220.0766295777
2022-07-08 05:00:00+00:00,1099220.0766295777
2022-07-08 06:00:00+00:00,1099220.0766295777
2022-07-08 07:00:00+00:00,1099220.0766295777
2022-07-08 08:00:00+00:00,1099220.0766295777
2022-07-08 09:00:00+00:00,1099220.0766295777
2022-07-08 10:00:00+00:00,1099220.0766295777
2022-07-08 11:00:00+00:00,1099220.0766295777
2022-07-08 12:00:00+00:00,1099220.0766295777
2022-07-08 13:00:00+00:00,1099220.0766295777
2022-07-08 14:00:00+00:00,1099220.0766295777
2022-07-08 15:00:00+00:00,1099220.0766295777
2022-07-08 16:00:00+00:00,1099220.0766295777
2022-07-08 17:00:00+00:00,1099220.0766295777
2022-07-08 18:00:00+00:00,1099220.0766295777
2022-07-08 19:00:00+00:00,1099220.0766295777
2022-07-08 20:00:00+00:00,1099220.0766295777
2022-07-10 22:00:00+00:00,1099220.0766295777
2022-07-10 23:00:00+00:00,1099220.0766295777
2022-07-11 00:00:00+00:00,1099220.0766295777
2022-07-11 01:00:00+00:00,1099220.0766295777
2022-07-11 02:00:00+00:00,1099220.0766295777
2022-07-11 03:00:00+00:00,1099220.0766295777
2022-07-11 04:00:00+00:00,1099220.0766295777
2022-07-11 05:00:00+00:00,1099220.0766295777
2022-07-11 06:00:00+00:00,1099220.0766295777
2022-07-11 07:00:00+00:00,1099220.0766295777
2022-07-11 08:00:00+00:00,1099220.0766295777
2022-07-11 09:00:00+00:00,1099220.0766295777
2022-07-11 10:00:00+00:00,1099220.0766295777
2022-07-11 11:00:00+00:00,1099220.0766295777
2022-07-11 12:00:00+00:00,1099220.0766295777
2022-07-11 13:00:00+00:00,1099220.0766295777
2022-07-11 14:00:00+00:00,1098428.6063130891
2022-07-11 15:00:00+00:00,1104738.8933606045
2022-07-11 16:00:00+00:00,1093958.8196544333
2022-07-11 17:00:00+00:00,1109668.8051164753
2022-07-11 18:00:00+00:00,1097771.2847456401
2022-07-11 19:00:00+00:00,1102898.3929717466
2022-07-11 20:00:00+00:00,1102766.928658256
2022-07-11 21:00:00+00:00,1103621.4466959408
2022-07-11 22:00:00+00:00,1097771.2847456401
2022-07-11 23:00:00+00:00,1109997.4659002016
2022-07-12 00:00:00+00:00,1089620.4973092664
2022-07-12 01:00:00+00:00,1068980.6000913503
2022-07-12 02:00:00+00:00,1072924.5294960474
2022-07-12 03:00:00+00:00,1077065.6553709805
2022-07-12 04:00:00+00:00,1068849.1357778616
2022-07-12 05:00:00+00:00,1072530.1365555779
2022-07-12 06:00:00+00:00,1077920.1734086652
2022-07-12 07:00:00+00:00,1043464.9319835083
2022-07-12 08:00:00+00:00,1043464.9319835083
2022-07-12 09:00:00+00:00,1043464.9319835083
2022-07-12 10:00:00+00:00,1043464.9319835083
2022-07-12 11:00:00+00:00,1043464.9319835083
2022-07-12 12:00:00+00:00,1043464.9319835083
2022-07-12 13:00:00+00:00,1042633.0115356322
2022-07-12 14:00:00+00:00,1058109.883658585
2022-07-12 15:00:00+00:00,1077801.439707878
2022-07-12 16:00:00+00:00,1082568.8690671818
2022-07-12 17:00:00+00:00,1086645.3666352811
2022-07-12 18:00:00+00:00,1077801.439707878
2022-07-12 19:00:00+00:00,1072135.7990200117
2022-07-12 20:00:00+00:00,1076695.9488419534
2022-07-12 21:00:00+00:00,1073932.2216771408
2022-07-12 22:00:00+00:00,1068197.4878101537
2022-07-12 23:00:00+00:00,1055967.9951058542
2022-07-13 00:00:00+00:00,1073932.2216771408
2022-07-13 01:00:00+00:00,1088165.4165759275
