window,train_rows,test_rows,train_start,train_end,test_start,test_end,run_id,summary_path,sharpe,ann_return,ann_vol,max_drawdown,sortino,calmar,final_equity,trades,data_hash,data_path,param_fingerprint,equity_path,status
16,3000,1000,2023-06-21T03:00:00+00:00,2023-12-13T22:00:00+00:00,2023-12-13T23:00:00+00:00,2024-02-13T14:00:00+00:00,20251119_180645,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_gbpjpy_h1_xgb_baseline_updated_20251119_180633/20251119_180645/summary.json,-1.4122192858178675,-0.2693186763761971,0.19070598955899748,-0.09943166134399778,-0.3711950005237786,-2.70858067476567,946631.6636863947,8,9c93fbef7dbe8d4e2232cf787a7e70691f03088c1524bebce34f792f4d528809,results/walkforward_fx_top6/walkforward_gbpjpy_h1_xgb_baseline_updated_20251119_180633/walkforward/window_016_test.csv,1ea3ac88ce0cd48ece21e7f4f7f066690fe064cca8ac4e7632f24df1f59b45de,results/walkforward_fx_top6/walkforward_gbpjpy_h1_xgb_baseline_updated_20251119_180633/walkforward/window_016_equity.csv,fail
17,3000,1000,2023-08-18T03:00:00+00:00,2024-02-13T14:00:00+00:00,2024-02-13T15:00:00+00:00,2024-04-11T10:00:00+00:00,20251119_180646,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_gbpjpy_h1_xgb_baseline_updated_20251119_180633/20251119_180646/summary.json,-0.12351674619799517,-0.04469360547158163,0.36184247761788163,-0.11441897450667428,-0.04872606220581296,-0.3906135819192696,981778.1206167217,8,a8f7467a2b47ce2e6f0a0f9635af7e48b0901970803d1ec6b75daf836f9f9ea8,results/walkforward_fx_top6/walkforward_gbpjpy_h1_xgb_baseline_updated_20251119_180633/walkforward/window_017_test.csv,1ea3ac88ce0cd48ece21e7f4f7f066690fe064cca8ac4e7632f24df1f59b45de,results/walkforward_fx_top6/walkforward_gbpjpy_h1_xgb_baseline_updated_20251119_180633/walkforward/window_017_equity.csv,fail
18,3000,1000,2023-10-17T04:00:00+00:00,2024-04-11T10:00:00+00:00,2024-04-11T11:00:00+00:00,2024-06-10T11:00:00+00:00,20251119_180646,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_gbpjpy_h1_xgb_baseline_updated_20251119_180633/20251119_180646/summary.json,-2.352899624908017,-0.26956303761786715,0.1145663141615764,-0.060255842729707666,-0.19962858374227288,-4.473641482819486,948406.1147136886,2,2ad9a816e345e7905a84b7a1ee57c408165bc8f4c01694288d54846fc1787a7d,results/walkforward_fx_top6/walkforward_gbpjpy_h1_xgb_baseline_updated_20251119_180633/walkforward/window_018_test.csv,1ea3ac88ce0cd48ece21e7f4f7f066690fe064cca8ac4e7632f24df1f59b45de,results/walkforward_fx_top6/walkforward_gbpjpy_h1_xgb_baseline_updated_20251119_180633/walkforward/window_018_equity.csv,fail
19,3000,1000,2023-12-13T23:00:00+00:00,2024-06-10T11:00:00+00:00,2024-06-10T12:00:00+00:00,2024-08-07T11:00:00+00:00,20251119_180647,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_gbpjpy_h1_xgb_baseline_updated_20251119_180633/20251119_180647/summary.json,0.46800010728279645,0.15453671219082077,0.33020657428490613,-0.10393377039747663,0.12458909366956293,1.4868768024081296,1014635.2162798747,4,e7214cbf801a7f0e675cbf25ef1c56706a2537e03b562bc4752442233850685c,results/walkforward_fx_top6/walkforward_gbpjpy_h1_xgb_baseline_updated_20251119_180633/walkforward/window_019_test.csv,1ea3ac88ce0cd48ece21e7f4f7f066690fe064cca8ac4e7632f24df1f59b45de,results/walkforward_fx_top6/walkforward_gbpjpy_h1_xgb_baseline_updated_20251119_180633/walkforward/window_019_equity.csv,fail
20,3000,1000,2024-02-13T15:00:00+00:00,2024-08-07T11:00:00+00:00,2024-08-07T12:00:00+00:00,2024-10-04T11:00:00+00:00,20251119_180647,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_gbpjpy_h1_xgb_baseline_updated_20251119_180633/20251119_180647/summary.json,1.3139707671027148,0.3375059388127142,0.25685954913358505,-0.09731163906862665,0.276000892205377,3.468299805069529,1043552.267066312,4,544dd443f07572a3c69f9aed7256f52887ab680d77139992f8418c0d6a00b25d,results/walkforward_fx_top6/walkforward_gbpjpy_h1_xgb_baseline_updated_20251119_180633/walkforward/window_020_test.csv,1ea3ac88ce0cd48ece21e7f4f7f066690fe064cca8ac4e7632f24df1f59b45de,results/walkforward_fx_top6/walkforward_gbpjpy_h1_xgb_baseline_updated_20251119_180633/walkforward/window_020_equity.csv,pass
21,3000,1000,2024-04-11T11:00:00+00:00,2024-10-04T11:00:00+00:00,2024-10-04T12:00:00+00:00,2024-12-03T08:00:00+00:00,20251119_180648,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_gbpjpy_h1_xgb_baseline_updated_20251119_180633/20251119_180648/summary.json,-2.939709142002637,-0.4633280290592747,0.15761016028396566,-0.11596570721175356,-0.4400665035548528,-3.9953882936550977,900442.0938135701,4,f9535ffe991a830e954cd06ae1c5b31189710a755e1373e907e25186e1b02c1d,results/walkforward_fx_top6/walkforward_gbpjpy_h1_xgb_baseline_updated_20251119_180633/walkforward/window_021_test.csv,1ea3ac88ce0cd48ece21e7f4f7f066690fe064cca8ac4e7632f24df1f59b45de,results/walkforward_fx_top6/walkforward_gbpjpy_h1_xgb_baseline_updated_20251119_180633/walkforward/window_021_equity.csv,fail
22,3000,1000,2024-06-10T12:00:00+00:00,2024-12-03T08:00:00+00:00,2024-12-03T09:00:00+00:00,2025-02-03T00:00:00+00:00,20251119_180648,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_gbpjpy_h1_xgb_baseline_updated_20251119_180633/20251119_180648/summary.json,0.8123593270164463,0.29153497530832206,0.3588744113753739,-0.09869816358290974,0.20952837088304418,2.953803441980184,1032054.235940262,10,17e3b1d333fcc8adc914f2efa1921be00b37359fd435a1284e0857ae116a67eb,results/walkforward_fx_top6/walkforward_gbpjpy_h1_xgb_baseline_updated_20251119_180633/walkforward/window_022_test.csv,1ea3ac88ce0cd48ece21e7f4f7f066690fe064cca8ac4e7632f24df1f59b45de,results/walkforward_fx_top6/walkforward_gbpjpy_h1_xgb_baseline_updated_20251119_180633/walkforward/window_022_equity.csv,fail
23,3000,1000,2024-08-07T12:00:00+00:00,2025-02-03T00:00:00+00:00,2025-02-03T01:00:00+00:00,2025-04-01T19:00:00+00:00,20251119_180650,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_gbpjpy_h1_xgb_baseline_updated_20251119_180633/20251119_180650/summary.json,-1.0799492252379692,-0.2501974978677547,0.23167524178057827,-0.10809596343481696,-0.17916495181335576,-2.3145868718643365,949319.4341475203,2,b1620f8c7551e172e6c310a73ae2cd5716c38be04900fa025f76cc7078f8c6e5,results/walkforward_fx_top6/walkforward_gbpjpy_h1_xgb_baseline_updated_20251119_180633/walkforward/window_023_test.csv,1ea3ac88ce0cd48ece21e7f4f7f066690fe064cca8ac4e7632f24df1f59b45de,results/walkforward_fx_top6/walkforward_gbpjpy_h1_xgb_baseline_updated_20251119_180633/walkforward/window_023_equity.csv,fail
24,3000,1000,2024-10-04T12:00:00+00:00,2025-04-01T19:00:00+00:00,2025-04-01T20:00:00+00:00,2025-05-29T19:00:00+00:00,20251119_180651,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_gbpjpy_h1_xgb_baseline_updated_20251119_180633/20251119_180651/summary.json,-2.2607124602126536,-0.4543929427763058,0.20099546084404005,-0.11849340841679042,-0.48237306880313047,-3.834752910288626,901734.542695689,4,aa7901f7a751f4839c337c2bdba7f02015785fd7da0ced6a3d5716df31c8d65a,results/walkforward_fx_top6/walkforward_gbpjpy_h1_xgb_baseline_updated_20251119_180633/walkforward/window_024_test.csv,1ea3ac88ce0cd48ece21e7f4f7f066690fe064cca8ac4e7632f24df1f59b45de,results/walkforward_fx_top6/walkforward_gbpjpy_h1_xgb_baseline_updated_20251119_180633/walkforward/window_024_equity.csv,fail
25,3000,1000,2024-12-03T09:00:00+00:00,2025-05-29T19:00:00+00:00,2025-05-29T20:00:00+00:00,2025-07-28T20:00:00+00:00,20251119_180651,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_gbpjpy_h1_xgb_baseline_updated_20251119_180633/20251119_180651/summary.json,-0.072662072961546,-0.02091739956900185,0.2878723206819559,-0.12727498515477956,-0.017909985524040172,-0.16434808099615275,989702.0148893745,6,77e2c5ced462c2fcd8be73c4a1e9a96242db27a34e95bf0655fb2ba1cc808c08,results/walkforward_fx_top6/walkforward_gbpjpy_h1_xgb_baseline_updated_20251119_180633/walkforward/window_025_test.csv,1ea3ac88ce0cd48ece21e7f4f7f066690fe064cca8ac4e7632f24df1f59b45de,results/walkforward_fx_top6/walkforward_gbpjpy_h1_xgb_baseline_updated_20251119_180633/walkforward/window_025_equity.csv,fail
26,3000,1000,2025-02-03T01:00:00+00:00,2025-07-28T20:00:00+00:00,2025-07-28T21:00:00+00:00,2025-09-24T20:00:00+00:00,20251119_180652,/Users/chuan/Documents/Projects/FX_Backtest/QuantResearch/results/walkforward_fx_top6/walkforward_gbpjpy_h1_xgb_baseline_updated_20251119_180633/20251119_180652/summary.json,3.9646128451998246,1.4251871425123657,0.3594770027136239,-0.10699036350533586,1.403967317161172,13.320705676836852,1145177.832451769,6,2d9cc87c7852eac4ffa326c0ef12c390286a2b949b76658eff1e7250bb5c357a,results/walkforward_fx_top6/walkforward_gbpjpy_h1_xgb_baseline_updated_20251119_180633/walkforward/window_026_test.csv,1ea3ac88ce0cd48ece21e7f4f7f066690fe064cca8ac4e7632f24df1f59b45de,results/walkforward_fx_top6/walkforward_gbpjpy_h1_xgb_baseline_updated_20251119_180633/walkforward/window_026_equity.csv,fail
